tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
29374,note_on,,94,0,10,,,,,,,12,,,48,0
29376,note_on,,2,0,9,,,,,,,11,,,69,75
29376,note_on,,2,0,7,,,,,,,6,,,76,108
29376,note_on,,2,0,8,,,,,,,10,,,76,75
29376,note_on,,2,0,3,,,,,,,2,,,69,92
29376,note_on,,2,0,6,,,,,,,5,,,48,60
29376,note_on,,2,0,2,,,,,,,1,,,76,92
29376,note_on,,2,0,10,,,,,,,12,,,60,75
29376,note_on,,2,0,4,,,,,,,3,,,72,75
29376,note_on,,2,0,5,,,,,,,4,,,60,75
29470,note_on,,94,0,5,,,,,,,4,,,60,0
29470,note_on,,94,0,2,,,,,,,1,,,76,0
29470,note_on,,94,0,3,,,,,,,2,,,69,0
29470,note_on,,94,0,10,,,,,,,12,,,60,0
29470,note_on,,94,0,6,,,,,,,5,,,48,0
29470,note_on,,94,0,8,,,,,,,10,,,76,0
29470,note_on,,94,0,7,,,,,,,6,,,76,0
29470,note_on,,94,0,9,,,,,,,11,,,69,0
29470,note_on,,94,0,4,,,,,,,3,,,72,0
29472,note_on,,2,0,9,,,,,,,11,,,74,75
29472,note_on,,2,0,8,,,,,,,10,,,76,75
29472,note_on,,2,0,3,,,,,,,2,,,74,92
29472,note_on,,2,0,2,,,,,,,1,,,76,92
29472,note_on,,2,0,4,,,,,,,3,,,68,75
29472,note_on,,2,0,10,,,,,,,12,,,59,75
29472,note_on,,2,0,6,,,,,,,5,,,47,60
29472,note_on,,2,0,5,,,,,,,4,,,59,75
29472,note_on,,2,0,7,,,,,,,6,,,76,108
29566,note_on,,94,0,3,,,,,,,2,,,74,0
29566,note_on,,94,0,5,,,,,,,4,,,59,0
29566,note_on,,94,0,4,,,,,,,3,,,68,0
29566,note_on,,94,0,8,,,,,,,10,,,76,0
29566,note_on,,94,0,9,,,,,,,11,,,74,0
29566,note_on,,94,0,7,,,,,,,6,,,76,0
29566,note_on,,94,0,2,,,,,,,1,,,76,0
29566,note_on,,94,0,6,,,,,,,5,,,47,0
29566,note_on,,94,0,10,,,,,,,12,,,59,0
29568,note_on,,2,0,4,,,,,,,3,,,69,75
29568,note_on,,2,0,7,,,,,,,6,,,76,108
29568,note_on,,2,0,3,,,,,,,2,,,72,92
29568,note_on,,2,0,10,,,,,,,12,,,57,75
29568,note_on,,2,0,9,,,,,,,11,,,72,75
29568,note_on,,2,0,5,,,,,,,4,,,57,75
29568,note_on,,2,0,6,,,,,,,5,,,45,60
29568,note_on,,2,0,2,,,,,,,1,,,76,92
29568,note_on,,2,0,8,,,,,,,10,,,76,75
29662,note_on,,94,0,6,,,,,,,5,,,45,0
29662,note_on,,94,0,9,,,,,,,11,,,72,0
29662,note_on,,94,0,3,,,,,,,2,,,72,0
29662,note_on,,94,0,10,,,,,,,12,,,57,0
29662,note_on,,94,0,7,,,,,,,6,,,76,0
29662,note_on,,94,0,2,,,,,,,1,,,76,0
29662,note_on,,94,0,4,,,,,,,3,,,69,0
29662,note_on,,94,0,8,,,,,,,10,,,76,0
29662,note_on,,94,0,5,,,,,,,4,,,57,0
29664,note_on,,2,0,10,,,,,,,12,,,56,75
29664,note_on,,2,0,8,,,,,,,10,,,76,75
29664,note_on,,2,0,9,,,,,,,11,,,71,75
29664,note_on,,2,0,2,,,,,,,1,,,76,92
29664,note_on,,2,0,4,,,,,,,3,,,64,75
29664,note_on,,2,0,6,,,,,,,5,,,44,60
29664,note_on,,2,0,7,,,,,,,6,,,76,108
29664,note_on,,2,0,3,,,,,,,2,,,71,92
29664,note_on,,2,0,5,,,,,,,4,,,56,75
29758,note_on,,94,0,4,,,,,,,3,,,64,0
29758,note_on,,94,0,5,,,,,,,4,,,56,0
29758,note_on,,94,0,10,,,,,,,12,,,56,0
29758,note_on,,94,0,6,,,,,,,5,,,44,0
29760,note_on,,2,0,6,,,,,,,5,,,40,60
29760,note_on,,2,0,10,,,,,,,12,,,52,75
29760,note_on,,2,0,4,,,,,,,3,,,68,75
29760,note_on,,2,0,5,,,,,,,4,,,52,75
29854,note_on,,94,0,6,,,,,,,5,,,40,0
29854,note_on,,94,0,10,,,,,,,12,,,52,0
29854,note_on,,94,0,4,,,,,,,3,,,68,0
29854,note_on,,94,0,5,,,,,,,4,,,52,0
29856,note_on,,2,0,6,,,,,,,5,,,40,60
29856,note_on,,2,0,4,,,,,,,3,,,68,75
29856,note_on,,2,0,10,,,,,,,12,,,52,75
29856,note_on,,2,0,5,,,,,,,4,,,52,75
29920,note_on,,256,0,7,,,,,,,6,,,76,0
29920,note_on,,256,0,8,,,,,,,10,,,76,0
29920,note_on,,256,0,2,,,,,,,1,,,76,0
29920,note_on,,256,0,9,,,,,,,11,,,71,0
29920,note_on,,256,0,3,,,,,,,2,,,71,0
29950,note_on,,94,0,4,,,,,,,3,,,68,0
29950,note_on,,94,0,10,,,,,,,12,,,52,0
29950,note_on,,94,0,6,,,,,,,5,,,40,0
29950,note_on,,94,0,5,,,,,,,4,,,52,0
29952,note_on,,32,0,7,,,,,,,6,,,76,108
29952,note_on,,32,0,8,,,,,,,10,,,76,75
29952,note_on,,2,0,4,,,,,,,3,,,71,75
29952,note_on,,32,0,3,,,,,,,2,,,74,92
29952,note_on,,2,0,5,,,,,,,4,,,56,75
29952,note_on,,2,0,6,,,,,,,5,,,44,60
29952,note_on,,32,0,9,,,,,,,11,,,74,75
29952,note_on,,32,0,2,,,,,,,1,,,76,92
29952,note_on,,2,0,10,,,,,,,12,,,56,75
30046,note_on,,94,0,6,,,,,,,5,,,44,0
30046,note_on,,94,0,3,,,,,,,2,,,74,0
30046,note_on,,94,0,4,,,,,,,3,,,71,0
30046,note_on,,94,0,9,,,,,,,11,,,74,0
30046,note_on,,94,0,7,,,,,,,6,,,76,0
30046,note_on,,94,0,5,,,,,,,4,,,56,0
30046,note_on,,94,0,8,,,,,,,10,,,76,0
30046,note_on,,94,0,2,,,,,,,1,,,76,0
30046,note_on,,94,0,10,,,,,,,12,,,56,0
30048,note_on,,2,0,7,,,,,,,6,,,76,108
30048,note_on,,2,0,10,,,,,,,12,,,57,75
30048,note_on,,2,0,5,,,,,,,4,,,57,75
30048,note_on,,2,0,4,,,,,,,3,,,69,75
30048,note_on,,2,0,8,,,,,,,10,,,76,75
30048,note_on,,2,0,2,,,,,,,1,,,76,92
30048,note_on,,2,0,6,,,,,,,5,,,45,60
30048,note_on,,2,0,9,,,,,,,11,,,72,75
30048,note_on,,2,0,3,,,,,,,2,,,72,92
30142,note_on,,94,0,5,,,,,,,4,,,57,0
30142,note_on,,94,0,2,,,,,,,1,,,76,0
30142,note_on,,94,0,3,,,,,,,2,,,72,0
30142,note_on,,94,0,9,,,,,,,11,,,72,0
30142,note_on,,94,0,7,,,,,,,6,,,76,0
30142,note_on,,94,0,6,,,,,,,5,,,45,0
30142,note_on,,94,0,8,,,,,,,10,,,76,0
30142,note_on,,94,0,4,,,,,,,3,,,69,0
30142,note_on,,94,0,10,,,,,,,12,,,57,0
30144,note_on,,2,0,7,,,,,,,6,,,72,108
30144,note_on,,2,0,8,,,,,,,10,,,72,75
30144,note_on,,2,0,2,,,,,,,1,,,72,92
30144,note_on,,2,0,9,,,,,,,11,,,69,75
30144,note_on,,2,0,10,,,,,,,12,,,45,75
30144,note_on,,2,0,3,,,,,,,2,,,69,92
30144,note_on,,2,0,5,,,,,,,4,,,45,75
30144,note_on,,2,0,6,,,,,,,5,,,33,60
30144,note_on,,2,0,4,,,,,,,3,,,64,75
30238,note_on,,94,0,3,,,,,,,2,,,69,0
30238,note_on,,94,0,2,,,,,,,1,,,72,0
30238,note_on,,94,0,5,,,,,,,4,,,45,0
30238,note_on,,94,0,9,,,,,,,11,,,69,0
30238,note_on,,94,0,6,,,,,,,5,,,33,0
30238,note_on,,94,0,7,,,,,,,6,,,72,0
30238,note_on,,94,0,8,,,,,,,10,,,72,0
30238,note_on,,94,0,4,,,,,,,3,,,64,0
30238,note_on,,94,0,10,,,,,,,12,,,45,0
30240,note_on,,2,0,9,,,,,,,11,,,69,75
30240,note_on,,2,0,6,,,,,,,5,,,45,60
30240,note_on,,2,0,4,,,,,,,3,,,64,75
30240,note_on,,2,0,5,,,,,,,4,,,57,75
30240,note_on,,2,0,7,,,,,,,6,,,72,108
30240,note_on,,2,0,10,,,,,,,12,,,57,75
30240,note_on,,2,0,2,,,,,,,1,,,72,92
30240,note_on,,2,0,8,,,,,,,10,,,72,75
30240,note_on,,2,0,3,,,,,,,2,,,69,92
30334,note_on,,94,0,5,,,,,,,4,,,57,0
30334,note_on,,94,0,7,,,,,,,6,,,72,0
30334,note_on,,94,0,10,,,,,,,12,,,57,0
30334,note_on,,94,0,9,,,,,,,11,,,69,0
30334,note_on,,94,0,8,,,,,,,10,,,72,0
30334,note_on,,94,0,6,,,,,,,5,,,45,0
30334,note_on,,94,0,3,,,,,,,2,,,69,0
30334,note_on,,94,0,2,,,,,,,1,,,72,0
30334,note_on,,94,0,4,,,,,,,3,,,64,0
30336,note_on,,2,0,3,,,,,,,2,,,64,92
30336,note_on,,2,0,4,,,,,,,3,,,60,75
30336,note_on,,2,0,7,,,,,,,6,,,69,108
30336,note_on,,2,0,5,,,,,,,4,,,60,75
30336,note_on,,2,0,9,,,,,,,11,,,64,75
30336,note_on,,2,0,6,,,,,,,5,,,48,60
30336,note_on,,2,0,10,,,,,,,12,,,60,75
30336,note_on,,2,0,8,,,,,,,10,,,69,75
30336,note_on,,2,0,2,,,,,,,1,,,69,92
30430,note_on,,94,0,8,,,,,,,10,,,69,0
30430,note_on,,94,0,2,,,,,,,1,,,69,0
30430,note_on,,94,0,4,,,,,,,3,,,60,0
30430,note_on,,94,0,7,,,,,,,6,,,69,0
30430,note_on,,94,0,5,,,,,,,4,,,60,0
30430,note_on,,94,0,6,,,,,,,5,,,48,0
30430,note_on,,94,0,10,,,,,,,12,,,60,0
30430,note_on,,94,0,3,,,,,,,2,,,64,0
30430,note_on,,94,0,9,,,,,,,11,,,64,0
30432,note_on,,2,0,3,,,,,,,2,,,71,92
30432,note_on,,2,0,5,,,,,,,4,,,56,75
30432,note_on,,2,0,9,,,,,,,11,,,71,75
30432,note_on,,2,0,2,,,,,,,1,,,76,92
30432,note_on,,2,0,7,,,,,,,6,,,76,108
30432,note_on,,2,0,8,,,,,,,10,,,76,75
30432,note_on,,2,0,4,,,,,,,3,,,59,75
30432,note_on,,2,0,6,,,,,,,5,,,44,60
30432,note_on,,2,0,10,,,,,,,12,,,56,75
30526,note_on,,94,0,6,,,,,,,5,,,44,0
30526,note_on,,94,0,5,,,,,,,4,,,56,0
30526,note_on,,94,0,10,,,,,,,12,,,56,0
30528,note_on,,2,0,6,,,,,,,5,,,52,60
30528,note_on,,2,0,5,,,,,,,4,,,64,75
30528,note_on,,2,0,10,,,,,,,12,,,64,75
30592,note_on,,160,0,3,,,,,,,2,,,71,0
30592,note_on,,160,0,8,,,,,,,10,,,76,0
30592,note_on,,160,0,4,,,,,,,3,,,59,0
30592,note_on,,160,0,2,,,,,,,1,,,76,0
30592,note_on,,160,0,9,,,,,,,11,,,71,0
30622,note_on,,94,0,10,,,,,,,12,,,64,0
30622,note_on,,94,0,6,,,,,,,5,,,52,0
30622,note_on,,94,0,5,,,,,,,4,,,64,0
30624,note_on,,2,0,10,,,,,,,12,,,60,75
30624,note_on,,2,0,5,,,,,,,4,,,60,75
30624,note_on,,2,0,6,,,,,,,5,,,48,60
30688,note_on,,256,0,7,,,,,,,6,,,76,0
30718,note_on,,94,0,5,,,,,,,4,,,60,0
30718,note_on,,94,0,6,,,,,,,5,,,48,0
30718,note_on,,94,0,10,,,,,,,12,,,60,0
30720,note_on,,2,0,6,,,,,,,5,,,45,60
30720,note_on,,32,0,7,,,,,,,6,,,72,108
30720,note_on,,2,0,10,,,,,,,12,,,57,75
30720,note_on,,1664,0,1,,,,,,,0,,,64,108
30720,note_on,,2,0,5,,,,,,,4,,,57,75
30814,note_on,,94,0,5,,,,,,,4,,,57,0
30814,note_on,,94,0,7,,,,,,,6,,,72,0
30814,note_on,,94,0,6,,,,,,,5,,,45,0
30814,note_on,,94,0,1,,,,,,,0,,,64,0
30814,note_on,,94,0,10,,,,,,,12,,,57,0
30816,note_on,,2,0,6,,,,,,,5,,,40,60
30816,note_on,,2,0,7,,,,,,,6,,,72,108
30816,note_on,,2,0,10,,,,,,,12,,,52,75
30816,note_on,,2,0,1,,,,,,,0,,,67,108
30816,note_on,,2,0,5,,,,,,,4,,,52,75
30958,note_on,,142,0,7,,,,,,,6,,,72,0
30958,note_on,,142,0,1,,,,,,,0,,,67,0
30960,note_on,,2,0,7,,,,,,,6,,,72,108
30960,note_on,,2,0,1,,,,,,,0,,,64,108
30976,note_on,,160,0,10,,,,,,,12,,,52,0
30976,note_on,,160,0,5,,,,,,,4,,,52,0
30976,note_on,,160,0,6,,,,,,,5,,,40,0
31006,note_on,,46,0,1,,,,,,,0,,,64,0
31006,note_on,,46,0,7,,,,,,,6,,,72,0
31008,note_on,,2,0,1,,,,,,,0,,,64,108
31008,note_on,,2,0,7,,,,,,,6,,,72,108
31102,note_on,,94,0,1,,,,,,,0,,,64,0
31102,note_on,,94,0,7,,,,,,,6,,,72,0
31104,note_on,,128,0,5,,,,,,,4,,,53,75
31104,note_on,,2,0,1,,,,,,,0,,,60,108
31104,note_on,,2,0,7,,,,,,,6,,,72,108
31104,note_on,,128,0,10,,,,,,,12,,,53,75
31104,note_on,,128,0,6,,,,,,,5,,,41,60
31198,note_on,,94,0,7,,,,,,,6,,,72,0
31198,note_on,,94,0,5,,,,,,,4,,,53,0
31198,note_on,,94,0,6,,,,,,,5,,,41,0
31198,note_on,,94,0,10,,,,,,,12,,,53,0
31198,note_on,,94,0,1,,,,,,,0,,,60,0
31200,note_on,,2,0,5,,,,,,,4,,,52,75
31200,note_on,,2,0,1,,,,,,,0,,,60,108
31200,note_on,,2,0,10,,,,,,,12,,,52,75
31200,note_on,,2,0,7,,,,,,,6,,,72,108
31200,note_on,,2,0,6,,,,,,,5,,,40,60
31294,note_on,,94,0,1,,,,,,,0,,,60,0
31296,note_on,,2,0,1,,,,,,,0,,,55,108
31360,note_on,,160,0,7,,,,,,,6,,,72,0
31360,note_on,,160,0,5,,,,,,,4,,,52,0
31360,note_on,,160,0,10,,,,,,,12,,,52,0
31360,note_on,,160,0,6,,,,,,,5,,,40,0
31390,note_on,,94,0,1,,,,,,,0,,,55,0
31392,note_on,,2,0,1,,,,,,,0,,,60,108
31488,note_on,,128,0,5,,,,,,,4,,,57,75
31488,note_on,,128,0,7,,,,,,,6,,,76,108
31488,note_on,,128,0,10,,,,,,,12,,,57,75
31488,note_on,,128,0,6,,,,,,,5,,,45,60
31582,note_on,,94,0,7,,,,,,,6,,,76,0
31582,note_on,,94,0,10,,,,,,,12,,,57,0
31582,note_on,,94,0,5,,,,,,,4,,,57,0
31582,note_on,,94,0,6,,,,,,,5,,,45,0
31584,note_on,,2,0,5,,,,,,,4,,,50,75
31584,note_on,,2,0,10,,,,,,,12,,,50,75
31584,note_on,,2,0,6,,,,,,,5,,,38,60
31584,note_on,,2,0,7,,,,,,,6,,,78,108
31630,note_on,,46,0,7,,,,,,,6,,,78,0
31632,note_on,,2,0,7,,,,,,,6,,,76,108
31678,note_on,,46,0,7,,,,,,,6,,,76,0
31678,note_on,,286,0,1,,,,,,,0,,,60,0
31680,note_on,,2,0,7,,,,,,,6,,,74,108
31680,note_on,,2,0,1,,,,,,,0,,,59,108
31726,note_on,,46,0,7,,,,,,,6,,,74,0
31728,note_on,,2,0,7,,,,,,,6,,,76,108
31744,note_on,,160,0,6,,,,,,,5,,,38,0
31744,note_on,,160,0,5,,,,,,,4,,,50,0
31744,note_on,,160,0,10,,,,,,,12,,,50,0
31774,note_on,,94,0,1,,,,,,,0,,,59,0
31774,note_on,,46,0,7,,,,,,,6,,,76,0
31776,note_on,,2,0,7,,,,,,,6,,,78,108
31776,note_on,,2,0,1,,,,,,,0,,,57,108
31870,note_on,,94,0,1,,,,,,,0,,,57,0
31872,note_on,,128,0,5,,,,,,,4,,,50,75
31872,note_on,,2,0,1,,,,,,,0,,,62,108
31872,note_on,,128,0,6,,,,,,,5,,,38,60
31872,note_on,,128,0,10,,,,,,,12,,,50,75
31918,note_on,,142,0,7,,,,,,,6,,,78,0
31920,note_on,,2,0,7,,,,,,,6,,,79,108
31966,note_on,,94,0,5,,,,,,,4,,,50,0
31966,note_on,,94,0,6,,,,,,,5,,,38,0
31966,note_on,,46,0,7,,,,,,,6,,,79,0
31966,note_on,,94,0,10,,,,,,,12,,,50,0
31966,note_on,,94,0,1,,,,,,,0,,,62,0
31968,note_on,,2,0,10,,,,,,,12,,,55,75
31968,note_on,,2,0,1,,,,,,,0,,,59,108
31968,note_on,,2,0,5,,,,,,,4,,,55,75
31968,note_on,,2,0,7,,,,,,,6,,,79,108
31968,note_on,,2,0,6,,,,,,,5,,,43,60
32062,note_on,,94,0,10,,,,,,,12,,,55,0
32062,note_on,,94,0,5,,,,,,,4,,,55,0
32062,note_on,,94,0,6,,,,,,,5,,,43,0
32064,note_on,,2,0,6,,,,,,,5,,,41,60
32064,note_on,,2,0,5,,,,,,,4,,,53,75
32064,note_on,,2,0,10,,,,,,,12,,,53,75
32128,note_on,,160,0,1,,,,,,,0,,,59,0
32158,note_on,,94,0,10,,,,,,,12,,,53,0
32158,note_on,,94,0,6,,,,,,,5,,,41,0
32158,note_on,,94,0,5,,,,,,,4,,,53,0
32160,note_on,,2,0,10,,,,,,,12,,,52,75
32160,note_on,,2,0,5,,,,,,,4,,,52,75
32160,note_on,,2,0,6,,,,,,,5,,,40,60
32224,note_on,,256,0,7,,,,,,,6,,,79,0
32254,note_on,,94,0,10,,,,,,,12,,,52,0
32254,note_on,,94,0,5,,,,,,,4,,,52,0
32254,note_on,,94,0,6,,,,,,,5,,,40,0
32256,note_on,,2,0,10,,,,,,,12,,,55,75
32256,note_on,,32,0,7,,,,,,,6,,,76,108
32256,note_on,,2,0,6,,,,,,,5,,,43,60
32256,note_on,,2,0,5,,,,,,,4,,,55,75
32256,note_on,,128,0,1,,,,,,,0,,,59,108
32350,note_on,,94,0,7,,,,,,,6,,,76,0
32350,note_on,,94,0,10,,,,,,,12,,,55,0
32350,note_on,,94,0,5,,,,,,,4,,,55,0
32350,note_on,,94,0,6,,,,,,,5,,,43,0
32350,note_on,,94,0,1,,,,,,,0,,,59,0
32352,note_on,,2,0,6,,,,,,,5,,,45,60
32352,note_on,,2,0,7,,,,,,,6,,,69,108
32352,note_on,,2,0,10,,,,,,,12,,,57,75
32352,note_on,,2,0,1,,,,,,,0,,,61,108
32352,note_on,,2,0,5,,,,,,,4,,,57,75
32446,note_on,,94,0,10,,,,,,,12,,,57,0
32446,note_on,,94,0,5,,,,,,,4,,,57,0
32446,note_on,,94,0,6,,,,,,,5,,,45,0
32448,note_on,,0,0,1,,,,,,,0,,,62,108
32448,note_on,,96,0,1,,,,,,,0,,,61,0
32448,note_on,,2,0,6,,,,,,,5,,,41,60
32448,note_on,,2,0,10,,,,,,,12,,,53,75
32448,note_on,,2,0,5,,,,,,,4,,,53,75
32494,note_on,,46,0,10,,,,,,,12,,,53,0
32494,note_on,,46,0,6,,,,,,,5,,,41,0
32494,note_on,,46,0,5,,,,,,,4,,,53,0
32496,note_on,,48,0,1,,,,,,,0,,,62,0
32496,note_on,,2,0,6,,,,,,,5,,,43,60
32496,note_on,,0,0,1,,,,,,,0,,,64,108
32496,note_on,,2,0,10,,,,,,,12,,,55,75
32496,note_on,,2,0,5,,,,,,,4,,,55,75
32512,note_on,,160,0,7,,,,,,,6,,,69,0
32542,note_on,,46,0,5,,,,,,,4,,,55,0
32542,note_on,,46,0,6,,,,,,,5,,,43,0
32542,note_on,,46,0,10,,,,,,,12,,,55,0
32544,note_on,,0,0,1,,,,,,,0,,,65,108
32544,note_on,,2,0,10,,,,,,,12,,,57,75
32544,note_on,,2,0,6,,,,,,,5,,,45,60
32544,note_on,,2,0,5,,,,,,,4,,,57,75
32544,note_on,,48,0,1,,,,,,,0,,,64,0
32638,note_on,,94,0,1,,,,,,,0,,,65,0
32638,note_on,,94,0,6,,,,,,,5,,,45,0
32638,note_on,,94,0,5,,,,,,,4,,,57,0
32638,note_on,,94,0,10,,,,,,,12,,,57,0
32640,note_on,,2,0,1,,,,,,,0,,,64,108
32640,note_on,,2,0,5,,,,,,,4,,,45,75
32640,note_on,,2,0,10,,,,,,,12,,,45,75
32640,note_on,,2,0,6,,,,,,,5,,,33,60
32734,note_on,,94,0,1,,,,,,,0,,,64,0
32734,note_on,,94,0,6,,,,,,,5,,,33,0
32734,note_on,,94,0,10,,,,,,,12,,,45,0
32734,note_on,,94,0,5,,,,,,,4,,,45,0
32736,note_on,,2,0,6,,,,,,,5,,,38,60
32736,note_on,,2,0,10,,,,,,,12,,,50,75
32736,note_on,,2,0,1,,,,,,,0,,,62,108
32736,note_on,,2,0,5,,,,,,,4,,,50,75
32830,note_on,,94,0,5,,,,,,,4,,,50,0
32830,note_on,,94,0,6,,,,,,,5,,,38,0
32830,note_on,,94,0,10,,,,,,,12,,,50,0
32832,note_on,,2,0,5,,,,,,,4,,,48,75
32832,note_on,,2,0,10,,,,,,,12,,,48,75
32832,note_on,,2,0,6,,,,,,,5,,,36,60
32896,note_on,,160,0,1,,,,,,,0,,,62,0
32926,note_on,,94,0,10,,,,,,,12,,,48,0
32926,note_on,,94,0,5,,,,,,,4,,,48,0
32926,note_on,,94,0,6,,,,,,,5,,,36,0
32928,note_on,,2,0,6,,,,,,,5,,,35,60
32928,note_on,,2,0,10,,,,,,,12,,,47,75
32928,note_on,,2,0,5,,,,,,,4,,,47,75
33022,note_on,,94,0,5,,,,,,,4,,,47,0
33022,note_on,,94,0,10,,,,,,,12,,,47,0
33022,note_on,,94,0,6,,,,,,,5,,,35,0
33024,note_on,,2,0,6,,,,,,,5,,,33,60
33024,note_on,,128,0,1,,,,,,,0,,,65,108
33024,note_on,,2,0,10,,,,,,,12,,,45,75
33024,note_on,,2,0,5,,,,,,,4,,,45,75
33118,note_on,,94,0,6,,,,,,,5,,,33,0
33118,note_on,,94,0,10,,,,,,,12,,,45,0
33118,note_on,,94,0,5,,,,,,,4,,,45,0
33118,note_on,,94,0,1,,,,,,,0,,,65,0
33120,note_on,,2,0,6,,,,,,,5,,,44,60
33120,note_on,,2,0,1,,,,,,,0,,,64,108
33120,note_on,,2,0,10,,,,,,,12,,,56,75
33120,note_on,,2,0,5,,,,,,,4,,,56,75
33214,note_on,,94,0,1,,,,,,,0,,,64,0
33214,note_on,,94,0,5,,,,,,,4,,,56,0
33214,note_on,,94,0,10,,,,,,,12,,,56,0
33214,note_on,,94,0,6,,,,,,,5,,,44,0
33216,note_on,,2,0,6,,,,,,,5,,,45,60
33216,note_on,,2,0,1,,,,,,,0,,,62,108
33216,note_on,,2,0,10,,,,,,,12,,,57,75
33216,note_on,,2,0,5,,,,,,,4,,,57,75
33264,note_on,,48,0,1,,,,,,,0,,,62,0
33264,note_on,,0,0,1,,,,,,,0,,,60,108
33310,note_on,,94,0,6,,,,,,,5,,,45,0
33310,note_on,,94,0,5,,,,,,,4,,,57,0
33310,note_on,,94,0,10,,,,,,,12,,,57,0
33310,note_on,,46,0,1,,,,,,,0,,,60,0
33312,note_on,,2,0,5,,,,,,,4,,,52,75
33312,note_on,,2,0,1,,,,,,,0,,,60,108
33312,note_on,,2,0,6,,,,,,,5,,,40,60
33312,note_on,,2,0,10,,,,,,,12,,,52,75
33406,note_on,,94,0,1,,,,,,,0,,,60,0
33406,note_on,,94,0,10,,,,,,,12,,,52,0
33406,note_on,,94,0,6,,,,,,,5,,,40,0
33406,note_on,,94,0,5,,,,,,,4,,,52,0
33408,note_on,,2,0,1,,,,,,,0,,,59,108
33408,note_on,,2,0,10,,,,,,,12,,,40,75
33408,note_on,,2,0,6,,,,,,,5,,,28,60
33408,note_on,,2,0,5,,,,,,,4,,,40,75
33456,note_on,,0,0,1,,,,,,,0,,,57,108
33456,note_on,,48,0,1,,,,,,,0,,,59,0
33502,note_on,,94,0,10,,,,,,,12,,,40,0
33502,note_on,,46,0,1,,,,,,,0,,,57,0
33502,note_on,,94,0,5,,,,,,,4,,,40,0
33502,note_on,,94,0,6,,,,,,,5,,,28,0
33504,note_on,,2,0,1,,,,,,,0,,,57,108
33504,note_on,,2,0,5,,,,,,,4,,,45,75
33504,note_on,,2,0,6,,,,,,,5,,,33,60
33504,note_on,,2,0,10,,,,,,,12,,,45,75
33598,note_on,,94,0,6,,,,,,,5,,,33,0
33598,note_on,,94,0,10,,,,,,,12,,,45,0
33598,note_on,,94,0,5,,,,,,,4,,,45,0
33600,note_on,,2,0,5,,,,,,,4,,,57,75
33600,note_on,,2,0,6,,,,,,,5,,,45,60
33600,note_on,,2,0,10,,,,,,,12,,,57,75
33664,note_on,,160,0,1,,,,,,,0,,,57,0
33694,note_on,,94,0,5,,,,,,,4,,,57,0
33694,note_on,,94,0,10,,,,,,,12,,,57,0
33694,note_on,,94,0,6,,,,,,,5,,,45,0
33696,note_on,,2,0,10,,,,,,,12,,,56,75
33696,note_on,,2,0,6,,,,,,,5,,,44,60
33696,note_on,,2,0,5,,,,,,,4,,,56,75
33790,note_on,,94,0,10,,,,,,,12,,,56,0
33790,note_on,,94,0,5,,,,,,,4,,,56,0
33790,note_on,,94,0,6,,,,,,,5,,,44,0
33792,note_on,,2,0,10,,,,,,,12,,,52,75
33792,note_on,,2,0,6,,,,,,,5,,,40,60
33792,note_on,,2,0,5,,,,,,,4,,,52,75
33792,note_on,,128,0,1,,,,,,,0,,,59,108
33886,note_on,,94,0,1,,,,,,,0,,,59,0
33886,note_on,,94,0,10,,,,,,,12,,,52,0
33886,note_on,,94,0,5,,,,,,,4,,,52,0
33886,note_on,,94,0,6,,,,,,,5,,,40,0
33888,note_on,,2,0,6,,,,,,,5,,,33,60
33888,note_on,,2,0,5,,,,,,,4,,,45,75
33888,note_on,,2,0,1,,,,,,,0,,,60,108
33888,note_on,,2,0,10,,,,,,,12,,,45,75
33982,note_on,,94,0,6,,,,,,,5,,,33,0
33982,note_on,,94,0,5,,,,,,,4,,,45,0
33982,note_on,,94,0,10,,,,,,,12,,,45,0
33984,note_on,,96,0,1,,,,,,,0,,,60,0
33984,note_on,,2,0,5,,,,,,,4,,,57,75
33984,note_on,,2,0,10,,,,,,,12,,,57,75
33984,note_on,,2,0,6,,,,,,,5,,,45,60
33984,note_on,,0,0,1,,,,,,,0,,,62,108
34032,note_on,,0,0,1,,,,,,,0,,,60,108
34032,note_on,,48,0,1,,,,,,,0,,,62,0
34078,note_on,,94,0,6,,,,,,,5,,,45,0
34078,note_on,,94,0,5,,,,,,,4,,,57,0
34078,note_on,,94,0,10,,,,,,,12,,,57,0
34080,note_on,,0,0,1,,,,,,,0,,,59,108
34080,note_on,,48,0,1,,,,,,,0,,,60,0
34080,note_on,,2,0,6,,,,,,,5,,,43,60
34080,note_on,,2,0,10,,,,,,,12,,,55,75
34080,note_on,,2,0,5,,,,,,,4,,,55,75
34174,note_on,,94,0,5,,,,,,,4,,,55,0
34174,note_on,,94,0,1,,,,,,,0,,,59,0
34174,note_on,,94,0,10,,,,,,,12,,,55,0
34174,note_on,,94,0,6,,,,,,,5,,,43,0
34176,note_on,,2,0,1,,,,,,,0,,,57,108
34176,note_on,,2,0,6,,,,,,,5,,,41,60
34176,note_on,,2,0,5,,,,,,,4,,,53,75
34176,note_on,,2,0,10,,,,,,,12,,,53,75
34270,note_on,,94,0,5,,,,,,,4,,,53,0
34270,note_on,,94,0,10,,,,,,,12,,,53,0
