tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity,frame_rate,hours,minutes,seconds,frames,sub_frames
20376,note_on,216,0,5,,,,,,,,,,,4,,59,0,,,,,,
20376,note_on,216,0,7,,,,,,,,,,,5,,67,0,,,,,,
20376,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
20388,note_on,108,0,1,,,,,,,,,,,0,,76,0,,,,,,
20388,note_on,108,0,2,,,,,,,,,,,1,,76,0,,,,,,
20388,note_on,108,0,3,,,,,,,,,,,2,,72,0,,,,,,
20400,note_on,0,0,7,,,,,,,,,,,5,,72,100,,,,,,
20400,note_on,24,0,5,,,,,,,,,,,4,,57,100,,,,,,
20400,note_on,12,0,2,,,,,,,,,,,1,,77,100,,,,,,
20400,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
20400,note_on,24,0,8,,,,,,,,,,,6,,57,100,,,,,,
20400,note_on,12,0,3,,,,,,,,,,,2,,74,100,,,,,,
20400,note_on,24,0,6,,,,,,,,,,,4,,45,100,,,,,,
20400,note_on,12,0,1,,,,,,,,,,,0,,77,100,,,,,,
20400,note_on,24,0,7,,,,,,,,,,,5,,65,100,,,,,,
20400,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
20508,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
20508,note_on,108,0,1,,,,,,,,,,,0,,77,0,,,,,,
20508,note_on,108,0,2,,,,,,,,,,,1,,77,0,,,,,,
20520,note_on,12,0,3,,,,,,,,,,,2,,75,100,,,,,,
20520,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
20520,note_on,12,0,2,,,,,,,,,,,1,,79,100,,,,,,
20616,note_on,216,0,8,,,,,,,,,,,6,,57,0,,,,,,
20616,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
20616,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
20616,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
20616,note_on,0,0,7,,,,,,,,,,,5,,72,0,,,,,,
20616,note_on,216,0,6,,,,,,,,,,,4,,45,0,,,,,,
20616,note_on,216,0,5,,,,,,,,,,,4,,57,0,,,,,,
20628,note_on,108,0,3,,,,,,,,,,,2,,75,0,,,,,,
20628,note_on,108,0,2,,,,,,,,,,,1,,79,0,,,,,,
20628,note_on,108,0,1,,,,,,,,,,,0,,79,0,,,,,,
20640,note_on,24,0,8,,,,,,,,,,,6,,55,100,,,,,,
20640,note_on,12,0,3,,,,,,,,,,,2,,74,100,,,,,,
20640,note_on,24,0,6,,,,,,,,,,,4,,43,100,,,,,,
20640,note_on,24,0,5,,,,,,,,,,,4,,55,100,,,,,,
20640,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
20640,note_on,12,0,1,,,,,,,,,,,0,,77,100,,,,,,
20640,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
20640,note_on,24,0,7,,,,,,,,,,,5,,65,100,,,,,,
20640,note_on,12,0,2,,,,,,,,,,,1,,77,100,,,,,,
20640,note_on,0,0,7,,,,,,,,,,,5,,71,100,,,,,,
20748,note_on,108,0,1,,,,,,,,,,,0,,77,0,,,,,,
20748,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
20748,note_on,108,0,2,,,,,,,,,,,1,,77,0,,,,,,
20760,note_on,12,0,2,,,,,,,,,,,1,,79,100,,,,,,
20760,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
20760,note_on,12,0,3,,,,,,,,,,,2,,75,100,,,,,,
20856,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
20856,note_on,216,0,5,,,,,,,,,,,4,,55,0,,,,,,
20856,note_on,0,0,7,,,,,,,,,,,5,,71,0,,,,,,
20856,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
20856,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
20856,note_on,216,0,8,,,,,,,,,,,6,,55,0,,,,,,
20856,note_on,216,0,6,,,,,,,,,,,4,,43,0,,,,,,
20868,note_on,108,0,1,,,,,,,,,,,0,,79,0,,,,,,
20868,note_on,108,0,3,,,,,,,,,,,2,,75,0,,,,,,
20868,note_on,108,0,2,,,,,,,,,,,1,,79,0,,,,,,
20880,note_on,24,0,6,,,,,,,,,,,4,,36,100,,,,,,
20880,note_on,24,0,7,,,,,,,,,,,5,,65,100,,,,,,
20880,note_on,24,0,5,,,,,,,,,,,4,,48,100,,,,,,
20880,note_on,12,0,3,,,,,,,,,,,2,,74,100,,,,,,
20880,note_on,12,0,2,,,,,,,,,,,1,,77,100,,,,,,
20880,note_on,24,0,8,,,,,,,,,,,6,,48,100,,,,,,
20880,note_on,0,0,7,,,,,,,,,,,5,,71,100,,,,,,
20880,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
20880,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
20880,note_on,12,0,1,,,,,,,,,,,0,,77,100,,,,,,
20988,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
20988,note_on,108,0,2,,,,,,,,,,,1,,77,0,,,,,,
20988,note_on,108,0,1,,,,,,,,,,,0,,77,0,,,,,,
21000,note_on,12,0,3,,,,,,,,,,,2,,77,100,,,,,,
21000,note_on,12,0,2,,,,,,,,,,,1,,80,100,,,,,,
21000,note_on,12,0,1,,,,,,,,,,,0,,80,100,,,,,,
21096,note_on,216,0,5,,,,,,,,,,,4,,48,0,,,,,,
21096,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
21096,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
21096,note_on,0,0,7,,,,,,,,,,,5,,71,0,,,,,,
21096,note_on,216,0,6,,,,,,,,,,,4,,36,0,,,,,,
21096,note_on,216,0,8,,,,,,,,,,,6,,48,0,,,,,,
21108,note_on,108,0,1,,,,,,,,,,,0,,80,0,,,,,,
21108,note_on,108,0,3,,,,,,,,,,,2,,77,0,,,,,,
21108,note_on,108,0,2,,,,,,,,,,,1,,80,0,,,,,,
21120,note_on,24,0,6,,,,,,,,,,,4,,48,100,,,,,,
21120,note_on,12,0,2,,,,,,,,,,,1,,79,100,,,,,,
21120,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
21120,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
21120,note_on,24,0,8,,,,,,,,,,,6,,60,100,,,,,,
21120,note_on,0,0,7,,,,,,,,,,,5,,72,100,,,,,,
21120,note_on,12,0,3,,,,,,,,,,,2,,75,100,,,,,,
21120,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
21120,note_on,24,0,5,,,,,,,,,,,4,,60,100,,,,,,
21228,note_on,108,0,1,,,,,,,,,,,0,,79,0,,,,,,
21228,note_on,108,0,2,,,,,,,,,,,1,,79,0,,,,,,
21228,note_on,108,0,3,,,,,,,,,,,2,,75,0,,,,,,
21240,note_on,12,0,2,,,,,,,,,,,1,,77,100,,,,,,
21240,note_on,12,0,1,,,,,,,,,,,0,,77,100,,,,,,
21240,note_on,12,0,3,,,,,,,,,,,2,,74,100,,,,,,
21312,note_on,432,0,4,,,,,,,,,,,3,,60,0,,,,,,
21336,note_on,216,0,6,,,,,,,,,,,4,,48,0,,,,,,
21336,note_on,216,0,5,,,,,,,,,,,4,,60,0,,,,,,
21336,note_on,216,0,8,,,,,,,,,,,6,,60,0,,,,,,
21348,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
21348,note_on,108,0,2,,,,,,,,,,,1,,77,0,,,,,,
21348,note_on,108,0,1,,,,,,,,,,,0,,77,0,,,,,,
21360,note_on,12,0,2,,,,,,,,,,,1,,75,100,,,,,,
21360,note_on,24,0,5,,,,,,,,,,,4,,58,100,,,,,,
21360,note_on,24,0,8,,,,,,,,,,,6,,58,100,,,,,,
21360,note_on,24,0,6,,,,,,,,,,,4,,46,100,,,,,,
21360,note_on,12,0,3,,,,,,,,,,,2,,72,100,,,,,,
21360,note_on,12,0,1,,,,,,,,,,,0,,75,100,,,,,,
21468,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
21468,note_on,108,0,3,,,,,,,,,,,2,,72,0,,,,,,
21468,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
21480,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
21480,note_on,12,0,3,,,,,,,,,,,2,,70,100,,,,,,
21480,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
21552,note_on,0,0,7,,,,,,,,,,,5,,72,0,,,,,,
21552,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
21552,note_on,432,0,7,,,,,,,,,,,5,,63,0,,,,,,
21576,note_on,216,0,5,,,,,,,,,,,4,,58,0,,,,,,
21576,note_on,216,0,6,,,,,,,,,,,4,,46,0,,,,,,
21576,note_on,216,0,8,,,,,,,,,,,6,,58,0,,,,,,
21588,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
21588,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
21588,note_on,108,0,3,,,,,,,,,,,2,,70,0,,,,,,
21600,note_on,12,0,2,,,,,,,,,,,1,,75,100,,,,,,
21600,note_on,24,0,6,,,,,,,,,,,4,,45,100,,,,,,
21600,note_on,288,0,4,,,,,,,,,,,3,,60,100,,,,,,
21600,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
21600,note_on,0,0,7,,,,,,,,,,,5,,72,100,,,,,,
21600,note_on,24,0,8,,,,,,,,,,,6,,57,100,,,,,,
21600,note_on,48,0,7,,,,,,,,,,,5,,63,100,,,,,,
21600,note_on,12,0,3,,,,,,,,,,,2,,72,100,,,,,,
21600,note_on,24,0,5,,,,,,,,,,,4,,57,100,,,,,,
21600,note_on,12,0,1,,,,,,,,,,,0,,75,100,,,,,,
21708,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
21708,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
21708,note_on,108,0,3,,,,,,,,,,,2,,72,0,,,,,,
21720,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
21720,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
21720,note_on,12,0,3,,,,,,,,,,,2,,70,100,,,,,,
21816,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
21816,note_on,216,0,8,,,,,,,,,,,6,,57,0,,,,,,
21816,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
21816,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
21816,note_on,0,0,7,,,,,,,,,,,5,,72,0,,,,,,
21816,note_on,216,0,6,,,,,,,,,,,4,,45,0,,,,,,
21816,note_on,216,0,5,,,,,,,,,,,4,,57,0,,,,,,
21828,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
21828,note_on,108,0,3,,,,,,,,,,,2,,70,0,,,,,,
21828,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
21840,note_on,24,0,6,,,,,,,,,,,4,,43,100,,,,,,
21840,note_on,12,0,1,,,,,,,,,,,0,,75,100,,,,,,
21840,note_on,12,0,3,,,,,,,,,,,2,,72,100,,,,,,
21840,note_on,12,0,2,,,,,,,,,,,1,,75,100,,,,,,
21840,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
21840,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
21840,note_on,24,0,5,,,,,,,,,,,4,,55,100,,,,,,
21840,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
21840,note_on,24,0,8,,,,,,,,,,,6,,55,100,,,,,,
21840,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
21948,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
21948,note_on,108,0,3,,,,,,,,,,,2,,72,0,,,,,,
21948,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
21960,note_on,12,0,3,,,,,,,,,,,2,,74,100,,,,,,
21960,note_on,12,0,1,,,,,,,,,,,0,,77,100,,,,,,
21960,note_on,12,0,2,,,,,,,,,,,1,,77,100,,,,,,
22056,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
22056,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
22056,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
22056,note_on,216,0,5,,,,,,,,,,,4,,55,0,,,,,,
22056,note_on,216,0,8,,,,,,,,,,,6,,55,0,,,,,,
22056,note_on,216,0,6,,,,,,,,,,,4,,43,0,,,,,,
22056,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
22068,note_on,108,0,2,,,,,,,,,,,1,,77,0,,,,,,
22068,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
22068,note_on,108,0,1,,,,,,,,,,,0,,77,0,,,,,,
22080,note_on,12,0,1,,,,,,,,,,,0,,75,100,,,,,,
22080,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
22080,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
22080,note_on,12,0,2,,,,,,,,,,,1,,75,100,,,,,,
22080,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
22080,note_on,12,0,3,,,,,,,,,,,2,,72,100,,,,,,
22080,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
22080,note_on,24,0,8,,,,,,,,,,,6,,53,100,,,,,,
22080,note_on,24,0,5,,,,,,,,,,,4,,53,100,,,,,,
22080,note_on,24,0,6,,,,,,,,,,,4,,41,100,,,,,,
22188,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
22188,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
22188,note_on,108,0,3,,,,,,,,,,,2,,72,0,,,,,,
22200,note_on,12,0,3,,,,,,,,,,,2,,74,100,,,,,,
22200,note_on,12,0,2,,,,,,,,,,,1,,77,100,,,,,,
22200,note_on,12,0,1,,,,,,,,,,,0,,77,100,,,,,,
22296,note_on,216,0,5,,,,,,,,,,,4,,53,0,,,,,,
22296,note_on,216,0,8,,,,,,,,,,,6,,53,0,,,,,,
22296,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
22296,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
22296,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
22296,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
22296,note_on,216,0,6,,,,,,,,,,,4,,41,0,,,,,,
22308,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
22308,note_on,108,0,2,,,,,,,,,,,1,,77,0,,,,,,
22308,note_on,108,0,1,,,,,,,,,,,0,,77,0,,,,,,
22320,note_on,24,0,8,,,,,,,,,,,6,,46,100,,,,,,
22320,note_on,12,0,3,,,,,,,,,,,2,,72,100,,,,,,
22320,note_on,24,0,6,,,,,,,,,,,4,,34,100,,,,,,
22320,note_on,12,0,2,,,,,,,,,,,1,,75,100,,,,,,
22320,note_on,24,0,5,,,,,,,,,,,4,,46,100,,,,,,
22320,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
22320,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
22320,note_on,12,0,1,,,,,,,,,,,0,,75,100,,,,,,
22320,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
22320,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
22428,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
22428,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
22428,note_on,108,0,3,,,,,,,,,,,2,,72,0,,,,,,
22440,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
22440,note_on,12,0,2,,,,,,,,,,,1,,79,100,,,,,,
22440,note_on,12,0,3,,,,,,,,,,,2,,75,100,,,,,,
22536,note_on,216,0,6,,,,,,,,,,,4,,34,0,,,,,,
22536,note_on,216,0,8,,,,,,,,,,,6,,46,0,,,,,,
22536,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
22536,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
22536,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
22536,note_on,216,0,5,,,,,,,,,,,4,,46,0,,,,,,
22548,note_on,108,0,2,,,,,,,,,,,1,,79,0,,,,,,
22548,note_on,108,0,3,,,,,,,,,,,2,,75,0,,,,,,
22548,note_on,108,0,1,,,,,,,,,,,0,,79,0,,,,,,
22560,note_on,12,0,3,,,,,,,,,,,2,,74,100,,,,,,
22560,note_on,24,0,6,,,,,,,,,,,4,,46,100,,,,,,
22560,note_on,12,0,1,,,,,,,,,,,0,,77,100,,,,,,
22560,note_on,24,0,5,,,,,,,,,,,4,,58,100,,,,,,
22560,note_on,24,0,8,,,,,,,,,,,6,,58,100,,,,,,
22560,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
22560,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
22560,note_on,24,0,7,,,,,,,,,,,5,,62,100,,,,,,
22560,note_on,12,0,2,,,,,,,,,,,1,,77,100,,,,,,
22668,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
22668,note_on,108,0,2,,,,,,,,,,,1,,77,0,,,,,,
22668,note_on,108,0,1,,,,,,,,,,,0,,77,0,,,,,,
22680,note_on,12,0,2,,,,,,,,,,,1,,75,100,,,,,,
22680,note_on,12,0,1,,,,,,,,,,,0,,75,100,,,,,,
22680,note_on,12,0,3,,,,,,,,,,,2,,72,100,,,,,,
22752,note_on,432,0,4,,,,,,,,,,,3,,58,0,,,,,,
22776,note_on,216,0,5,,,,,,,,,,,4,,58,0,,,,,,
22776,note_on,216,0,6,,,,,,,,,,,4,,46,0,,,,,,
22776,note_on,216,0,8,,,,,,,,,,,6,,58,0,,,,,,
22788,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
22788,note_on,108,0,3,,,,,,,,,,,2,,72,0,,,,,,
22788,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
22800,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
22800,note_on,12,0,3,,,,,,,,,,,2,,70,100,,,,,,
22800,note_on,24,0,6,,,,,,,,,,,4,,45,100,,,,,,
22800,note_on,24,0,5,,,,,,,,,,,4,,57,100,,,,,,
22800,note_on,24,0,8,,,,,,,,,,,6,,57,100,,,,,,
22800,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
22908,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
22908,note_on,108,0,3,,,,,,,,,,,2,,70,0,,,,,,
22908,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
22920,note_on,12,0,2,,,,,,,,,,,1,,72,100,,,,,,
22920,note_on,12,0,3,,,,,,,,,,,2,,69,100,,,,,,
22920,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
22992,note_on,432,0,7,,,,,,,,,,,5,,62,0,,,,,,
22992,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
22992,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
23016,note_on,216,0,6,,,,,,,,,,,4,,45,0,,,,,,
23016,note_on,216,0,5,,,,,,,,,,,4,,57,0,,,,,,
23016,note_on,216,0,8,,,,,,,,,,,6,,57,0,,,,,,
23028,note_on,108,0,3,,,,,,,,,,,2,,69,0,,,,,,
23028,note_on,108,0,2,,,,,,,,,,,1,,72,0,,,,,,
23028,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
23040,note_on,12,0,3,,,,,,,,,,,2,,70,100,,,,,,
23040,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
23040,note_on,24,0,6,,,,,,,,,,,4,,43,100,,,,,,
23040,note_on,288,0,4,,,,,,,,,,,3,,62,100,,,,,,
23040,note_on,24,0,8,,,,,,,,,,,6,,55,100,,,,,,
23040,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
23040,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
23040,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
23040,note_on,48,0,7,,,,,,,,,,,5,,62,100,,,,,,
23040,note_on,24,0,5,,,,,,,,,,,4,,55,100,,,,,,
23256,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
23256,note_on,216,0,6,,,,,,,,,,,4,,43,0,,,,,,
23256,note_on,216,0,2,,,,,,,,,,,1,,74,0,,,,,,
23256,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
23256,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
23256,note_on,216,0,5,,,,,,,,,,,4,,55,0,,,,,,
23256,note_on,216,0,7,,,,,,,,,,,5,,62,0,,,,,,
23256,note_on,216,0,8,,,,,,,,,,,6,,55,0,,,,,,
23256,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
23256,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
23280,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
23280,note_on,24,0,5,,,,,,,,,,,4,,58,100,,,,,,
23280,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
23280,note_on,24,0,7,,,,,,,,,,,5,,62,100,,,,,,
23280,note_on,24,0,8,,,,,,,,,,,6,,58,100,,,,,,
23280,note_on,0,0,7,,,,,,,,,,,5,,74,100,,,,,,
23280,note_on,24,0,6,,,,,,,,,,,4,,46,100,,,,,,
23280,note_on,24,0,3,,,,,,,,,,,2,,67,100,,,,,,
23280,note_on,24,0,1,,,,,,,,,,,0,,72,100,,,,,,
23280,note_on,24,0,2,,,,,,,,,,,1,,72,100,,,,,,
23388,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
23388,note_on,108,0,2,,,,,,,,,,,1,,72,0,,,,,,
23400,note_on,12,0,2,,,,,,,,,,,1,,70,100,,,,,,
23400,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
23496,note_on,216,0,8,,,,,,,,,,,6,,58,0,,,,,,
23496,note_on,216,0,6,,,,,,,,,,,4,,46,0,,,,,,
23496,note_on,216,0,5,,,,,,,,,,,4,,58,0,,,,,,
23496,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
23496,note_on,216,0,7,,,,,,,,,,,5,,62,0,,,,,,
23496,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
23496,note_on,216,0,3,,,,,,,,,,,2,,67,0,,,,,,
23496,note_on,0,0,7,,,,,,,,,,,5,,74,0,,,,,,
23508,note_on,108,0,1,,,,,,,,,,,0,,70,0,,,,,,
23508,note_on,108,0,2,,,,,,,,,,,1,,70,0,,,,,,
23520,note_on,24,0,4,,,,,,,,,,,3,,63,100,,,,,,
23520,note_on,24,0,3,,,,,,,,,,,2,,67,100,,,,,,
23520,note_on,24,0,8,,,,,,,,,,,6,,60,100,,,,,,
23520,note_on,24,0,5,,,,,,,,,,,4,,60,100,,,,,,
23520,note_on,12,0,2,,,,,,,,,,,1,,69,100,,,,,,
23520,note_on,24,0,6,,,,,,,,,,,4,,48,100,,,,,,
23520,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
23520,note_on,0,0,7,,,,,,,,,,,5,,72,100,,,,,,
23520,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
23520,note_on,12,0,1,,,,,,,,,,,0,,69,100,,,,,,
23628,note_on,108,0,2,,,,,,,,,,,1,,69,0,,,,,,
23628,note_on,108,0,1,,,,,,,,,,,0,,69,0,,,,,,
23640,note_on,12,0,2,,,,,,,,,,,1,,67,100,,,,,,
23640,note_on,12,0,1,,,,,,,,,,,0,,67,100,,,,,,
23736,note_on,216,0,8,,,,,,,,,,,6,,60,0,,,,,,
23736,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
23736,note_on,0,0,7,,,,,,,,,,,5,,72,0,,,,,,
23736,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
23736,note_on,216,0,4,,,,,,,,,,,3,,63,0,,,,,,
23736,note_on,216,0,6,,,,,,,,,,,4,,48,0,,,,,,
23736,note_on,216,0,5,,,,,,,,,,,4,,60,0,,,,,,
23736,note_on,216,0,3,,,,,,,,,,,2,,67,0,,,,,,
23748,note_on,108,0,1,,,,,,,,,,,0,,67,0,,,,,,
23748,note_on,108,0,2,,,,,,,,,,,1,,67,0,,,,,,
23760,note_on,24,0,8,,,,,,,,,,,6,,62,100,,,,,,
23760,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
23760,note_on,12,0,1,,,,,,,,,,,0,,66,100,,,,,,
23760,note_on,24,0,7,,,,,,,,,,,5,,66,100,,,,,,
23760,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
23760,note_on,24,0,3,,,,,,,,,,,2,,62,100,,,,,,
23760,note_on,24,0,6,,,,,,,,,,,4,,50,100,,,,,,
23760,note_on,24,0,5,,,,,,,,,,,4,,62,100,,,,,,
23760,note_on,12,0,2,,,,,,,,,,,1,,66,100,,,,,,
23976,note_on,216,0,2,,,,,,,,,,,1,,66,0,,,,,,
23976,note_on,216,0,3,,,,,,,,,,,2,,62,0,,,,,,
23976,note_on,216,0,1,,,,,,,,,,,0,,66,0,,,,,,
23976,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
24000,note_on,24,0,2,,,,,,,,,,,1,,74,100,,,,,,
24000,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
24000,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
24000,note_on,24,0,1,,,,,,,,,,,0,,74,100,,,,,,
24192,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
24192,note_on,432,0,8,,,,,,,,,,,6,,62,0,,,,,,
24192,note_on,432,0,7,,,,,,,,,,,5,,66,0,,,,,,
24192,note_on,432,0,6,,,,,,,,,,,4,,50,0,,,,,,
24192,note_on,432,0,5,,,,,,,,,,,4,,62,0,,,,,,
24216,note_on,216,0,2,,,,,,,,,,,1,,74,0,,,,,,
24216,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
24216,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
24216,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
24240,note_on,0,0,7,,,,,,,,,,,5,,74,100,,,,,,
24240,note_on,48,0,6,,,,,,,,,,,4,,42,100,,,,,,
24240,note_on,24,0,2,,,,,,,,,,,1,,81,100,,,,,,
24240,note_on,24,0,1,,,,,,,,,,,0,,81,100,,,,,,
24240,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
24240,note_on,48,0,7,,,,,,,,,,,5,,62,100,,,,,,
24240,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
24240,note_on,48,0,8,,,,,,,,,,,6,,54,100,,,,,,
24240,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
24240,note_on,48,0,5,,,,,,,,,,,4,,54,100,,,,,,
24456,note_on,216,0,8,,,,,,,,,,,6,,54,0,,,,,,
24456,note_on,216,0,2,,,,,,,,,,,1,,81,0,,,,,,
24456,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
24456,note_on,216,0,6,,,,,,,,,,,4,,42,0,,,,,,
24456,note_on,216,0,1,,,,,,,,,,,0,,81,0,,,,,,
24456,note_on,216,0,7,,,,,,,,,,,5,,62,0,,,,,,
24456,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
24456,note_on,0,0,7,,,,,,,,,,,5,,74,0,,,,,,
24456,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
24456,note_on,216,0,5,,,,,,,,,,,4,,54,0,,,,,,
