tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
12995,note_on,36,0,3,,,,,,,,,,2,,55,0
13012,note_on,22,0,1,,,,,,,,,,0,,74,0
13022,note_on,10,0,1,,,,,,,,,,0,,79,91
13022,note_on,27,0,3,,,,,,,,,,2,,43,72
13041,note_on,19,0,1,,,,,,,,,,0,,79,0
13044,note_on,80,0,2,,,,,,,,,,1,,71,0
13052,note_on,11,0,1,,,,,,,,,,0,,74,74
13059,note_on,37,0,3,,,,,,,,,,2,,43,0
13072,note_on,20,0,1,,,,,,,,,,0,,74,0
13082,note_on,10,0,1,,,,,,,,,,0,,79,90
13108,note_on,26,0,1,,,,,,,,,,0,,79,0
13109,note_on,1,0,1,,,,,,,,,,0,,77,88
13131,note_on,22,0,1,,,,,,,,,,0,,77,0
13137,note_on,78,0,3,,,,,,,,,,2,,55,72
13139,note_on,8,0,1,,,,,,,,,,0,,75,79
13142,note_on,98,0,2,,,,,,,,,,1,,71,83
13159,note_on,20,0,1,,,,,,,,,,0,,75,0
13167,note_on,30,0,3,,,,,,,,,,2,,55,0
13168,note_on,9,0,1,,,,,,,,,,0,,74,70
13187,note_on,45,0,2,,,,,,,,,,1,,71,0
13191,note_on,23,0,1,,,,,,,,,,0,,74,0
13198,note_on,11,0,2,,,,,,,,,,1,,72,83
13199,note_on,8,0,1,,,,,,,,,,0,,75,83
13199,note_on,32,0,3,,,,,,,,,,2,,48,85
13200,set_tempo,3360,1,0,,,,,,545455,,,,,,,
13204,set_tempo,4,1,0,,,,,,550459,,,,,,,
13229,note_on,30,0,1,,,,,,,,,,0,,77,95
13229,note_on,31,0,2,,,,,,,,,,1,,72,0
13229,note_on,0,0,2,,,,,,,,,,1,,74,83
13231,note_on,2,0,1,,,,,,,,,,0,,75,0
13234,note_on,35,0,3,,,,,,,,,,2,,48,0
13247,note_on,18,0,2,,,,,,,,,,1,,74,0
13253,note_on,22,0,1,,,,,,,,,,0,,77,0
13259,note_on,12,0,2,,,,,,,,,,1,,74,72
13260,note_on,7,0,1,,,,,,,,,,0,,77,83
13260,note_on,26,0,3,,,,,,,,,,2,,36,57
13289,note_on,0,0,2,,,,,,,,,,1,,75,87
13289,note_on,30,0,2,,,,,,,,,,1,,74,0
13290,note_on,30,0,1,,,,,,,,,,0,,77,0
13291,note_on,1,0,1,,,,,,,,,,0,,79,91
13296,note_on,36,0,3,,,,,,,,,,2,,36,0
13309,note_on,20,0,2,,,,,,,,,,1,,75,0
13314,note_on,23,0,1,,,,,,,,,,0,,79,0
13322,note_on,8,0,1,,,,,,,,,,0,,79,88
13322,note_on,13,0,2,,,,,,,,,,1,,75,85
13347,note_on,25,0,1,,,,,,,,,,0,,79,0
13349,note_on,27,0,2,,,,,,,,,,1,,75,0
13350,note_on,1,0,2,,,,,,,,,,1,,74,76
13351,note_on,4,0,1,,,,,,,,,,0,,77,90
13366,note_on,16,0,2,,,,,,,,,,1,,74,0
13373,note_on,22,0,1,,,,,,,,,,0,,77,0
13377,note_on,81,0,3,,,,,,,,,,2,,48,72
13378,note_on,12,0,2,,,,,,,,,,1,,74,76
13381,note_on,8,0,1,,,,,,,,,,0,,77,76
13408,note_on,30,0,2,,,,,,,,,,1,,74,0
13409,note_on,1,0,2,,,,,,,,,,1,,72,90
13410,note_on,29,0,1,,,,,,,,,,0,,77,0
13410,note_on,0,0,1,,,,,,,,,,0,,75,73
13411,note_on,34,0,3,,,,,,,,,,2,,48,0
13425,note_on,16,0,2,,,,,,,,,,1,,72,0
13432,note_on,22,0,1,,,,,,,,,,0,,75,0
13439,note_on,28,0,3,,,,,,,,,,2,,48,71
13439,note_on,14,0,2,,,,,,,,,,1,,72,78
13440,note_on,8,0,1,,,,,,,,,,0,,75,72
13465,note_on,25,0,1,,,,,,,,,,0,,75,0
13467,note_on,2,0,1,,,,,,,,,,0,,77,82
13469,note_on,30,0,2,,,,,,,,,,1,,72,0
13469,note_on,0,0,2,,,,,,,,,,1,,74,73
13472,note_on,33,0,3,,,,,,,,,,2,,48,0
13485,note_on,16,0,2,,,,,,,,,,1,,74,0
13490,note_on,23,0,1,,,,,,,,,,0,,77,0
13497,note_on,7,0,1,,,,,,,,,,0,,77,71
13499,note_on,14,0,2,,,,,,,,,,1,,74,76
13500,note_on,28,0,3,,,,,,,,,,2,,36,57
13524,note_on,27,0,1,,,,,,,,,,0,,77,0
13526,note_on,2,0,1,,,,,,,,,,0,,79,80
13528,note_on,29,0,2,,,,,,,,,,1,,75,78
13529,note_on,1,0,2,,,,,,,,,,1,,74,0
13542,note_on,42,0,3,,,,,,,,,,2,,36,0
13545,note_on,16,0,2,,,,,,,,,,1,,75,0
13550,note_on,24,0,1,,,,,,,,,,0,,79,0
13558,note_on,8,0,1,,,,,,,,,,0,,79,83
13559,note_on,14,0,2,,,,,,,,,,1,,75,78
13584,note_on,26,0,1,,,,,,,,,,0,,79,0
13588,note_on,29,0,2,,,,,,,,,,1,,75,0
13588,note_on,4,0,1,,,,,,,,,,0,,77,80
13588,note_on,0,0,2,,,,,,,,,,1,,74,67
13605,note_on,17,0,2,,,,,,,,,,1,,74,0
13611,note_on,23,0,1,,,,,,,,,,0,,77,0
13616,note_on,74,0,3,,,,,,,,,,2,,48,64
13618,note_on,7,0,1,,,,,,,,,,0,,77,78
13619,note_on,14,0,2,,,,,,,,,,1,,74,82
13646,note_on,28,0,1,,,,,,,,,,0,,77,0
13647,note_on,28,0,2,,,,,,,,,,1,,74,0
13648,note_on,2,0,1,,,,,,,,,,0,,75,69
13649,note_on,2,0,2,,,,,,,,,,1,,72,82
13651,note_on,35,0,3,,,,,,,,,,2,,48,0
13661,set_tempo,457,1,0,,,,,,545455,,,,,,,
13670,note_on,21,0,2,,,,,,,,,,1,,72,0
13671,note_on,23,0,1,,,,,,,,,,0,,75,0
13673,set_tempo,12,1,0,,,,,,545455,,,,,,,
13679,note_on,9,0,2,,,,,,,,,,1,,72,87
13679,note_on,8,0,1,,,,,,,,,,0,,75,73
13680,note_on,29,0,3,,,,,,,,,,2,,48,72
13714,note_on,35,0,1,,,,,,,,,,0,,75,0
13714,note_on,34,0,3,,,,,,,,,,2,,48,0
13720,note_on,41,0,2,,,,,,,,,,1,,72,0
13740,note_on,26,0,1,,,,,,,,,,0,,84,90
13741,note_on,21,0,2,,,,,,,,,,1,,75,85
13741,note_on,27,0,3,,,,,,,,,,2,,60,90
13775,note_on,34,0,3,,,,,,,,,,2,,60,0
13781,note_on,41,0,1,,,,,,,,,,0,,84,0
13785,note_on,44,0,2,,,,,,,,,,1,,75,0
13800,note_on,25,0,3,,,,,,,,,,2,,55,72
13802,note_on,21,0,1,,,,,,,,,,0,,84,90
13803,note_on,18,0,2,,,,,,,,,,1,,74,90
13830,note_on,30,0,3,,,,,,,,,,2,,55,0
13842,note_on,39,0,2,,,,,,,,,,1,,74,0
13843,note_on,41,0,1,,,,,,,,,,0,,84,0
13861,note_on,18,0,1,,,,,,,,,,0,,83,73
13862,note_on,20,0,2,,,,,,,,,,1,,74,87
13865,note_on,35,0,3,,,,,,,,,,2,,43,81
13894,note_on,29,0,3,,,,,,,,,,2,,43,0
13900,note_on,39,0,1,,,,,,,,,,0,,83,0
13904,note_on,42,0,2,,,,,,,,,,1,,74,0
13920,marker,247,1,0,,,,,,,,,,,,,
13924,note_on,20,0,2,,,,,,,,,,1,,72,85
13924,note_on,30,0,3,,,,,,,,,,2,,48,81
13925,note_on,25,0,1,,,,,,,,,,0,,84,88
13958,note_on,34,0,3,,,,,,,,,,2,,48,0
13985,note_on,27,0,3,,,,,,,,,,2,,50,81
14015,note_on,90,0,1,,,,,,,,,,0,,84,0
14019,note_on,34,0,3,,,,,,,,,,2,,50,0
14020,note_on,96,0,2,,,,,,,,,,1,,72,0
14046,note_on,27,0,3,,,,,,,,,,2,,51,92
14080,note_on,34,0,3,,,,,,,,,,2,,51,0
14104,note_on,89,0,1,,,,,,,,,,0,,75,83
14105,note_on,25,0,3,,,,,,,,,,2,,48,80
14105,note_on,85,0,2,,,,,,,,,,1,,84,79
14140,note_on,35,0,3,,,,,,,,,,2,,48,0
14154,note_on,50,0,1,,,,,,,,,,0,,75,0
14160,note_on,55,0,2,,,,,,,,,,1,,84,0
14163,note_on,3,0,2,,,,,,,,,,1,,83,82
14166,note_on,12,0,1,,,,,,,,,,0,,74,81
14170,note_on,30,0,3,,,,,,,,,,2,,55,90
14190,note_on,27,0,2,,,,,,,,,,1,,83,0
14193,note_on,27,0,1,,,,,,,,,,0,,74,0
14206,note_on,36,0,3,,,,,,,,,,2,,55,0
14222,note_on,32,0,2,,,,,,,,,,1,,82,84
14226,note_on,33,0,1,,,,,,,,,,0,,72,78
14229,note_on,23,0,3,,,,,,,,,,2,,52,83
14281,note_on,59,0,2,,,,,,,,,,1,,82,0
14284,note_on,3,0,2,,,,,,,,,,1,,81,84
14290,note_on,0,0,3,,,,,,,,,,2,,53,92
14290,note_on,61,0,3,,,,,,,,,,2,,52,0
14310,note_on,26,0,2,,,,,,,,,,1,,81,0
14320,note_on,30,0,3,,,,,,,,,,2,,53,0
14341,note_on,115,0,1,,,,,,,,,,0,,72,0
14347,note_on,37,0,2,,,,,,,,,,1,,80,97
14348,note_on,28,0,3,,,,,,,,,,2,,47,87
14352,note_on,11,0,1,,,,,,,,,,0,,74,85
14380,note_on,33,0,2,,,,,,,,,,1,,80,0
14382,note_on,34,0,3,,,,,,,,,,2,,47,0
14383,note_on,31,0,1,,,,,,,,,,0,,74,0
14405,note_on,23,0,3,,,,,,,,,,2,,48,90
14406,note_on,26,0,2,,,,,,,,,,1,,79,91
14410,note_on,27,0,1,,,,,,,,,,0,,75,83
14433,note_on,0,0,2,,,,,,,,,,1,,77,88
14433,note_on,27,0,2,,,,,,,,,,1,,79,0
14440,note_on,35,0,3,,,,,,,,,,2,,48,0
14452,note_on,19,0,2,,,,,,,,,,1,,77,0
14461,note_on,9,0,2,,,,,,,,,,1,,75,76
14466,note_on,26,0,3,,,,,,,,,,2,,50,93
14482,note_on,21,0,2,,,,,,,,,,1,,75,0
14491,note_on,9,0,2,,,,,,,,,,1,,74,67
14502,note_on,36,0,3,,,,,,,,,,2,,50,0
14512,note_on,21,0,2,,,,,,,,,,1,,74,0
14523,note_on,11,0,2,,,,,,,,,,1,,72,82
14527,note_on,25,0,3,,,,,,,,,,2,,51,87
14543,note_on,133,0,1,,,,,,,,,,0,,75,0
14550,note_on,27,0,2,,,,,,,,,,1,,72,0
14558,note_on,31,0,3,,,,,,,,,,2,,51,0
14581,note_on,31,0,2,,,,,,,,,,1,,75,84
14584,note_on,41,0,1,,,,,,,,,,0,,79,93
14585,note_on,27,0,3,,,,,,,,,,2,,48,87
14620,note_on,35,0,3,,,,,,,,,,2,,48,0
14635,note_on,51,0,1,,,,,,,,,,0,,79,0
14639,note_on,58,0,2,,,,,,,,,,1,,75,0
14642,note_on,7,0,1,,,,,,,,,,0,,80,88
14642,note_on,3,0,2,,,,,,,,,,1,,74,73
14648,note_on,28,0,3,,,,,,,,,,2,,41,92
14667,note_on,25,0,2,,,,,,,,,,1,,74,0
14668,note_on,26,0,1,,,,,,,,,,0,,80,0
14684,note_on,36,0,3,,,,,,,,,,2,,41,0
14703,note_on,36,0,2,,,,,,,,,,1,,73,84
14704,note_on,36,0,1,,,,,,,,,,0,,77,97
14708,note_on,24,0,3,,,,,,,,,,2,,53,93
14753,note_on,45,0,3,,,,,,,,,,2,,53,0
14762,note_on,58,0,1,,,,,,,,,,0,,77,0
14765,note_on,3,0,1,,,,,,,,,,0,,75,85
14765,note_on,62,0,2,,,,,,,,,,1,,73,0
14766,note_on,1,0,2,,,,,,,,,,1,,72,73
14768,note_on,15,0,3,,,,,,,,,,2,,55,78
14790,note_on,25,0,1,,,,,,,,,,0,,75,0
14791,note_on,25,0,2,,,,,,,,,,1,,72,0
14801,note_on,33,0,3,,,,,,,,,,2,,55,0
14825,note_on,35,0,1,,,,,,,,,,0,,74,69
14828,note_on,37,0,2,,,,,,,,,,1,,71,72
14829,note_on,28,0,3,,,,,,,,,,2,,43,85
14853,note_on,28,0,1,,,,,,,,,,0,,74,0
14857,note_on,29,0,2,,,,,,,,,,1,,71,0
14864,note_on,35,0,3,,,,,,,,,,2,,43,0
14882,note_on,25,0,2,,,,,,,,,,1,,72,82
14884,note_on,31,0,1,,,,,,,,,,0,,72,76
14887,note_on,23,0,3,,,,,,,,,,2,,48,85
14910,note_on,28,0,2,,,,,,,,,,1,,71,62
14912,note_on,2,0,2,,,,,,,,,,1,,72,0
14933,note_on,21,0,2,,,,,,,,,,1,,71,0
14940,note_on,7,0,2,,,,,,,,,,1,,72,68
14962,note_on,22,0,2,,,,,,,,,,1,,72,0
14968,note_on,6,0,2,,,,,,,,,,1,,74,69
14991,note_on,23,0,2,,,,,,,,,,1,,74,0
14998,note_on,7,0,2,,,,,,,,,,1,,72,76
15011,note_on,124,0,3,,,,,,,,,,2,,48,0
15021,note_on,137,0,1,,,,,,,,,,0,,72,0
15028,note_on,30,0,2,,,,,,,,,,1,,72,0
15056,note_on,28,0,2,,,,,,,,,,1,,75,77
15060,note_on,39,0,1,,,,,,,,,,0,,84,95
15062,note_on,51,0,3,,,,,,,,,,2,,48,90
15096,note_on,34,0,3,,,,,,,,,,2,,48,0
15115,note_on,55,0,1,,,,,,,,,,0,,84,0
15117,note_on,61,0,2,,,,,,,,,,1,,75,0
15122,note_on,26,0,3,,,,,,,,,,2,,55,85
15123,note_on,6,0,2,,,,,,,,,,1,,74,70
15123,note_on,8,0,1,,,,,,,,,,0,,83,83
15149,note_on,26,0,2,,,,,,,,,,1,,74,0
15149,note_on,26,0,1,,,,,,,,,,0,,83,0
15156,note_on,34,0,3,,,,,,,,,,2,,55,0
15182,note_on,26,0,3,,,,,,,,,,2,,52,87
15184,note_on,35,0,1,,,,,,,,,,0,,82,88
15185,note_on,36,0,2,,,,,,,,,,1,,72,77
15239,note_on,57,0,3,,,,,,,,,,2,,52,0
15240,note_on,56,0,1,,,,,,,,,,0,,82,0
15243,note_on,3,0,1,,,,,,,,,,0,,81,83
15246,note_on,7,0,3,,,,,,,,,,2,,53,81
15268,note_on,25,0,1,,,,,,,,,,0,,81,0
15276,note_on,30,0,3,,,,,,,,,,2,,53,0
15281,note_on,96,0,2,,,,,,,,,,1,,72,0
15304,note_on,28,0,3,,,,,,,,,,2,,47,85
15305,note_on,24,0,2,,,,,,,,,,1,,74,79
15305,note_on,37,0,1,,,,,,,,,,0,,80,97
15331,note_on,26,0,2,,,,,,,,,,1,,74,0
15331,note_on,26,0,1,,,,,,,,,,0,,80,0
15339,note_on,35,0,3,,,,,,,,,,2,,47,0
15362,note_on,23,0,3,,,,,,,,,,2,,48,81
15363,note_on,32,0,2,,,,,,,,,,1,,75,76
15368,note_on,37,0,1,,,,,,,,,,0,,79,95
15395,note_on,27,0,1,,,,,,,,,,0,,79,0
15396,note_on,1,0,1,,,,,,,,,,0,,77,81
15397,note_on,35,0,3,,,,,,,,,,2,,48,0
15416,note_on,20,0,1,,,,,,,,,,0,,77,0
15423,note_on,26,0,3,,,,,,,,,,2,,50,81
15425,note_on,9,0,1,,,,,,,,,,0,,75,74
15444,note_on,19,0,1,,,,,,,,,,0,,75,0
15456,note_on,12,0,1,,,,,,,,,,0,,74,76
15459,note_on,36,0,3,,,,,,,,,,2,,50,0
15477,note_on,21,0,1,,,,,,,,,,0,,74,0
15486,note_on,9,0,1,,,,,,,,,,0,,72,83
15487,note_on,28,0,3,,,,,,,,,,2,,51,90
15507,note_on,144,0,2,,,,,,,,,,1,,75,0
15514,note_on,28,0,1,,,,,,,,,,0,,72,0
15521,note_on,34,0,3,,,,,,,,,,2,,51,0
15544,note_on,37,0,2,,,,,,,,,,1,,79,88
15549,note_on,28,0,3,,,,,,,,,,2,,48,83
15549,note_on,35,0,1,,,,,,,,,,0,,75,79
15584,note_on,35,0,3,,,,,,,,,,2,,48,0
15604,note_on,55,0,1,,,,,,,,,,0,,75,0
15604,note_on,60,0,2,,,,,,,,,,1,,79,0
15607,note_on,3,0,2,,,,,,,,,,1,,80,72
15610,note_on,6,0,1,,,,,,,,,,0,,74,76
15610,note_on,26,0,3,,,,,,,,,,2,,41,87
15632,note_on,25,0,2,,,,,,,,,,1,,80,0
15636,note_on,26,0,1,,,,,,,,,,0,,74,0
15645,note_on,35,0,3,,,,,,,,,,2,,41,0
15668,note_on,32,0,1,,,,,,,,,,0,,73,88
15668,note_on,36,0,2,,,,,,,,,,1,,77,79
15670,note_on,25,0,3,,,,,,,,,,2,,53,83
15718,note_on,50,0,1,,,,,,,,,,0,,73,0
15723,note_on,53,0,3,,,,,,,,,,2,,53,0
15727,note_on,59,0,2,,,,,,,,,,1,,77,0
15729,note_on,2,0,2,,,,,,,,,,1,,75,67
15729,note_on,11,0,1,,,,,,,,,,0,,72,76
15731,note_on,8,0,3,,,,,,,,,,2,,55,75
15754,note_on,25,0,1,,,,,,,,,,0,,72,0
15755,note_on,26,0,2,,,,,,,,,,1,,75,0
15763,note_on,32,0,3,,,,,,,,,,2,,55,0
15787,note_on,33,0,1,,,,,,,,,,0,,71,76
15787,note_on,24,0,3,,,,,,,,,,2,,43,87
15790,note_on,35,0,2,,,,,,,,,,1,,74,68
15812,note_on,25,0,1,,,,,,,,,,0,,71,0
15817,note_on,27,0,2,,,,,,,,,,1,,74,0
15821,note_on,34,0,3,,,,,,,,,,2,,43,0
15843,note_on,31,0,1,,,,,,,,,,0,,72,81
15845,note_on,24,0,3,,,,,,,,,,2,,48,85
15846,note_on,29,0,2,,,,,,,,,,1,,72,71
15869,note_on,26,0,1,,,,,,,,,,0,,71,65
15871,note_on,2,0,1,,,,,,,,,,0,,72,0
15891,note_on,20,0,1,,,,,,,,,,0,,71,0
15900,note_on,9,0,1,,,,,,,,,,0,,72,83
15922,note_on,22,0,1,,,,,,,,,,0,,72,0
15931,note_on,9,0,1,,,,,,,,,,0,,74,73
15954,note_on,23,0,1,,,,,,,,,,0,,74,0
15962,note_on,8,0,1,,,,,,,,,,0,,72,79
15965,note_on,119,0,2,,,,,,,,,,1,,72,0
15971,note_on,126,0,3,,,,,,,,,,2,,48,0
15992,note_on,30,0,1,,,,,,,,,,0,,72,0
16017,note_on,52,0,2,,,,,,,,,,1,,75,69
16020,note_on,49,0,3,,,,,,,,,,2,,48,90
16021,note_on,29,0,1,,,,,,,,,,0,,79,97
16055,note_on,35,0,3,,,,,,,,,,2,,48,0
16055,note_on,34,0,1,,,,,,,,,,0,,79,0
16062,note_on,45,0,2,,,,,,,,,,1,,75,0
16079,note_on,24,0,3,,,,,,,,,,2,,48,87
16080,note_on,18,0,2,,,,,,,,,,1,,75,73
16080,note_on,25,0,1,,,,,,,,,,0,,79,93
16126,note_on,47,0,3,,,,,,,,,,2,,48,0
16138,note_on,12,0,3,,,,,,,,,,2,,55,71
16139,note_on,0,0,2,,,,,,,,,,1,,74,70
16139,note_on,59,0,2,,,,,,,,,,1,,75,0
16139,note_on,59,0,1,,,,,,,,,,0,,79,0
16141,note_on,2,0,1,,,,,,,,,,0,,77,95
16170,note_on,29,0,1,,,,,,,,,,0,,77,0
16173,note_on,34,0,2,,,,,,,,,,1,,74,0
16178,note_on,40,0,3,,,,,,,,,,2,,55,0
16199,note_on,26,0,2,,,,,,,,,,1,,74,73
16201,note_on,31,0,1,,,,,,,,,,0,,77,91
16201,note_on,23,0,3,,,,,,,,,,2,,55,72
16242,note_on,41,0,3,,,,,,,,,,2,,55,0
16258,note_on,59,0,2,,,,,,,,,,1,,74,0
16259,note_on,58,0,1,,,,,,,,,,0,,77,0
16261,note_on,3,0,2,,,,,,,,,,1,,72,72
16263,note_on,4,0,1,,,,,,,,,,0,,75,81
16263,note_on,21,0,3,,,,,,,,,,2,,48,76
16294,note_on,31,0,1,,,,,,,,,,0,,75,0
16297,note_on,36,0,2,,,,,,,,,,1,,72,0
16299,note_on,36,0,3,,,,,,,,,,2,,48,0
16321,note_on,24,0,2,,,,,,,,,,1,,72,63
16322,note_on,28,0,1,,,,,,,,,,0,,75,81
16324,note_on,25,0,3,,,,,,,,,,2,,48,81
16364,note_on,40,0,3,,,,,,,,,,2,,48,0
16381,note_on,60,0,2,,,,,,,,,,1,,71,71
16382,note_on,1,0,2,,,,,,,,,,1,,72,0
16383,note_on,61,0,1,,,,,,,,,,0,,75,0
16384,note_on,20,0,3,,,,,,,,,,2,,55,71
16385,note_on,2,0,1,,,,,,,,,,0,,74,73
16416,note_on,31,0,1,,,,,,,,,,0,,74,0
16421,note_on,39,0,2,,,,,,,,,,1,,71,0
16423,note_on,39,0,3,,,,,,,,,,2,,55,0
16443,note_on,22,0,2,,,,,,,,,,1,,71,67
16445,note_on,22,0,3,,,,,,,,,,2,,55,75
16446,note_on,30,0,1,,,,,,,,,,0,,74,74
16488,note_on,43,0,3,,,,,,,,,,2,,55,0
16489,note_on,46,0,2,,,,,,,,,,1,,71,0
16490,note_on,44,0,1,,,,,,,,,,0,,74,0
16503,note_on,14,0,2,,,,,,,,,,1,,75,60
16507,note_on,17,0,1,,,,,,,,,,0,,79,79
16510,note_on,22,0,3,,,,,,,,,,2,,48,72
16546,note_on,39,0,1,,,,,,,,,,0,,79,0
16548,note_on,38,0,3,,,,,,,,,,2,,48,0
16551,note_on,48,0,2,,,,,,,,,,1,,75,0
16567,note_on,16,0,2,,,,,,,,,,1,,75,72
16569,note_on,21,0,3,,,,,,,,,,2,,48,72
16570,note_on,24,0,1,,,,,,,,,,0,,79,82
16612,note_on,43,0,3,,,,,,,,,,2,,48,0
16622,note_on,52,0,1,,,,,,,,,,0,,79,0
16627,note_on,60,0,2,,,,,,,,,,1,,75,0
16628,note_on,16,0,3,,,,,,,,,,2,,55,60
16629,note_on,2,0,2,,,,,,,,,,1,,74,62
16629,note_on,7,0,1,,,,,,,,,,0,,77,82
16657,note_on,28,0,2,,,,,,,,,,1,,74,0
16657,note_on,28,0,1,,,,,,,,,,0,,77,0
16667,note_on,39,0,3,,,,,,,,,,2,,55,0
16684,note_on,27,0,1,,,,,,,,,,0,,77,79
16688,note_on,31,0,2,,,,,,,,,,1,,74,60
16691,note_on,24,0,3,,,,,,,,,,2,,55,68
16729,note_on,38,0,3,,,,,,,,,,2,,55,0
16741,note_on,53,0,2,,,,,,,,,,1,,74,0
16743,note_on,2,0,2,,,,,,,,,,1,,72,61
16744,note_on,60,0,1,,,,,,,,,,0,,77,0
16746,note_on,2,0,1,,,,,,,,,,0,,75,76
16748,note_on,19,0,3,,,,,,,,,,2,,48,66
16772,note_on,29,0,2,,,,,,,,,,1,,72,0
16775,note_on,29,0,1,,,,,,,,,,0,,75,0
16787,note_on,39,0,3,,,,,,,,,,2,,48,0
16802,note_on,30,0,2,,,,,,,,,,1,,72,60
16804,note_on,17,0,3,,,,,,,,,,2,,48,73
16806,note_on,31,0,1,,,,,,,,,,0,,75,74
16851,note_on,47,0,3,,,,,,,,,,2,,48,0
16859,note_on,57,0,2,,,,,,,,,,1,,72,0
16861,note_on,2,0,2,,,,,,,,,,1,,71,57
16862,note_on,56,0,1,,,,,,,,,,0,,75,0
16863,note_on,12,0,3,,,,,,,,,,2,,55,66
16865,note_on,3,0,1,,,,,,,,,,0,,74,64
16889,note_on,28,0,2,,,,,,,,,,1,,71,0
16892,note_on,27,0,1,,,,,,,,,,0,,74,0
16901,note_on,38,0,3,,,,,,,,,,2,,55,0
16921,note_on,32,0,2,,,,,,,,,,1,,71,57
16923,note_on,31,0,1,,,,,,,,,,0,,74,68
16924,note_on,23,0,3,,,,,,,,,,2,,55,62
16954,note_on,31,0,1,,,,,,,,,,0,,74,0
16960,note_on,36,0,3,,,,,,,,,,2,,55,0
16982,note_on,28,0,1,,,,,,,,,,0,,83,83
16982,note_on,61,0,2,,,,,,,,,,1,,71,0
16985,note_on,25,0,3,,,,,,,,,,2,,53,87
17019,note_on,34,0,3,,,,,,,,,,2,,53,0
17030,note_on,48,0,1,,,,,,,,,,0,,83,0
17044,note_on,25,0,3,,,,,,,,,,2,,52,87
17045,note_on,15,0,1,,,,,,,,,,0,,84,93
17075,note_on,30,0,1,,,,,,,,,,0,,84,0
17084,note_on,40,0,3,,,,,,,,,,2,,52,0
17103,note_on,19,0,3,,,,,,,,,,2,,52,85
17103,note_on,28,0,1,,,,,,,,,,0,,84,88
17133,note_on,30,0,1,,,,,,,,,,0,,84,0
17147,note_on,44,0,3,,,,,,,,,,2,,52,0
17160,note_on,27,0,1,,,,,,,,,,0,,84,85
17165,note_on,18,0,3,,,,,,,,,,2,,52,90
17191,note_on,31,0,1,,,,,,,,,,0,,84,0
17208,note_on,43,0,3,,,,,,,,,,2,,52,0
17221,note_on,30,0,1,,,,,,,,,,0,,82,81
17223,note_on,241,0,2,,,,,,,,,,1,,76,86
17225,note_on,17,0,3,,,,,,,,,,2,,48,85
17251,note_on,30,0,1,,,,,,,,,,0,,82,0
17268,note_on,43,0,3,,,,,,,,,,2,,48,0
17277,note_on,54,0,2,,,,,,,,,,1,,76,0
17282,note_on,31,0,1,,,,,,,,,,0,,81,85
17284,note_on,16,0,3,,,,,,,,,,2,,53,83
17286,note_on,9,0,2,,,,,,,,,,1,,77,82
17314,note_on,28,0,2,,,,,,,,,,1,,77,0
17321,note_on,37,0,3,,,,,,,,,,2,,53,0
17344,note_on,23,0,3,,,,,,,,,,2,,53,83
17344,note_on,30,0,2,,,,,,,,,,1,,77,77
17373,note_on,29,0,2,,,,,,,,,,1,,77,0
17381,note_on,37,0,3,,,,,,,,,,2,,53,0
17404,note_on,23,0,3,,,,,,,,,,2,,53,81
17405,note_on,32,0,2,,,,,,,,,,1,,77,77
17432,note_on,150,0,1,,,,,,,,,,0,,81,0
17434,note_on,29,0,2,,,,,,,,,,1,,77,0
17443,note_on,39,0,3,,,,,,,,,,2,,53,0
17460,note_on,28,0,1,,,,,,,,,,0,,81,88
17465,note_on,22,0,3,,,,,,,,,,2,,53,83
17465,note_on,31,0,2,,,,,,,,,,1,,75,72
17495,note_on,30,0,2,,,,,,,,,,1,,75,0
17503,note_on,38,0,3,,,,,,,,,,2,,53,0
17517,note_on,57,0,1,,,,,,,,,,0,,81,0
17522,note_on,27,0,2,,,,,,,,,,1,,74,63
17523,note_on,6,0,1,,,,,,,,,,0,,82,83
17526,note_on,23,0,3,,,,,,,,,,2,,46,87
17550,note_on,27,0,1,,,,,,,,,,0,,82,0
17562,note_on,36,0,3,,,,,,,,,,2,,46,0
17581,note_on,31,0,1,,,,,,,,,,0,,82,81
17584,note_on,22,0,3,,,,,,,,,,2,,46,72
17611,note_on,30,0,1,,,,,,,,,,0,,82,0
17620,note_on,36,0,3,,,,,,,,,,2,,46,0
17639,note_on,28,0,1,,,,,,,,,,0,,82,83
17644,note_on,24,0,3,,,,,,,,,,2,,46,75
17667,note_on,28,0,1,,,,,,,,,,0,,82,0
17673,note_on,151,0,2,,,,,,,,,,1,,74,0
17681,note_on,37,0,3,,,,,,,,,,2,,46,0
17701,note_on,34,0,1,,,,,,,,,,0,,80,97
17702,note_on,29,0,2,,,,,,,,,,1,,74,76
17706,note_on,25,0,3,,,,,,,,,,2,,46,81
17743,note_on,37,0,3,,,,,,,,,,2,,46,0
17750,note_on,49,0,1,,,,,,,,,,0,,80,0
17760,note_on,58,0,2,,,,,,,,,,1,,74,0
17763,note_on,13,0,1,,,,,,,,,,0,,79,90
17764,note_on,4,0,2,,,,,,,,,,1,,75,72
17765,note_on,22,0,3,,,,,,,,,,2,,51,76
17791,note_on,27,0,2,,,,,,,,,,1,,75,0
17801,note_on,36,0,3,,,,,,,,,,2,,51,0
17821,note_on,30,0,2,,,,,,,,,,1,,75,76
