tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,control,value,channel,program,note,velocity
102622,note_on,94,0,4,,,,,,,,,,5,,65,0
102624,note_on,2,0,4,,,,,,,,,,5,,65,60
102624,note_on,2,0,2,,,,,,,,,,1,,57,92
102624,note_on,2,0,3,,,,,,,,,,2,,65,60
102670,note_on,46,0,2,,,,,,,,,,1,,57,0
102672,note_on,2,0,2,,,,,,,,,,1,,69,92
102688,note_on,160,0,1,,,,,,,,,,0,,65,0
102694,note_on,22,0,2,,,,,,,,,,1,,69,0
102696,note_on,2,0,2,,,,,,,,,,1,,67,92
102718,note_on,94,0,4,,,,,,,,,,5,,65,0
102718,note_on,94,0,3,,,,,,,,,,2,,65,0
102718,note_on,22,0,2,,,,,,,,,,1,,67,0
102720,note_on,2,0,3,,,,,,,,,,2,,69,60
102720,note_on,2,0,2,,,,,,,,,,1,,65,92
102720,note_on,2,0,4,,,,,,,,,,5,,69,60
102766,note_on,46,0,2,,,,,,,,,,1,,65,0
102768,note_on,2,0,2,,,,,,,,,,1,,57,92
102814,note_on,94,0,4,,,,,,,,,,5,,69,0
102814,note_on,46,0,2,,,,,,,,,,1,,57,0
102814,note_on,94,0,3,,,,,,,,,,2,,69,0
102816,note_on,2,0,2,,,,,,,,,,1,,58,92
102816,note_on,2,0,4,,,,,,,,,,5,,67,60
102816,note_on,2,0,3,,,,,,,,,,2,,67,60
102862,note_on,46,0,2,,,,,,,,,,1,,58,0
102864,note_on,2,0,2,,,,,,,,,,1,,62,92
102886,note_on,22,0,2,,,,,,,,,,1,,62,0
102888,note_on,2,0,2,,,,,,,,,,1,,60,92
102910,note_on,22,0,2,,,,,,,,,,1,,60,0
102910,note_on,94,0,3,,,,,,,,,,2,,67,0
102910,note_on,94,0,4,,,,,,,,,,5,,67,0
102912,note_on,2,0,3,,,,,,,,,,2,,64,60
102912,note_on,2,0,4,,,,,,,,,,5,,64,60
102912,note_on,2,0,2,,,,,,,,,,1,,58,92
102958,note_on,46,0,2,,,,,,,,,,1,,58,0
102960,note_on,2,0,2,,,,,,,,,,1,,67,92
102982,note_on,22,0,2,,,,,,,,,,1,,67,0
102984,note_on,2,0,2,,,,,,,,,,1,,65,92
103006,note_on,22,0,2,,,,,,,,,,1,,65,0
103006,note_on,94,0,4,,,,,,,,,,5,,64,0
103006,note_on,94,0,3,,,,,,,,,,2,,64,0
103008,note_on,2,0,2,,,,,,,,,,1,,64,92
103008,note_on,2,0,4,,,,,,,,,,5,,60,60
103008,note_on,2,0,3,,,,,,,,,,2,,60,60
103054,note_on,46,0,2,,,,,,,,,,1,,64,0
103056,note_on,2,0,2,,,,,,,,,,1,,58,92
103102,note_on,94,0,4,,,,,,,,,,5,,60,0
103102,note_on,94,0,3,,,,,,,,,,2,,60,0
103102,note_on,46,0,2,,,,,,,,,,1,,58,0
103104,note_on,2,0,2,,,,,,,,,,1,,57,92
103150,note_on,46,0,2,,,,,,,,,,1,,57,0
103152,note_on,2,0,2,,,,,,,,,,1,,53,92
103198,note_on,46,0,2,,,,,,,,,,1,,53,0
103200,note_on,2,0,2,,,,,,,,,,1,,57,92
103246,note_on,46,0,2,,,,,,,,,,1,,57,0
103248,note_on,2,0,2,,,,,,,,,,1,,60,92
103294,note_on,46,0,2,,,,,,,,,,1,,60,0
103296,note_on,2,0,2,,,,,,,,,,1,,65,92
103342,note_on,46,0,2,,,,,,,,,,1,,65,0
103344,note_on,2,0,2,,,,,,,,,,1,,60,92
103390,note_on,46,0,2,,,,,,,,,,1,,60,0
103392,note_on,290,0,4,,,,,,,,,,5,,65,60
103392,note_on,704,0,1,,,,,,,,,,0,,69,127
103392,note_on,2,0,2,,,,,,,,,,1,,53,92
103392,note_on,290,0,3,,,,,,,,,,2,,65,60
103438,note_on,46,0,1,,,,,,,,,,0,,69,0
103440,note_on,2,0,1,,,,,,,,,,0,,72,127
103462,note_on,22,0,1,,,,,,,,,,0,,72,0
103464,note_on,2,0,1,,,,,,,,,,0,,70,127
103486,note_on,94,0,4,,,,,,,,,,5,,65,0
103486,note_on,22,0,1,,,,,,,,,,0,,70,0
103486,note_on,94,0,3,,,,,,,,,,2,,65,0
103488,note_on,2,0,1,,,,,,,,,,0,,69,127
103488,note_on,2,0,3,,,,,,,,,,2,,66,60
103488,note_on,2,0,4,,,,,,,,,,5,,66,60
103534,note_on,46,0,1,,,,,,,,,,0,,69,0
103536,note_on,2,0,1,,,,,,,,,,0,,75,127
103552,note_on,160,0,2,,,,,,,,,,1,,53,0
103558,note_on,22,0,1,,,,,,,,,,0,,75,0
103560,note_on,2,0,1,,,,,,,,,,0,,74,127
103582,note_on,22,0,1,,,,,,,,,,0,,74,0
103584,note_on,2,0,1,,,,,,,,,,0,,72,127
103630,note_on,46,0,1,,,,,,,,,,0,,72,0
103632,note_on,2,0,1,,,,,,,,,,0,,70,127
103648,note_on,160,0,4,,,,,,,,,,5,,66,0
103648,note_on,160,0,3,,,,,,,,,,2,,66,0
103654,note_on,22,0,1,,,,,,,,,,0,,70,0
103656,note_on,2,0,1,,,,,,,,,,0,,69,127
103678,note_on,22,0,1,,,,,,,,,,0,,69,0
103680,note_on,2,0,1,,,,,,,,,,0,,70,127
103680,note_on,32,0,4,,,,,,,,,,5,,67,60
103680,note_on,32,0,3,,,,,,,,,,2,,67,60
103726,note_on,46,0,1,,,,,,,,,,0,,70,0
103728,note_on,2,0,1,,,,,,,,,,0,,67,127
103774,note_on,46,0,1,,,,,,,,,,0,,67,0
103774,note_on,94,0,3,,,,,,,,,,2,,67,0
103774,note_on,94,0,4,,,,,,,,,,5,,67,0
103776,note_on,2,0,1,,,,,,,,,,0,,70,127
103776,note_on,2,0,3,,,,,,,,,,2,,55,60
103776,note_on,2,0,4,,,,,,,,,,5,,55,60
103822,note_on,46,0,1,,,,,,,,,,0,,70,0
103824,note_on,2,0,1,,,,,,,,,,0,,74,127
103870,note_on,94,0,4,,,,,,,,,,5,,55,0
103870,note_on,46,0,1,,,,,,,,,,0,,74,0
103870,note_on,94,0,3,,,,,,,,,,2,,55,0
103872,note_on,2,0,1,,,,,,,,,,0,,79,127
103872,note_on,2,0,4,,,,,,,,,,5,,55,60
103872,note_on,2,0,3,,,,,,,,,,2,,55,60
103966,note_on,94,0,3,,,,,,,,,,2,,55,0
103966,note_on,94,0,1,,,,,,,,,,0,,79,0
103966,note_on,94,0,4,,,,,,,,,,5,,55,0
103968,note_on,2,0,3,,,,,,,,,,2,,66,60
103968,note_on,416,0,2,,,,,,,,,,1,,57,92
103968,note_on,2,0,4,,,,,,,,,,5,,66,60
104014,note_on,46,0,2,,,,,,,,,,1,,57,0
104016,note_on,2,0,2,,,,,,,,,,1,,60,92
104038,note_on,22,0,2,,,,,,,,,,1,,60,0
104040,note_on,2,0,2,,,,,,,,,,1,,58,92
104062,note_on,94,0,3,,,,,,,,,,2,,66,0
104062,note_on,94,0,4,,,,,,,,,,5,,66,0
104062,note_on,22,0,2,,,,,,,,,,1,,58,0
104064,note_on,2,0,3,,,,,,,,,,2,,66,60
104064,note_on,2,0,4,,,,,,,,,,5,,66,60
104064,note_on,2,0,2,,,,,,,,,,1,,57,92
104110,note_on,46,0,2,,,,,,,,,,1,,57,0
104112,note_on,2,0,2,,,,,,,,,,1,,63,92
104134,note_on,22,0,2,,,,,,,,,,1,,63,0
104136,note_on,2,0,2,,,,,,,,,,1,,62,92
104158,note_on,22,0,2,,,,,,,,,,1,,62,0
104160,note_on,2,0,2,,,,,,,,,,1,,60,92
104206,note_on,46,0,2,,,,,,,,,,1,,60,0
104208,note_on,2,0,2,,,,,,,,,,1,,58,92
104224,note_on,160,0,3,,,,,,,,,,2,,66,0
104224,note_on,160,0,4,,,,,,,,,,5,,66,0
104230,note_on,22,0,2,,,,,,,,,,1,,58,0
104232,note_on,2,0,2,,,,,,,,,,1,,57,92
104254,note_on,22,0,2,,,,,,,,,,1,,57,0
104256,note_on,32,0,4,,,,,,,,,,5,,67,60
104256,note_on,290,0,1,,,,,,,,,,0,,62,127
104256,note_on,0,0,1,,,,,,,,,,0,,67,127
104256,note_on,32,0,3,,,,,,,,,,2,,67,60
104256,note_on,2,0,2,,,,,,,,,,1,,58,75
104302,note_on,46,0,2,,,,,,,,,,1,,58,0
104304,note_on,2,0,2,,,,,,,,,,1,,55,75
104326,note_on,0,0,1,,,,,,,,,,0,,67,0
104326,note_on,70,0,1,,,,,,,,,,0,,62,0
104328,note_on,0,0,1,,,,,,,,,,0,,67,127
104328,note_on,2,0,1,,,,,,,,,,0,,62,127
104350,note_on,94,0,3,,,,,,,,,,2,,67,0
104350,note_on,0,0,1,,,,,,,,,,0,,67,0
104350,note_on,22,0,1,,,,,,,,,,0,,62,0
104350,note_on,46,0,2,,,,,,,,,,1,,55,0
104350,note_on,94,0,4,,,,,,,,,,5,,67,0
104352,note_on,2,0,2,,,,,,,,,,1,,58,75
104352,note_on,0,0,1,,,,,,,,,,0,,67,127
104352,note_on,2,0,3,,,,,,,,,,2,,55,60
104352,note_on,2,0,4,,,,,,,,,,5,,55,60
104352,note_on,2,0,1,,,,,,,,,,0,,62,127
104398,note_on,46,0,2,,,,,,,,,,1,,58,0
104400,note_on,2,0,2,,,,,,,,,,1,,62,75
104422,note_on,70,0,1,,,,,,,,,,0,,62,0
104422,note_on,0,0,1,,,,,,,,,,0,,67,0
104424,note_on,2,0,1,,,,,,,,,,0,,62,127
104424,note_on,0,0,1,,,,,,,,,,0,,67,127
104446,note_on,94,0,4,,,,,,,,,,5,,55,0
104446,note_on,22,0,1,,,,,,,,,,0,,62,0
104446,note_on,0,0,1,,,,,,,,,,0,,67,0
104446,note_on,94,0,3,,,,,,,,,,2,,55,0
104446,note_on,46,0,2,,,,,,,,,,1,,62,0
104448,note_on,2,0,3,,,,,,,,,,2,,55,60
104448,note_on,2,0,4,,,,,,,,,,5,,55,60
104448,note_on,2,0,1,,,,,,,,,,0,,62,127
104448,note_on,2,0,2,,,,,,,,,,1,,67,75
104448,note_on,0,0,1,,,,,,,,,,0,,69,127
104518,note_on,70,0,1,,,,,,,,,,0,,62,0
104518,note_on,0,0,1,,,,,,,,,,0,,69,0
104520,note_on,2,0,1,,,,,,,,,,0,,62,127
104520,note_on,0,0,1,,,,,,,,,,0,,67,127
104542,note_on,94,0,4,,,,,,,,,,5,,55,0
104542,note_on,22,0,1,,,,,,,,,,0,,62,0
104542,note_on,0,0,1,,,,,,,,,,0,,67,0
104542,note_on,94,0,2,,,,,,,,,,1,,67,0
104542,note_on,94,0,3,,,,,,,,,,2,,55,0
104544,note_on,2,0,4,,,,,,,,,,5,,62,60
104544,note_on,2,0,3,,,,,,,,,,2,,62,60
104544,note_on,0,0,1,,,,,,,,,,0,,66,127
104544,note_on,2,0,1,,,,,,,,,,0,,62,127
104614,note_on,70,0,1,,,,,,,,,,0,,62,0
104614,note_on,0,0,1,,,,,,,,,,0,,66,0
104616,note_on,2,0,1,,,,,,,,,,0,,62,127
104616,note_on,0,0,1,,,,,,,,,,0,,66,127
104638,note_on,0,0,1,,,,,,,,,,0,,66,0
104638,note_on,22,0,1,,,,,,,,,,0,,62,0
104638,note_on,94,0,4,,,,,,,,,,5,,62,0
104638,note_on,94,0,3,,,,,,,,,,2,,62,0
104640,note_on,2,0,4,,,,,,,,,,5,,66,60
104640,note_on,0,0,1,,,,,,,,,,0,,66,127
104640,note_on,2,0,1,,,,,,,,,,0,,62,127
104640,note_on,2,0,3,,,,,,,,,,2,,66,60
104710,note_on,0,0,1,,,,,,,,,,0,,66,0
104710,note_on,70,0,1,,,,,,,,,,0,,62,0
104712,note_on,0,0,1,,,,,,,,,,0,,66,127
104712,note_on,2,0,1,,,,,,,,,,0,,62,127
104734,note_on,0,0,1,,,,,,,,,,0,,66,0
104734,note_on,22,0,1,,,,,,,,,,0,,62,0
104734,note_on,94,0,4,,,,,,,,,,5,,66,0
104734,note_on,94,0,3,,,,,,,,,,2,,66,0
104736,note_on,2,0,4,,,,,,,,,,5,,62,60
104736,note_on,2,0,3,,,,,,,,,,2,,62,60
104736,note_on,0,0,1,,,,,,,,,,0,,67,127
104736,note_on,2,0,1,,,,,,,,,,0,,62,127
104806,note_on,70,0,1,,,,,,,,,,0,,62,0
104806,note_on,0,0,1,,,,,,,,,,0,,67,0
104808,note_on,0,0,1,,,,,,,,,,0,,69,127
104808,note_on,2,0,1,,,,,,,,,,0,,62,127
104830,note_on,94,0,4,,,,,,,,,,5,,62,0
104830,note_on,22,0,1,,,,,,,,,,0,,62,0
104830,note_on,0,0,1,,,,,,,,,,0,,69,0
104830,note_on,94,0,3,,,,,,,,,,2,,62,0
104832,note_on,0,0,1,,,,,,,,,,0,,70,127
104832,note_on,2,0,3,,,,,,,,,,2,,67,60
104832,note_on,2,0,1,,,,,,,,,,0,,62,127
104832,note_on,0,0,2,,,,,,,,,,1,,67,127
104832,note_on,290,0,2,,,,,,,,,,1,,62,127
104832,note_on,2,0,4,,,,,,,,,,5,,67,60
104902,note_on,0,0,2,,,,,,,,,,1,,67,0
104902,note_on,70,0,2,,,,,,,,,,1,,62,0
104904,note_on,2,0,2,,,,,,,,,,1,,62,127
104904,note_on,0,0,2,,,,,,,,,,1,,67,127
104926,note_on,94,0,1,,,,,,,,,,0,,62,0
104926,note_on,22,0,2,,,,,,,,,,1,,62,0
104926,note_on,0,0,2,,,,,,,,,,1,,67,0
104926,note_on,0,0,1,,,,,,,,,,0,,70,0
104926,note_on,94,0,3,,,,,,,,,,2,,67,0
104926,note_on,94,0,4,,,,,,,,,,5,,67,0
104928,note_on,2,0,1,,,,,,,,,,0,,62,127
104928,note_on,0,0,1,,,,,,,,,,0,,69,127
104928,note_on,2,0,3,,,,,,,,,,2,,55,60
104928,note_on,2,0,2,,,,,,,,,,1,,62,127
104928,note_on,2,0,4,,,,,,,,,,5,,55,60
104928,note_on,0,0,2,,,,,,,,,,1,,67,127
104998,note_on,0,0,2,,,,,,,,,,1,,67,0
104998,note_on,70,0,2,,,,,,,,,,1,,62,0
105000,note_on,2,0,2,,,,,,,,,,1,,62,127
105000,note_on,0,0,2,,,,,,,,,,1,,67,127
105022,note_on,94,0,4,,,,,,,,,,5,,55,0
105022,note_on,0,0,1,,,,,,,,,,0,,69,0
105022,note_on,94,0,3,,,,,,,,,,2,,55,0
105022,note_on,94,0,1,,,,,,,,,,0,,62,0
105022,note_on,0,0,2,,,,,,,,,,1,,67,0
105022,note_on,22,0,2,,,,,,,,,,1,,62,0
105024,note_on,2,0,3,,,,,,,,,,2,,55,60
105024,note_on,0,0,2,,,,,,,,,,1,,69,127
105024,note_on,2,0,4,,,,,,,,,,5,,55,60
105024,note_on,2,0,2,,,,,,,,,,1,,62,127
105094,note_on,0,0,2,,,,,,,,,,1,,69,0
105094,note_on,70,0,2,,,,,,,,,,1,,62,0
105096,note_on,0,0,2,,,,,,,,,,1,,67,127
105096,note_on,2,0,2,,,,,,,,,,1,,62,127
105118,note_on,94,0,4,,,,,,,,,,5,,55,0
105118,note_on,0,0,2,,,,,,,,,,1,,67,0
105118,note_on,22,0,2,,,,,,,,,,1,,62,0
105118,note_on,94,0,3,,,,,,,,,,2,,55,0
105120,note_on,0,0,2,,,,,,,,,,1,,66,127
105120,note_on,2,0,2,,,,,,,,,,1,,62,127
105120,note_on,2,0,3,,,,,,,,,,2,,62,60
105120,note_on,2,0,4,,,,,,,,,,5,,62,60
105190,note_on,0,0,2,,,,,,,,,,1,,66,0
105190,note_on,70,0,2,,,,,,,,,,1,,62,0
105192,note_on,2,0,2,,,,,,,,,,1,,62,127
105192,note_on,0,0,2,,,,,,,,,,1,,66,127
105214,note_on,94,0,4,,,,,,,,,,5,,62,0
105214,note_on,94,0,3,,,,,,,,,,2,,62,0
105214,note_on,22,0,2,,,,,,,,,,1,,62,0
105214,note_on,0,0,2,,,,,,,,,,1,,66,0
105216,note_on,2,0,4,,,,,,,,,,5,,66,60
105216,note_on,0,0,2,,,,,,,,,,1,,66,127
105216,note_on,2,0,2,,,,,,,,,,1,,62,127
105216,note_on,2,0,3,,,,,,,,,,2,,66,60
105286,note_on,0,0,2,,,,,,,,,,1,,66,0
105286,note_on,70,0,2,,,,,,,,,,1,,62,0
105288,note_on,2,0,2,,,,,,,,,,1,,62,127
105288,note_on,0,0,2,,,,,,,,,,1,,66,127
105310,note_on,94,0,3,,,,,,,,,,2,,66,0
105310,note_on,0,0,2,,,,,,,,,,1,,66,0
105310,note_on,22,0,2,,,,,,,,,,1,,62,0
105310,note_on,94,0,4,,,,,,,,,,5,,66,0
105312,note_on,2,0,3,,,,,,,,,,2,,62,60
105312,note_on,0,0,2,,,,,,,,,,1,,67,127
105312,note_on,2,0,2,,,,,,,,,,1,,62,127
105312,note_on,2,0,4,,,,,,,,,,5,,62,60
105382,note_on,70,0,2,,,,,,,,,,1,,62,0
105382,note_on,0,0,2,,,,,,,,,,1,,67,0
105384,note_on,2,0,2,,,,,,,,,,1,,62,127
105384,note_on,0,0,2,,,,,,,,,,1,,69,127
105406,note_on,94,0,4,,,,,,,,,,5,,62,0
105406,note_on,0,0,2,,,,,,,,,,1,,69,0
105406,note_on,94,0,3,,,,,,,,,,2,,62,0
105406,note_on,22,0,2,,,,,,,,,,1,,62,0
105408,note_on,2,0,4,,,,,,,,,,5,,67,60
105408,note_on,2,0,3,,,,,,,,,,2,,67,60
105408,note_on,0,0,2,,,,,,,,,,1,,70,127
105408,note_on,2,0,2,,,,,,,,,,1,,62,127
105408,note_on,386,0,1,,,,,,,,,,0,,70,127
105454,note_on,46,0,1,,,,,,,,,,0,,70,0
105456,note_on,2,0,1,,,,,,,,,,0,,74,127
105502,note_on,0,0,2,,,,,,,,,,1,,70,0
105502,note_on,94,0,2,,,,,,,,,,1,,62,0
105502,note_on,46,0,1,,,,,,,,,,0,,74,0
105502,note_on,94,0,4,,,,,,,,,,5,,67,0
105502,note_on,94,0,3,,,,,,,,,,2,,67,0
105504,note_on,2,0,1,,,,,,,,,,0,,79,127
105504,note_on,2,0,4,,,,,,,,,,5,,58,60
105504,note_on,2,0,2,,,,,,,,,,1,,62,127
105504,note_on,0,0,2,,,,,,,,,,1,,67,127
105504,note_on,2,0,3,,,,,,,,,,2,,58,60
105526,note_on,22,0,1,,,,,,,,,,0,,79,0
105528,note_on,2,0,1,,,,,,,,,,0,,77,127
105550,note_on,22,0,1,,,,,,,,,,0,,77,0
105552,note_on,2,0,1,,,,,,,,,,0,,75,127
105574,note_on,22,0,1,,,,,,,,,,0,,75,0
105576,note_on,2,0,1,,,,,,,,,,0,,74,127
105598,note_on,94,0,2,,,,,,,,,,1,,62,0
105598,note_on,94,0,4,,,,,,,,,,5,,58,0
105598,note_on,94,0,3,,,,,,,,,,2,,58,0
105598,note_on,0,0,2,,,,,,,,,,1,,67,0
105598,note_on,22,0,1,,,,,,,,,,0,,74,0
105600,note_on,2,0,3,,,,,,,,,,2,,55,60
105600,note_on,2,0,1,,,,,,,,,,0,,79,127
105600,note_on,2,0,4,,,,,,,,,,5,,55,60
105622,note_on,22,0,1,,,,,,,,,,0,,79,0
105624,note_on,2,0,1,,,,,,,,,,0,,77,127
105646,note_on,22,0,1,,,,,,,,,,0,,77,0
105648,note_on,2,0,1,,,,,,,,,,0,,75,127
105670,note_on,22,0,1,,,,,,,,,,0,,75,0
105672,note_on,2,0,1,,,,,,,,,,0,,74,127
105694,note_on,94,0,3,,,,,,,,,,2,,55,0
105694,note_on,22,0,1,,,,,,,,,,0,,74,0
105694,note_on,94,0,4,,,,,,,,,,5,,55,0
105696,note_on,2,0,1,,,,,,,,,,0,,75,127
105696,note_on,2,0,4,,,,,,,,,,5,,60,60
105696,note_on,2,0,3,,,,,,,,,,2,,60,60
105742,note_on,46,0,1,,,,,,,,,,0,,75,0
105744,note_on,2,0,1,,,,,,,,,,0,,72,127
105790,note_on,94,0,4,,,,,,,,,,5,,60,0
105790,note_on,46,0,1,,,,,,,,,,0,,72,0
105790,note_on,94,0,3,,,,,,,,,,2,,60,0
105792,note_on,2,0,4,,,,,,,,,,5,,72,60
105792,note_on,2,0,1,,,,,,,,,,0,,75,127
105792,note_on,2,0,3,,,,,,,,,,2,,72,60
105838,note_on,46,0,1,,,,,,,,,,0,,75,0
105840,note_on,2,0,1,,,,,,,,,,0,,79,127
105886,note_on,46,0,1,,,,,,,,,,0,,79,0
105888,note_on,2,0,1,,,,,,,,,,0,,75,127
105934,note_on,46,0,1,,,,,,,,,,0,,75,0
105936,note_on,2,0,1,,,,,,,,,,0,,72,127
105952,note_on,160,0,3,,,,,,,,,,2,,72,0
105952,note_on,160,0,4,,,,,,,,,,5,,72,0
105982,note_on,46,0,1,,,,,,,,,,0,,72,0
105984,note_on,2,0,1,,,,,,,,,,0,,78,127
105984,note_on,32,0,4,,,,,,,,,,5,,74,60
105984,note_on,32,0,3,,,,,,,,,,2,,74,60
106030,note_on,46,0,1,,,,,,,,,,0,,78,0
106032,note_on,2,0,1,,,,,,,,,,0,,81,127
106054,note_on,22,0,1,,,,,,,,,,0,,81,0
106056,note_on,2,0,1,,,,,,,,,,0,,79,127
106078,note_on,22,0,1,,,,,,,,,,0,,79,0
106078,note_on,94,0,3,,,,,,,,,,2,,74,0
106078,note_on,94,0,4,,,,,,,,,,5,,74,0
106080,note_on,2,0,1,,,,,,,,,,0,,78,127
106080,note_on,2,0,3,,,,,,,,,,2,,62,60
106080,note_on,2,0,4,,,,,,,,,,5,,62,60
106126,note_on,46,0,1,,,,,,,,,,0,,78,0
106128,note_on,2,0,1,,,,,,,,,,0,,76,127
106150,note_on,22,0,1,,,,,,,,,,0,,76,0
106152,note_on,2,0,1,,,,,,,,,,0,,74,127
106174,note_on,94,0,3,,,,,,,,,,2,,62,0
106174,note_on,94,0,4,,,,,,,,,,5,,62,0
106174,note_on,22,0,1,,,,,,,,,,0,,74,0
106176,note_on,2,0,3,,,,,,,,,,2,,66,60
106176,note_on,2,0,4,,,,,,,,,,5,,66,60
106176,note_on,2,0,1,,,,,,,,,,0,,72,127
106222,note_on,46,0,1,,,,,,,,,,0,,72,0
106224,note_on,2,0,1,,,,,,,,,,0,,70,127
106246,note_on,22,0,1,,,,,,,,,,0,,70,0
106248,note_on,2,0,1,,,,,,,,,,0,,69,127
106270,note_on,22,0,1,,,,,,,,,,0,,69,0
106270,note_on,94,0,3,,,,,,,,,,2,,66,0
106270,note_on,94,0,4,,,,,,,,,,5,,66,0
106272,note_on,2,0,1,,,,,,,,,,0,,70,127
106272,note_on,2,0,3,,,,,,,,,,2,,67,60
106272,note_on,2,0,4,,,,,,,,,,5,,67,60
106318,note_on,46,0,1,,,,,,,,,,0,,70,0
106320,note_on,2,0,1,,,,,,,,,,0,,74,127
106366,note_on,46,0,1,,,,,,,,,,0,,74,0
106366,note_on,94,0,3,,,,,,,,,,2,,67,0
106366,note_on,94,0,4,,,,,,,,,,5,,67,0
106368,note_on,2,0,1,,,,,,,,,,0,,79,127
106368,note_on,2,0,3,,,,,,,,,,2,,60,60
106368,note_on,2,0,4,,,,,,,,,,5,,60,60
106414,note_on,46,0,1,,,,,,,,,,0,,79,0
106416,note_on,2,0,1,,,,,,,,,,0,,70,127
106462,note_on,94,0,4,,,,,,,,,,5,,60,0
106462,note_on,46,0,1,,,,,,,,,,0,,70,0
106462,note_on,94,0,3,,,,,,,,,,2,,60,0
106464,note_on,2,0,1,,,,,,,,,,0,,69,127
106464,note_on,2,0,3,,,,,,,,,,2,,62,60
106464,note_on,2,0,4,,,,,,,,,,5,,62,60
106510,note_on,46,0,1,,,,,,,,,,0,,69,0
106512,note_on,2,0,1,,,,,,,,,,0,,78,127
106558,note_on,94,0,3,,,,,,,,,,2,,62,0
106558,note_on,94,0,4,,,,,,,,,,5,,62,0
106558,note_on,46,0,1,,,,,,,,,,0,,78,0
106560,note_on,2,0,1,,,,,,,,,,0,,79,127
106560,note_on,2,0,3,,,,,,,,,,2,,55,60
106560,note_on,962,0,2,,,,,,,,,,1,,58,127
106560,note_on,2,0,4,,,,,,,,,,5,,55,60
106606,note_on,46,0,2,,,,,,,,,,1,,58,0
106608,note_on,2,0,2,,,,,,,,,,1,,62,127
106654,note_on,94,0,3,,,,,,,,,,2,,55,0
106654,note_on,94,0,4,,,,,,,,,,5,,55,0
106654,note_on,46,0,2,,,,,,,,,,1,,62,0
106656,note_on,2,0,4,,,,,,,,,,5,,58,60
106656,note_on,2,0,3,,,,,,,,,,2,,58,60
106656,note_on,2,0,2,,,,,,,,,,1,,67,127
106678,note_on,22,0,2,,,,,,,,,,1,,67,0
106680,note_on,2,0,2,,,,,,,,,,1,,65,127
106702,note_on,22,0,2,,,,,,,,,,1,,65,0
106704,note_on,2,0,2,,,,,,,,,,1,,63,127
106720,note_on,160,0,1,,,,,,,,,,0,,79,0
106726,note_on,22,0,2,,,,,,,,,,1,,63,0
106728,note_on,2,0,2,,,,,,,,,,1,,62,127
106750,note_on,22,0,2,,,,,,,,,,1,,62,0
106750,note_on,94,0,4,,,,,,,,,,5,,58,0
106750,note_on,94,0,3,,,,,,,,,,2,,58,0
106752,note_on,2,0,2,,,,,,,,,,1,,67,127
106752,note_on,2,0,4,,,,,,,,,,5,,55,60
106752,note_on,2,0,3,,,,,,,,,,2,,55,60
106774,note_on,22,0,2,,,,,,,,,,1,,67,0
106776,note_on,2,0,2,,,,,,,,,,1,,65,127
106798,note_on,22,0,2,,,,,,,,,,1,,65,0
106800,note_on,2,0,2,,,,,,,,,,1,,63,127
106822,note_on,22,0,2,,,,,,,,,,1,,63,0
106824,note_on,2,0,2,,,,,,,,,,1,,62,127
106846,note_on,94,0,3,,,,,,,,,,2,,55,0
106846,note_on,22,0,2,,,,,,,,,,1,,62,0
106846,note_on,94,0,4,,,,,,,,,,5,,55,0
106848,note_on,2,0,4,,,,,,,,,,5,,60,60
106848,note_on,2,0,3,,,,,,,,,,2,,60,60
106848,note_on,2,0,2,,,,,,,,,,1,,63,127
106894,note_on,46,0,2,,,,,,,,,,1,,63,0
106896,note_on,2,0,2,,,,,,,,,,1,,60,127
106942,note_on,46,0,2,,,,,,,,,,1,,60,0
106944,note_on,2,0,2,,,,,,,,,,1,,63,127
106990,note_on,46,0,2,,,,,,,,,,1,,63,0
106992,note_on,2,0,2,,,,,,,,,,1,,67,127
107008,note_on,160,0,4,,,,,,,,,,5,,60,0
107008,note_on,160,0,3,,,,,,,,,,2,,60,0
107038,note_on,46,0,2,,,,,,,,,,1,,67,0
107040,note_on,32,0,4,,,,,,,,,,5,,72,60
107040,note_on,32,0,3,,,,,,,,,,2,,72,60
107040,note_on,2,0,2,,,,,,,,,,1,,63,127
107086,note_on,46,0,2,,,,,,,,,,1,,63,0
107088,note_on,2,0,2,,,,,,,,,,1,,60,127
107134,note_on,94,0,3,,,,,,,,,,2,,72,0
107134,note_on,46,0,2,,,,,,,,,,1,,60,0
107134,note_on,94,0,4,,,,,,,,,,5,,72,0
107136,note_on,2,0,4,,,,,,,,,,5,,74,60
107136,note_on,2,0,3,,,,,,,,,,2,,74,60
107136,note_on,2,0,2,,,,,,,,,,1,,66,127
107182,note_on,46,0,2,,,,,,,,,,1,,66,0
107184,note_on,2,0,2,,,,,,,,,,1,,69,127
107206,note_on,22,0,2,,,,,,,,,,1,,69,0
107208,note_on,2,0,2,,,,,,,,,,1,,67,127
107230,note_on,22,0,2,,,,,,,,,,1,,67,0
107230,note_on,94,0,4,,,,,,,,,,5,,74,0
107230,note_on,94,0,3,,,,,,,,,,2,,74,0
107232,note_on,2,0,2,,,,,,,,,,1,,66,127
107232,note_on,2,0,4,,,,,,,,,,5,,62,60
107232,note_on,2,0,3,,,,,,,,,,2,,62,60
107278,note_on,46,0,2,,,,,,,,,,1,,66,0
