tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity,pitch
15930,note_on,,,,,1,0,8,,,,,7,,,72,127,
15930,note_on,,,,,1,0,9,,,,,8,,,60,127,
15954,note_on,,,,,0,0,2,,,,,1,,,64,100,
15954,note_on,,,,,30,0,2,,,,,1,,,64,0,
15954,lyrics,,,,,0,1,2,,,,,,,,,,
15954,lyrics,,,,,0,1,3,,,,,,,,,,
15954,note_on,,,,,30,0,3,,,,,2,,,48,0,
15954,lyrics,,,,,0,1,1,,,,,,,,,,
15954,note_on,,,,,30,0,1,,,,,0,,,67,0,
15954,note_on,,,,,0,0,1,,,,,0,,,67,100,
15954,note_on,,,,,0,0,3,,,,,2,,,48,100,
15958,note_on,,,,,118,0,4,,,,,3,,,79,0,
15958,note_on,,,,,118,0,5,,,,,4,,,76,0,
15959,note_on,,,,,29,0,9,,,,,8,,,60,0,
15959,note_on,,,,,29,0,8,,,,,7,,,72,0,
15959,note_on,,,,,29,0,7,,,,,6,,,72,0,
15959,note_on,,,,,29,0,15,,,,,15,,,60,0,
15959,note_on,,,,,29,0,6,,,,,5,,,72,0,
15959,note_on,,,,,29,0,12,,,,,12,,,60,0,
15959,note_on,,,,,29,0,13,,,,,13,,,60,0,
15960,note_on,,,,,1,0,6,,,,,5,,,64,127,
15960,note_on,,,,,1,0,9,,,,,8,,,52,127,
15960,note_on,,,,,1,0,13,,,,,13,,,52,127,
15960,note_on,,,,,1,0,8,,,,,7,,,64,127,
15960,note_on,,,,,30,0,11,,,,,11,,,72,0,
15960,note_on,,,,,1,0,7,,,,,6,,,64,127,
15960,note_on,,,,,1,0,15,,,,,15,,,52,127,
15960,note_on,,,,,0,0,11,,,,,11,,,64,100,
15960,note_on,,,,,1,0,12,,,,,12,,,52,127,
15989,note_on,,,,,29,0,13,,,,,13,,,52,0,
15989,note_on,,,,,29,0,6,,,,,5,,,64,0,
15989,note_on,,,,,29,0,12,,,,,12,,,52,0,
15989,note_on,,,,,29,0,8,,,,,7,,,64,0,
15989,note_on,,,,,29,0,15,,,,,15,,,52,0,
15989,note_on,,,,,29,0,7,,,,,6,,,64,0,
15989,note_on,,,,,29,0,9,,,,,8,,,52,0,
15990,note_on,,,,,1,0,8,,,,,7,,,72,127,
15990,note_on,,,,,30,0,11,,,,,11,,,64,0,
15990,note_on,,,,,1,0,15,,,,,15,,,60,127,
15990,note_on,,,,,1,0,7,,,,,6,,,72,127,
15990,note_on,,,,,1,0,6,,,,,5,,,72,127,
15990,note_on,,,,,1,0,12,,,,,12,,,60,127,
15990,note_on,,,,,0,0,11,,,,,11,,,72,100,
15990,note_on,,,,,1,0,13,,,,,13,,,60,127,
15990,note_on,,,,,1,0,9,,,,,8,,,60,127,
16019,note_on,,,,,29,0,13,,,,,13,,,60,0,
16019,note_on,,,,,29,0,7,,,,,6,,,72,0,
16019,note_on,,,,,29,0,8,,,,,7,,,72,0,
16019,note_on,,,,,29,0,6,,,,,5,,,72,0,
16019,note_on,,,,,29,0,15,,,,,15,,,60,0,
16019,note_on,,,,,29,0,9,,,,,8,,,60,0,
16019,note_on,,,,,29,0,12,,,,,12,,,60,0,
16020,note_on,,,,,1,0,7,,,,,6,,,62,127,
16020,note_on,,,,,1,0,15,,,,,15,,,50,127,
16020,note_on,,,,,0,0,11,,,,,11,,,62,100,
16020,note_on,,,,,1,0,9,,,,,8,,,50,127,
16020,note_on,,,,,1,0,13,,,,,13,,,50,127,
16020,note_on,,,,,1,0,8,,,,,7,,,62,127,
16020,note_on,,,,,30,0,11,,,,,11,,,72,0,
16020,note_on,,,,,1,0,12,,,,,12,,,50,127,
16020,note_on,,,,,1,0,6,,,,,5,,,62,127,
16049,note_on,,,,,29,0,12,,,,,12,,,50,0,
16049,note_on,,,,,29,0,9,,,,,8,,,50,0,
16049,note_on,,,,,29,0,13,,,,,13,,,50,0,
16049,note_on,,,,,29,0,8,,,,,7,,,62,0,
16049,note_on,,,,,29,0,7,,,,,6,,,62,0,
16049,note_on,,,,,29,0,6,,,,,5,,,62,0,
16049,note_on,,,,,29,0,15,,,,,15,,,50,0,
16050,note_on,,,,,1,0,13,,,,,13,,,60,127,
16050,note_on,,,,,1,0,6,,,,,5,,,72,127,
16050,note_on,,,,,0,0,11,,,,,11,,,72,100,
16050,note_on,,,,,30,0,11,,,,,11,,,62,0,
16050,note_on,,,,,1,0,8,,,,,7,,,72,127,
16050,note_on,,,,,1,0,9,,,,,8,,,60,127,
16050,note_on,,,,,1,0,12,,,,,12,,,60,127,
16050,note_on,,,,,1,0,15,,,,,15,,,60,127,
16050,note_on,,,,,1,0,7,,,,,6,,,72,127,
16073,note_on,,,,,119,0,2,,,,,1,,,64,0,
16073,note_on,,,,,119,0,1,,,,,0,,,67,0,
16073,note_on,,,,,119,0,3,,,,,2,,,48,0,
16079,note_on,,,,,29,0,12,,,,,12,,,60,0,
16079,note_on,,,,,29,0,15,,,,,15,,,60,0,
16079,note_on,,,,,29,0,13,,,,,13,,,60,0,
16079,note_on,,,,,29,0,9,,,,,8,,,60,0,
16079,note_on,,,,,29,0,7,,,,,6,,,72,0,
16079,note_on,,,,,29,0,6,,,,,5,,,72,0,
16079,note_on,,,,,29,0,8,,,,,7,,,72,0,
16080,note_on,,,,,1,0,6,,,,,5,,,60,127,
16080,note_on,,,,,1,0,12,,,,,12,,,48,127,
16080,note_on,,,,,1,0,7,,,,,6,,,60,127,
16080,note_on,,,,,1,0,9,,,,,8,,,48,127,
16080,note_on,,,,,0,0,11,,,,,11,,,60,100,
16080,note_on,,,,,1,0,8,,,,,7,,,60,127,
16080,note_on,,,,,1,0,13,,,,,13,,,48,127,
16080,note_on,,,,,1,0,15,,,,,15,,,48,127,
16080,note_on,,,,,30,0,11,,,,,11,,,72,0,
16138,note_on,,,,,58,0,12,,,,,12,,,48,0,
16138,note_on,,,,,58,0,13,,,,,13,,,48,0,
16138,note_on,,,,,58,0,15,,,,,15,,,48,0,
16138,note_on,,,,,58,0,9,,,,,8,,,48,0,
16140,note_on,,,,,182,0,5,,,,,4,,,64,127,
16140,note_on,,,,,182,0,4,,,,,3,,,67,127,
16140,note_on,,,,,2,0,12,,,,,12,,,48,127,
16140,note_on,,,,,2,0,9,,,,,8,,,48,127,
16140,note_on,,,,,2,0,13,,,,,13,,,48,127,
16140,note_on,,,,,2,0,15,,,,,15,,,48,127,
16198,note_on,,,,,118,0,8,,,,,7,,,60,0,
16198,note_on,,,,,118,0,7,,,,,6,,,60,0,
16198,note_on,,,,,118,0,6,,,,,5,,,60,0,
16198,note_on,,,,,58,0,4,,,,,3,,,67,0,
16198,note_on,,,,,58,0,12,,,,,12,,,48,0,
16198,note_on,,,,,58,0,13,,,,,13,,,48,0,
16198,note_on,,,,,58,0,15,,,,,15,,,48,0,
16198,note_on,,,,,58,0,5,,,,,4,,,64,0,
16198,note_on,,,,,58,0,9,,,,,8,,,48,0,
16199,note_on,,,,,119,0,11,,,,,11,,,60,0,
16200,note_on,,,,,2,0,12,,,,,12,,,48,127,
16200,note_on,,,,,2,0,15,,,,,15,,,48,127,
16200,note_on,,,,,2,0,9,,,,,8,,,48,127,
16200,note_on,,,,,0,0,11,,,,,11,,,67,100,
16200,note_on,,,,,2,0,13,,,,,13,,,48,127,
16200,note_on,,,,,2,0,5,,,,,4,,,64,127,
16200,note_on,,,,,2,0,4,,,,,3,,,67,127,
16200,note_on,,,,,1,0,11,,,,,11,,,64,100,
16200,note_on,,,,,0,0,11,,,,,11,,,72,100,
16258,note_on,,,,,58,0,12,,,,,12,,,48,0,
16258,note_on,,,,,58,0,13,,,,,13,,,48,0,
16258,note_on,,,,,58,0,5,,,,,4,,,64,0,
16258,note_on,,,,,58,0,15,,,,,15,,,48,0,
16258,note_on,,,,,58,0,4,,,,,3,,,67,0,
16258,note_on,,,,,58,0,9,,,,,8,,,48,0,
16260,note_on,,,,,2,0,13,,,,,13,,,48,127,
16260,note_on,,,,,2,0,15,,,,,15,,,48,127,
16260,note_on,,,,,2,0,9,,,,,8,,,48,127,
16260,note_on,,,,,2,0,5,,,,,4,,,64,127,
16260,note_on,,,,,2,0,4,,,,,3,,,67,127,
16260,note_on,,,,,2,0,12,,,,,12,,,48,127,
16318,note_on,,,,,58,0,5,,,,,4,,,64,0,
16318,note_on,,,,,58,0,4,,,,,3,,,67,0,
16318,note_on,,,,,58,0,13,,,,,13,,,48,0,
16318,note_on,,,,,58,0,9,,,,,8,,,48,0,
16318,note_on,,,,,58,0,15,,,,,15,,,48,0,
16318,note_on,,,,,58,0,12,,,,,12,,,48,0,
16319,note_on,,,,,119,0,11,,,,,11,,,72,0,
16319,note_on,,,,,0,0,11,,,,,11,,,67,0,
16319,note_on,,,,,0,0,11,,,,,11,,,64,0,
16320,note_on,,,,,2,0,12,,,,,12,,,53,127,
16320,note_on,,,,,1,0,11,,,,,11,,,60,100,
16320,note_on,,,,,2,0,4,,,,,3,,,69,127,
16320,note_on,,,,,2,0,5,,,,,4,,,65,127,
16320,note_on,,,,,2,0,13,,,,,13,,,53,127,
16320,note_on,,,,,2,0,9,,,,,8,,,53,127,
16320,note_on,,,,,2,0,15,,,,,15,,,53,127,
16320,note_on,,,,,0,0,11,,,,,11,,,69,100,
16320,note_on,,,,,0,0,11,,,,,11,,,65,100,
16378,note_on,,,,,58,0,5,,,,,4,,,65,0,
16378,note_on,,,,,58,0,13,,,,,13,,,53,0,
16378,note_on,,,,,58,0,12,,,,,12,,,53,0,
16378,note_on,,,,,58,0,9,,,,,8,,,53,0,
16378,note_on,,,,,58,0,15,,,,,15,,,53,0,
16378,note_on,,,,,58,0,4,,,,,3,,,69,0,
16380,note_on,,,,,2,0,9,,,,,8,,,53,127,
16380,note_on,,,,,2,0,12,,,,,12,,,53,127,
16380,note_on,,,,,2,0,15,,,,,15,,,53,127,
16380,note_on,,,,,2,0,5,,,,,4,,,65,127,
16380,note_on,,,,,2,0,13,,,,,13,,,53,127,
16380,note_on,,,,,2,0,4,,,,,3,,,69,127,
16409,note_on,,,,,29,0,5,,,,,4,,,65,0,
16409,note_on,,,,,29,0,4,,,,,3,,,69,0,
16410,note_on,,,,,1,0,4,,,,,3,,,67,127,
16410,note_on,,,,,1,0,5,,,,,4,,,64,127,
16438,note_on,,,,,58,0,9,,,,,8,,,53,0,
16438,note_on,,,,,58,0,13,,,,,13,,,53,0,
16438,note_on,,,,,58,0,12,,,,,12,,,53,0,
16438,note_on,,,,,58,0,15,,,,,15,,,53,0,
16439,note_on,,,,,29,0,5,,,,,4,,,64,0,
16439,note_on,,,,,29,0,4,,,,,3,,,67,0,
16440,note_on,,,,,1,0,5,,,,,4,,,65,127,
16440,note_on,,,,,1,0,4,,,,,3,,,69,127,
16440,note_on,,,,,2,0,12,,,,,12,,,53,127,
16440,note_on,,,,,2,0,9,,,,,8,,,53,127,
16440,note_on,,,,,2,0,15,,,,,15,,,53,127,
16440,note_on,,,,,2,0,13,,,,,13,,,53,127,
16498,note_on,,,,,58,0,13,,,,,13,,,53,0,
16498,note_on,,,,,58,0,4,,,,,3,,,69,0,
16498,note_on,,,,,58,0,12,,,,,12,,,53,0,
16498,note_on,,,,,0,0,11,,,,,11,,,60,0,
16498,note_on,,,,,0,0,11,,,,,11,,,65,0,
16498,note_on,,,,,178,0,11,,,,,11,,,69,0,
16498,note_on,,,,,58,0,15,,,,,15,,,53,0,
16498,note_on,,,,,58,0,9,,,,,8,,,53,0,
16498,note_on,,,,,58,0,5,,,,,4,,,65,0,
16500,note_on,,,,,2,0,9,,,,,8,,,46,127,
16500,note_on,,,,,2,0,11,,,,,11,,,70,100,
16500,note_on,,,,,2,0,5,,,,,4,,,67,127,
16500,note_on,,,,,0,0,11,,,,,11,,,62,100,
16500,note_on,,,,,2,0,13,,,,,13,,,46,127,
16500,note_on,,,,,2,0,4,,,,,3,,,70,127,
16500,note_on,,,,,0,0,11,,,,,11,,,65,100,
16500,note_on,,,,,2,0,12,,,,,12,,,46,127,
16500,note_on,,,,,2,0,15,,,,,15,,,46,127,
16534,control_change,,,,,461,0,1,,,,,0,7,24,,,
16540,control_change,,,,,6,0,1,,,,,0,7,44,,,
16554,note_on,,,,,0,0,2,,,,,1,,,64,100,
16554,lyrics,,,,,481,1,2,,,,,,,,,,
16554,note_on,,,,,0,0,3,,,,,2,,,48,100,
16554,lyrics,,,,,481,1,3,,,,,,,,,,
16554,lyrics,,,,,14,1,1,,,,,,,,,,
16554,note_on,,,,,0,0,1,,,,,0,,,67,100,
16558,note_on,,,,,58,0,15,,,,,15,,,46,0,
16558,note_on,,,,,58,0,12,,,,,12,,,46,0,
16558,note_on,,,,,58,0,5,,,,,4,,,67,0,
16558,note_on,,,,,58,0,13,,,,,13,,,46,0,
16558,note_on,,,,,58,0,4,,,,,3,,,70,0,
16558,note_on,,,,,58,0,9,,,,,8,,,46,0,
16559,note_on,,,,,0,0,11,,,,,11,,,70,0,
16559,note_on,,,,,59,0,11,,,,,11,,,62,0,
16559,note_on,,,,,0,0,11,,,,,11,,,65,0,
16560,note_on,,,,,2,0,4,,,,,3,,,67,127,
16560,note_on,,,,,0,0,11,,,,,11,,,64,100,
16560,note_on,,,,,1,0,11,,,,,11,,,67,100,
16560,note_on,,,,,2,0,12,,,,,12,,,48,127,
16560,note_on,,,,,2,0,15,,,,,15,,,48,127,
16560,note_on,,,,,362,0,7,,,,,6,,,60,127,
16560,note_on,,,,,362,0,6,,,,,5,,,60,127,
16560,note_on,,,,,362,0,8,,,,,7,,,60,127,
16560,note_on,,,,,2,0,9,,,,,8,,,48,127,
16560,note_on,,,,,2,0,13,,,,,13,,,48,127,
16560,note_on,,,,,2,0,5,,,,,4,,,64,127,
16589,note_on,,,,,29,0,13,,,,,13,,,48,0,
16589,note_on,,,,,29,0,6,,,,,5,,,60,0,
16589,note_on,,,,,29,0,15,,,,,15,,,48,0,
16589,note_on,,,,,29,0,12,,,,,12,,,48,0,
16589,note_on,,,,,29,0,8,,,,,7,,,60,0,
16589,note_on,,,,,29,0,9,,,,,8,,,48,0,
16589,note_on,,,,,29,0,7,,,,,6,,,60,0,
16590,note_on,,,,,30,0,11,,,,,11,,,64,0,
16590,note_on,,,,,0,0,11,,,,,11,,,67,0,
16590,note_on,,,,,1,0,13,,,,,13,,,60,127,
16590,note_on,,,,,1,0,15,,,,,15,,,60,127,
16590,note_on,,,,,1,0,9,,,,,8,,,60,127,
16590,note_on,,,,,1,0,7,,,,,6,,,72,127,
16590,note_on,,,,,1,0,12,,,,,12,,,60,127,
16590,note_on,,,,,1,0,6,,,,,5,,,72,127,
16590,note_on,,,,,0,0,11,,,,,11,,,72,100,
16590,note_on,,,,,1,0,8,,,,,7,,,72,127,
16617,control_change,,,,,63,0,1,,,,,0,7,45,,,
16619,note_on,,,,,29,0,13,,,,,13,,,60,0,
16619,note_on,,,,,29,0,9,,,,,8,,,60,0,
16619,note_on,,,,,29,0,8,,,,,7,,,72,0,
16619,note_on,,,,,29,0,12,,,,,12,,,60,0,
16619,note_on,,,,,29,0,6,,,,,5,,,72,0,
16619,note_on,,,,,29,0,7,,,,,6,,,72,0,
16619,note_on,,,,,29,0,15,,,,,15,,,60,0,
16620,note_on,,,,,1,0,6,,,,,5,,,70,127,
16620,note_on,,,,,1,0,13,,,,,13,,,58,127,
16620,note_on,,,,,1,0,9,,,,,8,,,58,127,
16620,note_on,,,,,0,0,11,,,,,11,,,70,100,
16620,note_on,,,,,30,0,11,,,,,11,,,72,0,
16620,note_on,,,,,1,0,7,,,,,6,,,70,127,
16620,note_on,,,,,1,0,12,,,,,12,,,58,127,
16620,note_on,,,,,1,0,8,,,,,7,,,70,127,
16620,note_on,,,,,1,0,15,,,,,15,,,58,127,
16643,note_on,,,,,89,0,3,,,,,2,,,48,0,
16643,note_on,,,,,26,0,1,,,,,0,,,67,0,
16643,note_on,,,,,89,0,2,,,,,1,,,64,0,
16644,lyrics,,,,,1,1,3,,,,,,,,,,
16644,lyrics,,,,,1,1,1,,,,,,,,,,
16644,note_on,,,,,0,0,3,,,,,2,,,48,100,
16644,note_on,,,,,0,0,1,,,,,0,,,67,100,
16644,lyrics,,,,,1,1,2,,,,,,,,,,
16644,note_on,,,,,0,0,2,,,,,1,,,64,100,
16649,note_on,,,,,29,0,8,,,,,7,,,70,0,
16649,note_on,,,,,29,0,9,,,,,8,,,58,0,
16649,note_on,,,,,29,0,15,,,,,15,,,58,0,
16649,note_on,,,,,29,0,6,,,,,5,,,70,0,
16649,note_on,,,,,29,0,7,,,,,6,,,70,0,
16649,note_on,,,,,29,0,12,,,,,12,,,58,0,
16649,note_on,,,,,29,0,13,,,,,13,,,58,0,
16650,note_on,,,,,1,0,13,,,,,13,,,60,127,
16650,note_on,,,,,1,0,8,,,,,7,,,72,127,
16650,note_on,,,,,1,0,9,,,,,8,,,60,127,
16650,note_on,,,,,1,0,7,,,,,6,,,72,127,
16650,note_on,,,,,1,0,15,,,,,15,,,60,127,
16650,note_on,,,,,1,0,6,,,,,5,,,72,127,
16650,note_on,,,,,1,0,12,,,,,12,,,60,127,
16650,note_on,,,,,0,0,11,,,,,11,,,72,100,
16650,note_on,,,,,30,0,11,,,,,11,,,70,0,
16674,note_on,,,,,0,0,1,,,,,0,,,67,100,
16674,note_on,,,,,0,0,2,,,,,1,,,64,100,
16674,note_on,,,,,30,0,3,,,,,2,,,48,0,
16674,lyrics,,,,,0,1,3,,,,,,,,,,
16674,note_on,,,,,0,0,3,,,,,2,,,48,100,
16674,note_on,,,,,30,0,1,,,,,0,,,67,0,
16674,lyrics,,,,,0,1,1,,,,,,,,,,
16674,lyrics,,,,,0,1,2,,,,,,,,,,
16674,note_on,,,,,30,0,2,,,,,1,,,64,0,
16678,note_on,,,,,118,0,4,,,,,3,,,67,0,
16678,note_on,,,,,118,0,5,,,,,4,,,64,0,
16679,note_on,,,,,29,0,8,,,,,7,,,72,0,
16679,note_on,,,,,29,0,6,,,,,5,,,72,0,
16679,note_on,,,,,29,0,15,,,,,15,,,60,0,
16679,note_on,,,,,29,0,12,,,,,12,,,60,0,
16679,note_on,,,,,29,0,9,,,,,8,,,60,0,
16679,note_on,,,,,29,0,7,,,,,6,,,72,0,
16679,note_on,,,,,29,0,13,,,,,13,,,60,0,
16680,note_on,,,,,1,0,12,,,,,12,,,52,127,
16680,note_on,,,,,1,0,7,,,,,6,,,64,127,
16680,note_on,,,,,1,0,15,,,,,15,,,52,127,
16680,note_on,,,,,1,0,6,,,,,5,,,64,127,
16680,note_on,,,,,1,0,8,,,,,7,,,64,127,
16680,note_on,,,,,1,0,9,,,,,8,,,52,127,
16680,note_on,,,,,1,0,13,,,,,13,,,52,127,
16680,note_on,,,,,30,0,11,,,,,11,,,72,0,
16680,note_on,,,,,0,0,11,,,,,11,,,64,100,
16694,control_change,,,,,20,0,1,,,,,0,7,46,,,
16700,control_change,,,,,6,0,1,,,,,0,7,46,,,
16707,control_change,,,,,7,0,1,,,,,0,7,47,,,
16709,note_on,,,,,29,0,13,,,,,13,,,52,0,
16709,note_on,,,,,29,0,8,,,,,7,,,64,0,
16709,note_on,,,,,29,0,6,,,,,5,,,64,0,
16709,note_on,,,,,29,0,15,,,,,15,,,52,0,
16709,note_on,,,,,29,0,9,,,,,8,,,52,0,
16709,note_on,,,,,29,0,7,,,,,6,,,64,0,
16709,note_on,,,,,29,0,12,,,,,12,,,52,0,
16710,note_on,,,,,30,0,11,,,,,11,,,64,0,
16710,note_on,,,,,1,0,6,,,,,5,,,72,127,
16710,note_on,,,,,1,0,15,,,,,15,,,60,127,
16710,note_on,,,,,0,0,11,,,,,11,,,72,100,
16710,note_on,,,,,1,0,13,,,,,13,,,60,127,
16710,note_on,,,,,1,0,7,,,,,6,,,72,127,
16710,note_on,,,,,1,0,8,,,,,7,,,72,127,
16710,note_on,,,,,1,0,9,,,,,8,,,60,127,
16710,note_on,,,,,1,0,12,,,,,12,,,60,127,
16717,control_change,,,,,10,0,1,,,,,0,7,48,,,
16724,control_change,,,,,7,0,1,,,,,0,7,49,,,
16730,control_change,,,,,56,0,2,,,,,1,7,95,,,
16730,control_change,,,,,6,0,1,,,,,0,7,50,,,
16733,note_on,,,,,3,0,2,,,,,1,,,64,0,
16733,note_on,,,,,59,0,3,,,,,2,,,48,0,
16733,note_on,,,,,3,0,1,,,,,0,,,67,0,
16734,note_on,,,,,0,0,3,,,,,2,,,48,100,
16734,note_on,,,,,1,0,2,,,,,1,,,64,100,
16734,lyrics,,,,,0,1,2,,,,,,,,,,
16734,lyrics,,,,,1,1,1,,,,,,,,,,
16734,lyrics,,,,,1,1,3,,,,,,,,,,
16734,note_on,,,,,0,0,1,,,,,0,,,67,100,
16737,control_change,,,,,3,0,1,,,,,0,7,51,,,
16739,note_on,,,,,29,0,7,,,,,6,,,72,0,
16739,note_on,,,,,29,0,15,,,,,15,,,60,0,
16739,note_on,,,,,29,0,6,,,,,5,,,72,0,
16739,note_on,,,,,29,0,9,,,,,8,,,60,0,
16739,note_on,,,,,29,0,12,,,,,12,,,60,0,
16739,note_on,,,,,29,0,8,,,,,7,,,72,0,
16739,note_on,,,,,29,0,13,,,,,13,,,60,0,
16740,note_on,,,,,1,0,15,,,,,15,,,50,127,
16740,note_on,,,,,1,0,8,,,,,7,,,62,127,
16740,note_on,,,,,1,0,13,,,,,13,,,50,127,
16740,note_on,,,,,1,0,6,,,,,5,,,62,127,
16740,note_on,,,,,1,0,12,,,,,12,,,50,127,
16740,note_on,,,,,1,0,7,,,,,6,,,62,127,
16740,note_on,,,,,1,0,9,,,,,8,,,50,127,
16740,note_on,,,,,0,0,11,,,,,11,,,62,100,
16740,note_on,,,,,30,0,11,,,,,11,,,72,0,
16747,control_change,,,,,10,0,1,,,,,0,7,52,,,
16754,control_change,,,,,7,0,1,,,,,0,7,53,,,
16760,control_change,,,,,6,0,1,,,,,0,7,54,,,
16767,control_change,,,,,7,0,1,,,,,0,7,55,,,
16769,note_on,,,,,29,0,7,,,,,6,,,62,0,
16769,note_on,,,,,29,0,12,,,,,12,,,50,0,
16769,note_on,,,,,29,0,13,,,,,13,,,50,0,
16769,note_on,,,,,29,0,15,,,,,15,,,50,0,
16769,note_on,,,,,29,0,6,,,,,5,,,62,0,
16769,note_on,,,,,29,0,8,,,,,7,,,62,0,
16769,note_on,,,,,29,0,9,,,,,8,,,50,0,
16770,note_on,,,,,1,0,9,,,,,8,,,60,127,
16770,note_on,,,,,0,0,11,,,,,11,,,72,100,
16770,note_on,,,,,1,0,12,,,,,12,,,60,127,
16770,note_on,,,,,1,0,6,,,,,5,,,72,127,
16770,note_on,,,,,1,0,8,,,,,7,,,72,127,
16770,note_on,,,,,1,0,15,,,,,15,,,60,127,
16770,note_on,,,,,30,0,11,,,,,11,,,62,0,
16770,note_on,,,,,1,0,7,,,,,6,,,72,127,
16770,note_on,,,,,1,0,13,,,,,13,,,60,127,
16777,control_change,,,,,10,0,1,,,,,0,7,56,,,
16784,control_change,,,,,7,0,1,,,,,0,7,57,,,
16790,control_change,,,,,6,0,1,,,,,0,7,58,,,
16793,note_on,,,,,59,0,2,,,,,1,,,64,0,
16793,note_on,,,,,3,0,1,,,,,0,,,67,0,
16793,note_on,,,,,59,0,3,,,,,2,,,48,0,
16794,note_on,,,,,0,0,2,,,,,1,,,67,100,
16794,lyrics,,,,,1,1,2,,,,,,,,,,
16794,lyrics,,,,,1,1,3,,,,,,,,,,
16794,note_on,,,,,0,0,1,,,,,0,,,70,100,
16794,lyrics,,,,,1,1,1,,,,,,,,,,
16794,note_on,,,,,0,0,3,,,,,2,,,48,100,
16797,control_change,,,,,3,0,1,,,,,0,7,59,,,
16799,note_on,,,,,29,0,8,,,,,7,,,72,0,
16799,note_on,,,,,29,0,9,,,,,8,,,60,0,
16799,note_on,,,,,29,0,12,,,,,12,,,60,0,
16799,note_on,,,,,29,0,7,,,,,6,,,72,0,
16799,note_on,,,,,29,0,15,,,,,15,,,60,0,
16799,note_on,,,,,29,0,13,,,,,13,,,60,0,
16799,note_on,,,,,29,0,6,,,,,5,,,72,0,
16800,note_on,,,,,30,0,11,,,,,11,,,72,0,
16800,note_on,,,,,1,0,6,,,,,5,,,60,127,
16800,note_on,,,,,1,0,12,,,,,12,,,48,127,
16800,note_on,,,,,1,0,15,,,,,15,,,48,127,
16800,note_on,,,,,1,0,7,,,,,6,,,60,127,
16800,note_on,,,,,1,0,8,,,,,7,,,60,127,
16800,note_on,,,,,0,0,11,,,,,11,,,60,100,
16800,note_on,,,,,1,0,9,,,,,8,,,48,127,
16800,note_on,,,,,1,0,13,,,,,13,,,48,127,
16800,control_change,,,,,6,0,3,,,,,2,7,98,,,
16807,control_change,,,,,10,0,1,,,,,0,7,60,,,
16814,control_change,,,,,7,0,1,,,,,0,7,61,,,
16814,control_change,,,,,14,0,3,,,,,2,7,98,,,
16820,control_change,,,,,6,0,1,,,,,0,7,62,,,
16827,control_change,,,,,7,0,1,,,,,0,7,63,,,
16829,note_on,,,,,29,0,15,,,,,15,,,48,0,
16829,note_on,,,,,29,0,8,,,,,7,,,60,0,
16829,note_on,,,,,29,0,13,,,,,13,,,48,0,
16829,note_on,,,,,29,0,9,,,,,8,,,48,0,
16829,note_on,,,,,29,0,7,,,,,6,,,60,0,
16829,note_on,,,,,29,0,6,,,,,5,,,60,0,
16829,note_on,,,,,29,0,12,,,,,12,,,48,0,
16830,note_on,,,,,1,0,6,,,,,5,,,72,127,
16830,note_on,,,,,30,0,11,,,,,11,,,60,0,
16830,note_on,,,,,1,0,7,,,,,6,,,72,127,
16830,note_on,,,,,1,0,15,,,,,15,,,60,127,
16830,note_on,,,,,1,0,8,,,,,7,,,72,127,
16830,note_on,,,,,1,0,13,,,,,13,,,60,127,
16830,note_on,,,,,1,0,9,,,,,8,,,60,127,
16830,note_on,,,,,0,0,11,,,,,11,,,72,100,
16830,note_on,,,,,1,0,12,,,,,12,,,60,127,
16836,control_change,,,,,9,0,1,,,,,0,7,100,,,
16837,control_change,,,,,1,0,1,,,,,0,7,64,,,
16840,control_change,,,,,26,0,3,,,,,2,7,99,,,
16840,control_change,,,,,3,0,1,,,,,0,7,99,,,
16844,control_change,,,,,4,0,1,,,,,0,7,65,,,
16850,control_change,,,,,6,0,1,,,,,0,7,66,,,
16857,control_change,,,,,7,0,1,,,,,0,7,67,,,
16859,note_on,,,,,29,0,12,,,,,12,,,60,0,
16859,note_on,,,,,29,0,8,,,,,7,,,72,0,
16859,note_on,,,,,29,0,15,,,,,15,,,60,0,
16859,note_on,,,,,29,0,9,,,,,8,,,60,0,
16859,note_on,,,,,29,0,7,,,,,6,,,72,0,
16859,note_on,,,,,29,0,6,,,,,5,,,72,0,
16859,note_on,,,,,29,0,13,,,,,13,,,60,0,
16860,note_on,,,,,30,0,11,,,,,11,,,72,0,
16860,note_on,,,,,1,0,7,,,,,6,,,70,127,
16860,note_on,,,,,1,0,13,,,,,13,,,58,127,
16860,note_on,,,,,1,0,15,,,,,15,,,58,127,
16860,note_on,,,,,1,0,6,,,,,5,,,70,127,
16860,note_on,,,,,1,0,8,,,,,7,,,70,127,
16860,control_change,,,,,3,0,1,,,,,0,7,96,,,
16860,note_on,,,,,1,0,9,,,,,8,,,58,127,
16860,note_on,,,,,1,0,12,,,,,12,,,58,127,
16860,note_on,,,,,0,0,11,,,,,11,,,70,100,
16867,control_change,,,,,7,0,1,,,,,0,7,68,,,
16867,control_change,,,,,27,0,3,,,,,2,7,100,,,
16874,control_change,,,,,7,0,1,,,,,0,7,69,,,
16880,control_change,,,,,6,0,1,,,,,0,7,70,,,
16886,control_change,,,,,6,0,1,,,,,0,7,97,,,
16887,control_change,,,,,1,0,1,,,,,0,7,71,,,
