tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
19208,note_on,24,0,1,,,,,,,,,,0,,81,73
19268,note_on,60,0,1,,,,,,,,,,0,,81,0
19269,note_on,1,0,1,,,,,,,,,,0,,84,79
19330,note_on,61,0,1,,,,,,,,,,0,,81,76
19331,note_on,1,0,1,,,,,,,,,,0,,84,0
19374,note_on,173,0,3,,,,,,,,,,2,,53,0
19385,note_on,11,0,3,,,,,,,,,,2,,50,71
19386,note_on,55,0,1,,,,,,,,,,0,,81,0
19389,note_on,3,0,1,,,,,,,,,,0,,77,82
19404,note_on,19,0,3,,,,,,,,,,2,,50,0
19419,note_on,30,0,1,,,,,,,,,,0,,77,0
19444,note_on,40,0,3,,,,,,,,,,2,,46,70
19444,note_on,25,0,1,,,,,,,,,,0,,74,68
19500,note_on,56,0,3,,,,,,,,,,2,,48,75
19502,note_on,58,0,1,,,,,,,,,,0,,75,63
19502,note_on,2,0,3,,,,,,,,,,2,,46,0
19503,note_on,1,0,1,,,,,,,,,,0,,74,0
19522,note_on,20,0,3,,,,,,,,,,2,,48,0
19529,note_on,26,0,1,,,,,,,,,,0,,75,0
19531,note_on,2,0,1,,,,,,,,,,0,,77,77
19559,note_on,37,0,3,,,,,,,,,,2,,50,75
19561,note_on,0,0,1,,,,,,,,,,0,,75,58
19561,note_on,30,0,1,,,,,,,,,,0,,77,0
19578,note_on,19,0,3,,,,,,,,,,2,,50,0
19618,note_on,40,0,3,,,,,,,,,,2,,46,71
19620,note_on,0,0,1,,,,,,,,,,0,,74,69
19620,note_on,59,0,1,,,,,,,,,,0,,75,0
19639,note_on,21,0,3,,,,,,,,,,2,,46,0
19663,note_on,43,0,1,,,,,,,,,,0,,74,0
19680,note_on,41,0,3,,,,,,,,,,2,,58,73
19683,note_on,20,0,1,,,,,,,,,,0,,79,82
19744,note_on,0,0,1,,,,,,,,,,0,,82,65
19744,note_on,61,0,1,,,,,,,,,,0,,79,0
19806,note_on,62,0,1,,,,,,,,,,0,,79,78
19809,note_on,3,0,1,,,,,,,,,,0,,82,0
19859,note_on,179,0,3,,,,,,,,,,2,,58,0
19863,note_on,0,0,1,,,,,,,,,,0,,75,63
19863,note_on,4,0,3,,,,,,,,,,2,,55,76
19863,note_on,54,0,1,,,,,,,,,,0,,79,0
19887,note_on,24,0,3,,,,,,,,,,2,,55,0
19901,note_on,38,0,1,,,,,,,,,,0,,75,0
19922,note_on,35,0,3,,,,,,,,,,2,,57,78
19926,note_on,25,0,1,,,,,,,,,,0,,73,65
19981,note_on,59,0,3,,,,,,,,,,2,,59,86
19983,note_on,2,0,3,,,,,,,,,,2,,57,0
19998,note_on,15,0,3,,,,,,,,,,2,,59,0
20037,note_on,39,0,3,,,,,,,,,,2,,61,77
20060,note_on,23,0,3,,,,,,,,,,2,,61,0
20061,note_on,135,0,1,,,,,,,,,,0,,73,0
20098,note_on,37,0,1,,,,,,,,,,0,,81,63
20099,note_on,39,0,3,,,,,,,,,,2,,57,67
20121,note_on,22,0,3,,,,,,,,,,2,,57,0
20157,note_on,59,0,1,,,,,,,,,,0,,82,71
20159,note_on,2,0,1,,,,,,,,,,0,,81,0
20164,note_on,43,0,3,,,,,,,,,,2,,45,77
20223,note_on,64,0,1,,,,,,,,,,0,,82,0
20224,note_on,1,0,1,,,,,,,,,,0,,81,65
20252,note_on,0,0,1,,,,,,,,,,0,,79,67
20252,note_on,28,0,1,,,,,,,,,,0,,81,0
20280,note_on,28,0,1,,,,,,,,,,0,,79,0
20281,note_on,1,0,1,,,,,,,,,,0,,81,71
20340,note_on,59,0,1,,,,,,,,,,0,,81,0
20341,note_on,1,0,1,,,,,,,,,,0,,79,67
20368,note_on,27,0,1,,,,,,,,,,0,,79,0
20370,note_on,2,0,1,,,,,,,,,,0,,77,68
20400,note_on,30,0,1,,,,,,,,,,0,,79,79
20401,note_on,1,0,1,,,,,,,,,,0,,77,0
20461,note_on,60,0,1,,,,,,,,,,0,,79,0
20463,note_on,2,0,1,,,,,,,,,,0,,77,68
20490,note_on,27,0,1,,,,,,,,,,0,,77,0
20491,note_on,1,0,1,,,,,,,,,,0,,76,62
20520,note_on,29,0,1,,,,,,,,,,0,,76,0
20521,note_on,1,0,1,,,,,,,,,,0,,77,75
20585,note_on,64,0,1,,,,,,,,,,0,,77,0
20586,note_on,1,0,1,,,,,,,,,,0,,76,61
20612,note_on,26,0,1,,,,,,,,,,0,,76,0
20615,note_on,3,0,1,,,,,,,,,,0,,74,59
20645,note_on,30,0,1,,,,,,,,,,0,,73,59
20648,note_on,3,0,1,,,,,,,,,,0,,74,0
20704,note_on,56,0,1,,,,,,,,,,0,,73,0
20704,note_on,0,0,1,,,,,,,,,,0,,69,65
20764,note_on,60,0,1,,,,,,,,,,0,,73,68
20766,note_on,2,0,1,,,,,,,,,,0,,69,0
20824,note_on,58,0,1,,,,,,,,,,0,,76,84
20825,note_on,1,0,1,,,,,,,,,,0,,73,0
20862,note_on,37,0,1,,,,,,,,,,0,,76,0
20883,note_on,21,0,1,,,,,,,,,,0,,82,78
20943,note_on,60,0,1,,,,,,,,,,0,,82,0
20944,note_on,1,0,1,,,,,,,,,,0,,80,68
21001,note_on,57,0,1,,,,,,,,,,0,,80,0
21003,note_on,2,0,1,,,,,,,,,,0,,81,74
21064,note_on,0,0,1,,,,,,,,,,0,,78,63
21064,note_on,61,0,1,,,,,,,,,,0,,81,0
21126,note_on,0,0,1,,,,,,,,,,0,,79,73
21126,note_on,62,0,1,,,,,,,,,,0,,78,0
21184,note_on,58,0,1,,,,,,,,,,0,,79,0
21185,note_on,1,0,1,,,,,,,,,,0,,76,69
21244,note_on,59,0,1,,,,,,,,,,0,,76,0
21244,note_on,0,0,1,,,,,,,,,,0,,77,73
21302,note_on,58,0,1,,,,,,,,,,0,,77,0
21303,note_on,1,0,1,,,,,,,,,,0,,74,74
21334,note_on,31,0,1,,,,,,,,,,0,,74,0
21363,note_on,29,0,1,,,,,,,,,,0,,82,63
21423,note_on,60,0,1,,,,,,,,,,0,,73,59
21424,note_on,1,0,1,,,,,,,,,,0,,82,0
21482,note_on,58,0,1,,,,,,,,,,0,,73,0
21483,note_on,1,0,1,,,,,,,,,,0,,74,66
21542,note_on,59,0,1,,,,,,,,,,0,,74,0
21542,note_on,0,0,1,,,,,,,,,,0,,79,76
21577,note_on,35,0,1,,,,,,,,,,0,,79,0
21579,note_on,1415,0,3,,,,,,,,,,2,,45,0
21599,note_on,20,0,3,,,,,,,,,,2,,57,73
21605,note_on,28,0,1,,,,,,,,,,0,,77,79
21701,note_on,96,0,1,,,,,,,,,,0,,77,0
21703,note_on,104,0,3,,,,,,,,,,2,,57,0
21720,note_on,17,0,3,,,,,,,,,,2,,45,75
21725,note_on,24,0,1,,,,,,,,,,0,,77,82
21740,note_on,15,0,1,,,,,,,,,,0,,77,0
21740,note_on,0,0,1,,,,,,,,,,0,,76,69
21752,note_on,12,0,1,,,,,,,,,,0,,76,0
21752,note_on,0,0,1,,,,,,,,,,0,,77,79
21767,note_on,15,0,1,,,,,,,,,,0,,77,0
21768,note_on,1,0,1,,,,,,,,,,0,,76,70
21778,note_on,10,0,1,,,,,,,,,,0,,76,0
21779,note_on,1,0,1,,,,,,,,,,0,,77,73
21792,note_on,13,0,1,,,,,,,,,,0,,77,0
21794,note_on,2,0,1,,,,,,,,,,0,,76,66
21804,note_on,10,0,1,,,,,,,,,,0,,76,0
21806,note_on,2,0,1,,,,,,,,,,0,,77,71
21817,note_on,11,0,1,,,,,,,,,,0,,77,0
21819,note_on,2,0,1,,,,,,,,,,0,,76,71
21833,note_on,14,0,1,,,,,,,,,,0,,77,79
21833,note_on,113,0,3,,,,,,,,,,2,,45,0
21834,note_on,1,0,1,,,,,,,,,,0,,76,0
21842,note_on,9,0,3,,,,,,,,,,2,,50,66
21844,note_on,2,0,3,,,,,,,,,,2,,50,76
21846,note_on,12,0,1,,,,,,,,,,0,,77,0
21846,note_on,0,0,1,,,,,,,,,,0,,76,65
21856,note_on,0,0,1,,,,,,,,,,0,,74,67
21856,note_on,10,0,1,,,,,,,,,,0,,76,0
21900,note_on,4051,0,2,,,,,,,,,,1,,69,68
21919,note_on,19,0,2,,,,,,,,,,1,,69,0
21957,note_on,38,0,2,,,,,,,,,,1,,74,74
21976,note_on,132,0,3,,,,,,,,,,2,,50,0
21979,note_on,123,0,1,,,,,,,,,,0,,74,0
21985,note_on,9,0,3,,,,,,,,,,2,,50,0
22017,note_on,32,0,3,,,,,,,,,,2,,62,71
22039,note_on,22,0,3,,,,,,,,,,2,,62,0
22077,note_on,38,0,3,,,,,,,,,,2,,53,69
22134,note_on,177,0,2,,,,,,,,,,1,,74,0
22135,note_on,1,0,2,,,,,,,,,,1,,69,70
22137,note_on,60,0,3,,,,,,,,,,2,,52,75
22138,note_on,1,0,3,,,,,,,,,,2,,53,0
22158,note_on,23,0,2,,,,,,,,,,1,,69,0
22161,note_on,23,0,3,,,,,,,,,,2,,52,0
22191,note_on,33,0,2,,,,,,,,,,1,,74,72
22194,note_on,33,0,3,,,,,,,,,,2,,50,74
22215,note_on,21,0,3,,,,,,,,,,2,,50,0
22215,note_on,24,0,2,,,,,,,,,,1,,74,0
22253,note_on,38,0,2,,,,,,,,,,1,,76,74
22253,note_on,38,0,3,,,,,,,,,,2,,61,77
22261,note_on,282,0,1,,,,,,,,,,0,,81,69
22276,note_on,23,0,2,,,,,,,,,,1,,76,0
22277,note_on,24,0,3,,,,,,,,,,2,,61,0
22283,note_on,22,0,1,,,,,,,,,,0,,81,0
22318,note_on,42,0,2,,,,,,,,,,1,,77,76
22319,note_on,42,0,3,,,,,,,,,,2,,62,69
22322,note_on,39,0,1,,,,,,,,,,0,,86,74
22427,note_on,108,0,3,,,,,,,,,,2,,62,0
22438,note_on,120,0,2,,,,,,,,,,1,,77,0
22439,note_on,1,0,2,,,,,,,,,,1,,76,77
22439,note_on,117,0,1,,,,,,,,,,0,,86,0
22440,note_on,1,0,1,,,,,,,,,,0,,85,74
22445,note_on,18,0,3,,,,,,,,,,2,,57,79
22544,note_on,99,0,3,,,,,,,,,,2,,57,0
22561,note_on,121,0,1,,,,,,,,,,0,,85,0
22561,note_on,17,0,3,,,,,,,,,,2,,50,73
22563,note_on,124,0,2,,,,,,,,,,1,,74,70
22564,note_on,3,0,1,,,,,,,,,,0,,86,72
22564,note_on,1,0,2,,,,,,,,,,1,,76,0
22590,note_on,26,0,2,,,,,,,,,,1,,74,0
22622,note_on,32,0,2,,,,,,,,,,1,,69,78
22645,note_on,23,0,2,,,,,,,,,,1,,69,0
22678,note_on,33,0,2,,,,,,,,,,1,,70,65
22687,note_on,126,0,3,,,,,,,,,,2,,50,0
22694,note_on,130,0,1,,,,,,,,,,0,,86,0
22736,note_on,49,0,3,,,,,,,,,,2,,50,75
22743,note_on,49,0,1,,,,,,,,,,0,,77,78
22756,note_on,20,0,3,,,,,,,,,,2,,50,0
22768,note_on,25,0,1,,,,,,,,,,0,,77,0
22798,note_on,42,0,3,,,,,,,,,,2,,49,70
22804,note_on,36,0,1,,,,,,,,,,0,,76,76
22825,note_on,27,0,3,,,,,,,,,,2,,49,0
22858,note_on,180,0,2,,,,,,,,,,1,,70,0
22858,note_on,0,0,2,,,,,,,,,,1,,67,74
22860,note_on,35,0,3,,,,,,,,,,2,,47,68
22881,note_on,21,0,3,,,,,,,,,,2,,47,0
22881,note_on,23,0,2,,,,,,,,,,1,,67,0
22920,note_on,39,0,2,,,,,,,,,,1,,69,74
22921,note_on,40,0,3,,,,,,,,,,2,,49,74
22940,note_on,20,0,2,,,,,,,,,,1,,69,0
22943,note_on,22,0,3,,,,,,,,,,2,,49,0
22950,note_on,146,0,1,,,,,,,,,,0,,76,0
22952,note_on,2,0,1,,,,,,,,,,0,,74,57
22978,note_on,38,0,2,,,,,,,,,,1,,64,77
22979,note_on,27,0,1,,,,,,,,,,0,,74,0
22980,note_on,37,0,3,,,,,,,,,,2,,45,75
22980,note_on,1,0,1,,,,,,,,,,0,,73,59
22998,note_on,20,0,2,,,,,,,,,,1,,64,0
23002,note_on,22,0,3,,,,,,,,,,2,,45,0
23005,note_on,25,0,1,,,,,,,,,,0,,73,0
23006,note_on,1,0,1,,,,,,,,,,0,,71,59
23036,note_on,38,0,2,,,,,,,,,,1,,65,77
23037,note_on,31,0,1,,,,,,,,,,0,,69,75
23038,note_on,1,0,1,,,,,,,,,,0,,71,0
23042,note_on,40,0,3,,,,,,,,,,2,,50,69
23059,note_on,23,0,2,,,,,,,,,,1,,65,0
23066,note_on,24,0,3,,,,,,,,,,2,,50,0
23097,note_on,38,0,2,,,,,,,,,,1,,62,73
23101,note_on,35,0,3,,,,,,,,,,2,,53,70
23120,note_on,23,0,2,,,,,,,,,,1,,62,0
23127,note_on,26,0,3,,,,,,,,,,2,,53,0
23162,note_on,35,0,3,,,,,,,,,,2,,52,70
23162,note_on,42,0,2,,,,,,,,,,1,,77,78
23168,note_on,130,0,1,,,,,,,,,,0,,69,0
23185,note_on,23,0,3,,,,,,,,,,2,,52,0
23218,note_on,50,0,1,,,,,,,,,,0,,81,73
23223,note_on,38,0,3,,,,,,,,,,2,,50,75
23245,note_on,27,0,1,,,,,,,,,,0,,81,0
23248,note_on,25,0,3,,,,,,,,,,2,,50,0
23277,note_on,32,0,1,,,,,,,,,,0,,82,63
23280,note_on,118,0,2,,,,,,,,,,1,,77,0
23282,note_on,2,0,2,,,,,,,,,,1,,76,79
23283,note_on,35,0,3,,,,,,,,,,2,,55,65
23387,note_on,105,0,2,,,,,,,,,,1,,76,0
23389,note_on,106,0,3,,,,,,,,,,2,,55,0
23396,note_on,119,0,1,,,,,,,,,,0,,82,0
23399,note_on,3,0,1,,,,,,,,,,0,,77,67
23400,note_on,13,0,2,,,,,,,,,,1,,74,65
23402,note_on,13,0,3,,,,,,,,,,2,,56,77
23507,note_on,105,0,3,,,,,,,,,,2,,56,0
23514,note_on,115,0,1,,,,,,,,,,0,,77,0
23517,note_on,3,0,1,,,,,,,,,,0,,76,74
23519,note_on,119,0,2,,,,,,,,,,1,,73,63
23521,note_on,2,0,2,,,,,,,,,,1,,74,0
23525,note_on,18,0,3,,,,,,,,,,2,,57,79
23543,note_on,26,0,1,,,,,,,,,,0,,76,0
23575,note_on,32,0,1,,,,,,,,,,0,,81,76
23597,note_on,76,0,2,,,,,,,,,,1,,73,0
23601,note_on,26,0,1,,,,,,,,,,0,,81,0
23637,note_on,36,0,1,,,,,,,,,,0,,86,74
23646,note_on,121,0,3,,,,,,,,,,2,,57,0
23694,note_on,48,0,3,,,,,,,,,,2,,62,73
23716,note_on,22,0,3,,,,,,,,,,2,,62,0
23752,note_on,36,0,3,,,,,,,,,,2,,53,77
23813,note_on,61,0,3,,,,,,,,,,2,,53,0
23813,note_on,0,0,3,,,,,,,,,,2,,52,66
23819,note_on,182,0,1,,,,,,,,,,0,,86,0
23821,note_on,2,0,1,,,,,,,,,,0,,81,73
23841,note_on,28,0,3,,,,,,,,,,2,,52,0
23844,note_on,23,0,1,,,,,,,,,,0,,81,0
23879,note_on,35,0,1,,,,,,,,,,0,,86,73
23881,note_on,40,0,3,,,,,,,,,,2,,50,68
23900,note_on,21,0,1,,,,,,,,,,0,,86,0
23905,note_on,24,0,3,,,,,,,,,,2,,50,0
23937,note_on,340,0,2,,,,,,,,,,1,,69,70
23937,note_on,37,0,1,,,,,,,,,,0,,88,63
23940,note_on,35,0,3,,,,,,,,,,2,,61,75
23960,note_on,23,0,2,,,,,,,,,,1,,69,0
23962,note_on,25,0,1,,,,,,,,,,0,,88,0
23962,note_on,22,0,3,,,,,,,,,,2,,61,0
23998,note_on,36,0,1,,,,,,,,,,0,,89,67
23998,note_on,38,0,2,,,,,,,,,,1,,74,63
24001,note_on,39,0,3,,,,,,,,,,2,,62,67
24100,note_on,99,0,3,,,,,,,,,,2,,62,0
24116,note_on,118,0,2,,,,,,,,,,1,,74,0
24118,note_on,2,0,2,,,,,,,,,,1,,73,65
24120,note_on,20,0,3,,,,,,,,,,2,,57,77
24122,note_on,0,0,1,,,,,,,,,,0,,88,69
24122,note_on,124,0,1,,,,,,,,,,0,,89,0
24221,note_on,101,0,3,,,,,,,,,,2,,57,0
24242,note_on,21,0,3,,,,,,,,,,2,,50,71
24242,note_on,120,0,1,,,,,,,,,,0,,88,0
24242,note_on,0,0,2,,,,,,,,,,1,,74,69
24242,note_on,124,0,2,,,,,,,,,,1,,73,0
24244,note_on,2,0,1,,,,,,,,,,0,,86,66
24294,note_on,50,0,1,,,,,,,,,,0,,86,0
24304,note_on,10,0,1,,,,,,,,,,0,,81,73
24323,note_on,81,0,2,,,,,,,,,,1,,74,0
24329,note_on,25,0,1,,,,,,,,,,0,,81,0
24362,note_on,33,0,1,,,,,,,,,,0,,82,59
24369,note_on,127,0,3,,,,,,,,,,2,,50,0
24419,note_on,96,0,2,,,,,,,,,,1,,77,73
24422,note_on,53,0,3,,,,,,,,,,2,,50,73
24439,note_on,20,0,2,,,,,,,,,,1,,77,0
24443,note_on,21,0,3,,,,,,,,,,2,,50,0
24478,note_on,39,0,2,,,,,,,,,,1,,76,74
24480,note_on,37,0,3,,,,,,,,,,2,,49,73
24506,note_on,26,0,3,,,,,,,,,,2,,49,0
24533,note_on,171,0,1,,,,,,,,,,0,,82,0
24538,note_on,32,0,3,,,,,,,,,,2,,47,71
24541,note_on,8,0,1,,,,,,,,,,0,,79,76
24563,note_on,25,0,3,,,,,,,,,,2,,47,0
24600,note_on,37,0,3,,,,,,,,,,2,,49,77
24601,note_on,60,0,1,,,,,,,,,,0,,79,0
24601,note_on,0,0,1,,,,,,,,,,0,,81,75
24625,note_on,147,0,2,,,,,,,,,,1,,74,67
24625,note_on,25,0,3,,,,,,,,,,2,,49,0
24625,note_on,24,0,1,,,,,,,,,,0,,81,0
24626,note_on,1,0,2,,,,,,,,,,1,,76,0
24655,note_on,29,0,2,,,,,,,,,,1,,73,61
24657,note_on,2,0,2,,,,,,,,,,1,,74,0
24659,note_on,34,0,3,,,,,,,,,,2,,45,76
24661,note_on,36,0,1,,,,,,,,,,0,,76,70
24682,note_on,21,0,1,,,,,,,,,,0,,76,0
24683,note_on,24,0,3,,,,,,,,,,2,,45,0
24684,note_on,27,0,2,,,,,,,,,,1,,73,0
24687,note_on,3,0,2,,,,,,,,,,1,,71,65
24719,note_on,37,0,1,,,,,,,,,,0,,77,73
24720,note_on,37,0,3,,,,,,,,,,2,,50,74
24720,note_on,33,0,2,,,,,,,,,,1,,71,0
24721,note_on,1,0,2,,,,,,,,,,1,,69,73
24743,note_on,23,0,3,,,,,,,,,,2,,50,0
24744,note_on,25,0,1,,,,,,,,,,0,,77,0
24774,note_on,53,0,2,,,,,,,,,,1,,69,0
24780,note_on,37,0,3,,,,,,,,,,2,,53,73
24780,note_on,36,0,1,,,,,,,,,,0,,74,65
24804,note_on,24,0,1,,,,,,,,,,0,,74,0
24804,note_on,24,0,3,,,,,,,,,,2,,53,0
24842,note_on,38,0,1,,,,,,,,,,0,,77,69
24842,note_on,38,0,3,,,,,,,,,,2,,52,68
24866,note_on,24,0,3,,,,,,,,,,2,,52,0
24898,note_on,124,0,2,,,,,,,,,,1,,69,70
24905,note_on,39,0,3,,,,,,,,,,2,,50,78
24920,note_on,22,0,2,,,,,,,,,,1,,69,0
24929,note_on,24,0,3,,,,,,,,,,2,,50,0
24957,note_on,115,0,1,,,,,,,,,,0,,77,0
24960,note_on,40,0,2,,,,,,,,,,1,,70,73
24964,note_on,35,0,3,,,,,,,,,,2,,43,77
24967,note_on,10,0,1,,,,,,,,,,0,,76,74
25074,note_on,110,0,3,,,,,,,,,,2,,43,0
25077,note_on,110,0,1,,,,,,,,,,0,,76,0
25085,note_on,125,0,2,,,,,,,,,,1,,65,71
25086,note_on,12,0,3,,,,,,,,,,2,,44,75
25086,note_on,1,0,2,,,,,,,,,,1,,70,0
25088,note_on,11,0,1,,,,,,,,,,0,,74,62
25187,note_on,101,0,3,,,,,,,,,,2,,44,0
25198,note_on,110,0,1,,,,,,,,,,0,,74,0
25201,note_on,0,0,2,,,,,,,,,,1,,64,74
25201,note_on,115,0,2,,,,,,,,,,1,,65,0
25206,note_on,19,0,3,,,,,,,,,,2,,45,77
25208,note_on,10,0,1,,,,,,,,,,0,,73,59
25241,note_on,33,0,1,,,,,,,,,,0,,73,0
25241,note_on,40,0,2,,,,,,,,,,1,,64,0
25259,note_on,18,0,2,,,,,,,,,,1,,73,63
25261,note_on,20,0,1,,,,,,,,,,0,,76,74
25285,note_on,26,0,2,,,,,,,,,,1,,73,0
25286,note_on,25,0,1,,,,,,,,,,0,,76,0
25287,note_on,2,0,2,,,,,,,,,,1,,74,67
25288,note_on,2,0,1,,,,,,,,,,0,,77,67
25307,note_on,101,0,3,,,,,,,,,,2,,45,0
25317,note_on,29,0,1,,,,,,,,,,0,,77,0
25317,note_on,30,0,2,,,,,,,,,,1,,74,0
25318,note_on,1,0,2,,,,,,,,,,1,,76,73
25320,note_on,3,0,1,,,,,,,,,,0,,79,67
25378,note_on,71,0,3,,,,,,,,,,2,,57,76
25378,note_on,58,0,1,,,,,,,,,,0,,79,0
25379,note_on,0,0,2,,,,,,,,,,1,,74,63
25379,note_on,61,0,2,,,,,,,,,,1,,76,0
25380,note_on,2,0,1,,,,,,,,,,0,,77,61
25406,note_on,28,0,3,,,,,,,,,,2,,57,0
25407,note_on,28,0,2,,,,,,,,,,1,,73,63
25408,note_on,28,0,1,,,,,,,,,,0,,77,0
25408,note_on,1,0,2,,,,,,,,,,1,,74,0
25409,note_on,1,0,1,,,,,,,,,,0,,76,68
25437,note_on,29,0,2,,,,,,,,,,1,,73,0
25439,note_on,2,0,2,,,,,,,,,,1,,74,59
25441,note_on,32,0,1,,,,,,,,,,0,,76,0
25443,note_on,37,0,3,,,,,,,,,,2,,62,62
25443,note_on,2,0,1,,,,,,,,,,0,,77,75
25468,note_on,25,0,1,,,,,,,,,,0,,77,0
25501,note_on,33,0,1,,,,,,,,,,0,,74,67
25528,note_on,27,0,1,,,,,,,,,,0,,74,0
25537,note_on,98,0,2,,,,,,,,,,1,,74,0
25545,note_on,102,0,3,,,,,,,,,,2,,62,0
25560,note_on,32,0,1,,,,,,,,,,0,,77,82
25563,note_on,18,0,3,,,,,,,,,,2,,62,59
25585,note_on,25,0,1,,,,,,,,,,0,,77,0
25620,note_on,35,0,1,,,,,,,,,,0,,74,66
25647,note_on,27,0,1,,,,,,,,,,0,,74,0
25665,note_on,102,0,3,,,,,,,,,,2,,62,0
25680,note_on,15,0,3,,,,,,,,,,2,,61,59
25680,note_on,33,0,1,,,,,,,,,,0,,79,82
25683,note_on,146,0,2,,,,,,,,,,1,,81,75
25706,note_on,26,0,1,,,,,,,,,,0,,79,0
25739,note_on,33,0,1,,,,,,,,,,0,,77,70
25785,note_on,105,0,3,,,,,,,,,,2,,61,0
25800,note_on,15,0,3,,,,,,,,,,2,,61,58
25834,note_on,95,0,1,,,,,,,,,,0,,77,0
25861,note_on,27,0,1,,,,,,,,,,0,,76,68
25908,note_on,108,0,3,,,,,,,,,,2,,61,0
25924,note_on,16,0,3,,,,,,,,,,2,,60,61
25977,note_on,116,0,1,,,,,,,,,,0,,76,0
25983,note_on,6,0,1,,,,,,,,,,0,,69,75
26008,note_on,25,0,1,,,,,,,,,,0,,69,0
26024,note_on,100,0,3,,,,,,,,,,2,,60,0
26042,note_on,34,0,1,,,,,,,,,,0,,72,63
26043,note_on,19,0,3,,,,,,,,,,2,,60,65
26065,note_on,23,0,1,,,,,,,,,,0,,72,0
26102,note_on,37,0,1,,,,,,,,,,0,,69,74
26127,note_on,25,0,1,,,,,,,,,,0,,69,0
26133,note_on,90,0,3,,,,,,,,,,2,,60,0
26144,note_on,461,0,2,,,,,,,,,,1,,81,0
26161,note_on,17,0,2,,,,,,,,,,1,,79,72
26163,note_on,36,0,1,,,,,,,,,,0,,77,74
26164,note_on,31,0,3,,,,,,,,,,2,,59,66
26190,note_on,27,0,1,,,,,,,,,,0,,77,0
26223,note_on,33,0,1,,,,,,,,,,0,,76,69
26268,note_on,104,0,3,,,,,,,,,,2,,59,0
26283,note_on,15,0,3,,,,,,,,,,2,,59,66
26314,note_on,91,0,1,,,,,,,,,,0,,76,0
26345,note_on,31,0,1,,,,,,,,,,0,,74,65
26374,note_on,91,0,3,,,,,,,,,,2,,59,0
26406,note_on,32,0,3,,,,,,,,,,2,,58,66
26455,note_on,110,0,1,,,,,,,,,,0,,74,0
26460,note_on,5,0,1,,,,,,,,,,0,,67,65
26483,note_on,23,0,1,,,,,,,,,,0,,67,0
26505,note_on,99,0,3,,,,,,,,,,2,,58,0
26517,note_on,34,0,1,,,,,,,,,,0,,70,63
26522,note_on,17,0,3,,,,,,,,,,2,,58,66
26539,note_on,22,0,1,,,,,,,,,,0,,70,0
26581,note_on,42,0,1,,,,,,,,,,0,,67,75
26596,note_on,435,0,2,,,,,,,,,,1,,79,0
26606,note_on,25,0,1,,,,,,,,,,0,,67,0
26613,note_on,91,0,3,,,,,,,,,,2,,58,0
26639,note_on,43,0,2,,,,,,,,,,1,,85,66
26640,note_on,27,0,3,,,,,,,,,,2,,57,69
26642,note_on,36,0,1,,,,,,,,,,0,,76,73
26666,note_on,24,0,1,,,,,,,,,,0,,76,0
26701,note_on,35,0,1,,,,,,,,,,0,,73,58
26786,note_on,85,0,1,,,,,,,,,,0,,73,0
26824,note_on,38,0,1,,,,,,,,,,0,,79,64
26920,note_on,96,0,1,,,,,,,,,,0,,79,0
26929,note_on,289,0,3,,,,,,,,,,2,,57,0
26945,note_on,16,0,3,,,,,,,,,,2,,45,66
26947,note_on,27,0,1,,,,,,,,,,0,,77,77
26966,note_on,21,0,3,,,,,,,,,,2,,45,0
26975,note_on,28,0,1,,,,,,,,,,0,,77,0
26976,note_on,1,0,1,,,,,,,,,,0,,79,77
27002,note_on,36,0,3,,,,,,,,,,2,,49,73
27004,note_on,28,0,1,,,,,,,,,,0,,79,0
27005,note_on,1,0,1,,,,,,,,,,0,,81,73
27026,note_on,24,0,3,,,,,,,,,,2,,49,0
27033,note_on,28,0,1,,,,,,,,,,0,,81,0
27034,note_on,1,0,1,,,,,,,,,,0,,79,68
27061,note_on,35,0,3,,,,,,,,,,2,,45,74
27062,note_on,28,0,1,,,,,,,,,,0,,79,0
27064,note_on,2,0,1,,,,,,,,,,0,,77,74
27084,note_on,23,0,3,,,,,,,,,,2,,45,0
27091,note_on,27,0,1,,,,,,,,,,0,,77,0
27092,note_on,1,0,1,,,,,,,,,,0,,76,68
27119,note_on,480,0,2,,,,,,,,,,1,,85,0
27120,note_on,28,0,1,,,,,,,,,,0,,76,0
27122,note_on,3,0,2,,,,,,,,,,1,,86,60
27123,note_on,39,0,3,,,,,,,,,,2,,50,70
27124,note_on,4,0,1,,,,,,,,,,0,,77,78
27148,note_on,25,0,3,,,,,,,,,,2,,50,0
27150,note_on,26,0,1,,,,,,,,,,0,,77,0
27183,note_on,33,0,1,,,,,,,,,,0,,74,68
27186,note_on,38,0,3,,,,,,,,,,2,,53,74
27211,note_on,28,0,1,,,,,,,,,,0,,74,0
27213,note_on,27,0,3,,,,,,,,,,2,,53,0
27241,note_on,30,0,1,,,,,,,,,,0,,76,69
27241,note_on,119,0,2,,,,,,,,,,1,,86,0
27245,note_on,32,0,3,,,,,,,,,,2,,55,65
27269,note_on,24,0,3,,,,,,,,,,2,,55,0
27270,note_on,29,0,1,,,,,,,,,,0,,76,0
27301,note_on,31,0,1,,,,,,,,,,0,,73,63
27301,note_on,32,0,3,,,,,,,,,,2,,57,69
27327,note_on,26,0,3,,,,,,,,,,2,,57,0
