tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,control,value,channel,program,note,velocity
17240,control_change,20,0,9,,,,,,,7,75,7,,,
17245,note_off,5,0,1,,,,,,,,,2,,57,80
17245,note_off,125,0,2,,,,,,,,,1,,62,80
17260,control_change,20,0,9,,,,,,,7,77,7,,,
17260,control_change,20,0,4,,,,,,,7,39,12,,,
17268,note_off,8,0,9,,,,,,,,,7,,77,99
17280,note_on,0,0,7,,,,,,,,,4,,34,105
17280,control_change,12,0,9,,,,,,,7,78,7,,,
17280,note_on,0,0,9,,,,,,,,,7,,79,100
17280,note_off,220,0,7,,,,,,,,,4,,38,105
17280,note_off,1918,0,3,,,,,,,,,0,,57,68
17280,note_off,20,0,4,,,,,,,,,12,,74,90
17280,control_change,0,0,4,,,,,,,7,40,12,,,
17280,note_on,0,0,5,,,,,,,,,3,,46,83
17280,note_off,220,0,5,,,,,,,,,3,,38,83
17294,note_on,14,0,4,,,,,,,,,12,,70,96
17300,control_change,20,0,9,,,,,,,7,80,7,,,
17312,note_on,32,0,3,,,,,,,,,0,,62,61
17320,note_on,93,0,12,,,,,,,,,10,,58,78
17340,control_change,46,0,4,,,,,,,7,43,12,,,
17400,control_change,60,0,4,,,,,,,7,45,12,,,
17400,control_change,100,0,9,,,,,,,7,81,7,,,
17420,control_change,20,0,4,,,,,,,7,46,12,,,
17440,note_on,195,0,1,,,,,,,,,2,,58,80
17440,note_on,195,0,2,,,,,,,,,1,,62,80
17440,control_change,20,0,4,,,,,,,7,48,12,,,
17440,control_change,160,0,5,,,,,,,7,83,3,,,
17460,control_change,20,0,4,,,,,,,7,49,12,,,
17480,control_change,20,0,4,,,,,,,7,51,12,,,
17480,control_change,80,0,9,,,,,,,7,83,7,,,
17500,control_change,20,0,4,,,,,,,7,52,12,,,
17520,control_change,20,0,4,,,,,,,7,53,12,,,
17540,control_change,20,0,4,,,,,,,7,55,12,,,
17560,control_change,120,0,5,,,,,,,7,84,3,,,
17565,note_off,125,0,2,,,,,,,,,1,,62,80
17565,note_off,125,0,1,,,,,,,,,2,,58,80
17600,note_on,35,0,2,,,,,,,,,1,,67,80
17600,control_change,120,0,9,,,,,,,7,84,7,,,
17600,note_on,35,0,1,,,,,,,,,2,,62,80
17620,control_change,80,0,4,,,,,,,7,56,12,,,
17640,control_change,20,0,4,,,,,,,7,58,12,,,
17680,control_change,120,0,5,,,,,,,7,86,3,,,
17700,control_change,100,0,2,,,,,,,7,54,1,,,
17700,control_change,388,0,3,,,,,,,7,54,0,,,
17700,control_change,20,0,5,,,,,,,7,88,3,,,
17725,note_off,125,0,1,,,,,,,,,2,,62,80
17725,note_off,25,0,2,,,,,,,,,1,,67,80
17740,control_change,40,0,3,,,,,,,7,55,0,,,
17740,control_change,15,0,2,,,,,,,7,55,1,,,
17760,control_change,60,0,5,,,,,,,7,90,3,,,
17760,control_change,120,0,4,,,,,,,7,59,12,,,
17760,control_change,440,0,12,,,,,,,7,54,10,,,
17760,note_on,20,0,2,,,,,,,,,1,,70,80
17760,note_on,35,0,1,,,,,,,,,2,,67,80
17820,control_change,60,0,5,,,,,,,7,91,3,,,
17820,control_change,220,0,9,,,,,,,7,86,7,,,
17820,control_change,60,0,4,,,,,,,7,61,12,,,
17840,control_change,80,0,12,,,,,,,7,55,10,,,
17840,control_change,20,0,9,,,,,,,7,87,7,,,
17860,control_change,20,0,12,,,,,,,7,57,10,,,
17880,control_change,60,0,4,,,,,,,7,62,12,,,
17885,note_off,125,0,2,,,,,,,,,1,,70,80
17885,note_off,125,0,1,,,,,,,,,2,,67,80
17900,control_change,15,0,2,,,,,,,7,57,1,,,
17900,control_change,160,0,3,,,,,,,7,57,0,,,
17900,control_change,20,0,4,,,,,,,7,63,12,,,
17920,note_on,20,0,4,,,,,,,,,12,,72,64
17920,control_change,100,0,5,,,,,,,7,94,3,,,
17920,note_on,20,0,2,,,,,,,,,1,,67,80
17920,note_on,35,0,1,,,,,,,,,2,,62,80
17920,note_off,80,0,9,,,,,,,,,7,,79,100
17920,note_on,0,0,9,,,,,,,,,7,,81,100
17928,note_off,8,0,4,,,,,,,,,12,,70,96
17940,control_change,20,0,9,,,,,,,7,88,7,,,
17960,control_change,40,0,2,,,,,,,7,58,1,,,
17960,control_change,60,0,3,,,,,,,7,58,0,,,
17980,control_change,120,0,12,,,,,,,7,58,10,,,
17980,control_change,60,0,5,,,,,,,7,95,3,,,
18000,control_change,60,0,9,,,,,,,7,90,7,,,
18000,control_change,20,0,12,,,,,,,7,59,10,,,
18000,control_change,80,0,1,,,,,,,7,55,2,,,
18020,control_change,40,0,5,,,,,,,7,96,3,,,
18020,control_change,740,0,7,,,,,,,7,51,4,,,
18020,control_change,60,0,3,,,,,,,7,60,0,,,
18020,control_change,60,0,2,,,,,,,7,60,1,,,
18040,control_change,40,0,12,,,,,,,7,61,10,,,
18040,control_change,112,0,4,,,,,,,7,65,12,,,
18040,control_change,0,0,4,,,,,,,7,66,12,,,
18045,note_off,25,0,2,,,,,,,,,1,,67,80
18045,note_off,45,0,1,,,,,,,,,2,,62,80
18060,control_change,15,0,2,,,,,,,7,61,1,,,
18060,control_change,20,0,12,,,,,,,7,62,10,,,
18060,control_change,40,0,3,,,,,,,7,61,0,,,
18078,note_off,38,0,4,,,,,,,,,12,,72,64
18080,note_on,35,0,1,,,,,,,,,2,,58,80
18080,note_on,0,0,4,,,,,,,,,12,,70,64
18080,note_on,0,0,9,,,,,,,,,7,,79,100
18080,note_on,20,0,2,,,,,,,,,1,,62,80
18080,control_change,80,0,9,,,,,,,7,91,7,,,
18080,note_off,0,0,9,,,,,,,,,7,,81,100
18080,control_change,2,0,4,,,,,,,7,68,12,,,
18100,control_change,40,0,12,,,,,,,7,64,10,,,
18100,control_change,80,0,7,,,,,,,7,53,4,,,
18100,control_change,20,0,9,,,,,,,7,93,7,,,
18120,control_change,40,0,4,,,,,,,7,69,12,,,
18120,control_change,20,0,12,,,,,,,7,65,10,,,
18140,control_change,40,0,9,,,,,,,7,94,7,,,
18140,control_change,20,0,12,,,,,,,7,67,10,,,
18140,control_change,0,0,12,,,,,,,7,68,10,,,
18140,control_change,80,0,3,,,,,,,7,62,0,,,
18140,control_change,120,0,5,,,,,,,7,99,3,,,
18140,control_change,60,0,1,,,,,,,7,57,2,,,
18140,control_change,60,0,2,,,,,,,7,62,1,,,
18160,control_change,20,0,9,,,,,,,7,96,7,,,
18180,control_change,40,0,1,,,,,,,7,58,2,,,
18180,control_change,40,0,12,,,,,,,7,70,10,,,
18200,control_change,60,0,3,,,,,,,7,64,0,,,
18200,control_change,80,0,4,,,,,,,7,71,12,,,
18200,control_change,60,0,2,,,,,,,7,64,1,,,
18200,control_change,20,0,12,,,,,,,7,71,10,,,
18205,note_off,5,0,2,,,,,,,,,1,,62,80
18205,note_off,25,0,1,,,,,,,,,2,,58,80
18220,control_change,20,0,12,,,,,,,7,72,10,,,
18220,control_change,20,0,4,,,,,,,7,72,12,,,
18225,note_off,5,0,12,,,,,,,,,10,,58,78
18237,note_off,37,0,3,,,,,,,,,0,,62,61
18238,note_off,18,0,4,,,,,,,,,12,,70,64
18240,note_off,80,0,9,,,,,,,,,7,,79,100
18240,note_on,2,0,4,,,,,,,,,12,,69,64
18240,note_off,100,0,5,,,,,,,,,3,,46,83
18240,note_on,0,0,5,,,,,,,,,3,,48,83
18240,note_on,0,0,9,,,,,,,,,7,,77,100
18240,note_on,0,0,7,,,,,,,,,4,,36,105
18240,note_off,140,0,7,,,,,,,,,4,,34,105
18240,control_change,15,0,12,,,,,,,7,74,10,,,
18248,note_on,8,0,12,,,,,,,,,10,,60,75
18253,note_on,16,0,3,,,,,,,,,0,,60,54
18260,control_change,55,0,2,,,,,,,7,65,1,,,
18260,control_change,20,0,9,,,,,,,7,97,7,,,
18260,control_change,7,0,3,,,,,,,7,65,0,,,
18280,control_change,32,0,12,,,,,,,7,75,10,,,
18300,control_change,60,0,5,,,,,,,7,100,3,,,
18300,control_change,20,0,12,,,,,,,7,77,10,,,
18320,control_change,80,0,4,,,,,,,7,74,12,,,
18340,control_change,80,0,3,,,,,,,7,67,0,,,
18340,control_change,80,0,2,,,,,,,7,67,1,,,
18340,control_change,20,0,4,,,,,,,7,75,12,,,
18340,control_change,80,0,9,,,,,,,7,99,7,,,
18340,control_change,40,0,12,,,,,,,7,78,10,,,
18360,control_change,155,0,1,,,,,,,7,60,2,,,
18380,control_change,40,0,12,,,,,,,7,80,10,,,
18380,control_change,40,0,4,,,,,,,7,76,12,,,
18400,control_change,20,0,4,,,,,,,7,78,12,,,
18400,note_on,60,0,2,,,,,,,,,1,,60,80
18400,control_change,40,0,1,,,,,,,7,61,2,,,
18400,note_on,0,0,1,,,,,,,,,2,,58,80
18420,control_change,40,0,12,,,,,,,7,81,10,,,
18420,control_change,20,0,4,,,,,,,7,79,12,,,
18420,control_change,80,0,9,,,,,,,7,100,7,,,
18440,control_change,40,0,2,,,,,,,7,68,1,,,
18440,control_change,40,0,1,,,,,,,7,63,2,,,
18440,control_change,20,0,4,,,,,,,7,81,12,,,
18440,control_change,100,0,3,,,,,,,7,68,0,,,
18440,control_change,20,0,12,,,,,,,7,83,10,,,
18460,control_change,40,0,9,,,,,,,7,101,7,,,
18460,control_change,20,0,12,,,,,,,7,84,10,,,
18472,note_on,32,0,4,,,,,,,,,12,,67,64
18478,note_off,6,0,4,,,,,,,,,12,,69,64
18480,note_on,0,0,9,,,,,,,,,7,,76,100
18480,note_off,20,0,9,,,,,,,,,7,,77,100
18500,control_change,40,0,12,,,,,,,7,85,10,,,
18500,control_change,0,0,4,,,,,,,7,84,12,,,
18500,control_change,60,0,3,,,,,,,7,70,0,,,
18500,control_change,60,0,2,,,,,,,7,70,1,,,
18500,control_change,22,0,4,,,,,,,7,82,12,,,
18525,note_off,25,0,2,,,,,,,,,1,,60,80
18525,note_off,85,0,1,,,,,,,,,2,,58,80
18540,control_change,40,0,12,,,,,,,7,87,10,,,
18560,note_on,35,0,1,,,,,,,,,2,,60,80
18560,control_change,20,0,12,,,,,,,7,88,10,,,
18560,note_on,35,0,2,,,,,,,,,1,,64,80
18580,control_change,100,0,9,,,,,,,7,103,7,,,
18580,control_change,280,0,5,,,,,,,7,102,3,,,
18580,control_change,20,0,2,,,,,,,7,71,1,,,
18580,control_change,80,0,3,,,,,,,7,71,0,,,
18600,control_change,40,0,1,,,,,,,7,64,2,,,
18600,control_change,40,0,12,,,,,,,7,90,10,,,
18620,control_change,380,0,7,,,,,,,7,54,4,,,
18620,control_change,0,0,7,,,,,,,7,56,4,,,
18620,control_change,20,0,1,,,,,,,7,65,2,,,
18640,control_change,20,0,7,,,,,,,7,57,4,,,
18660,control_change,60,0,12,,,,,,,7,91,10,,,
18680,control_change,20,0,12,,,,,,,7,93,10,,,
18680,control_change,100,0,9,,,,,,,7,104,7,,,
18685,note_off,65,0,1,,,,,,,,,2,,60,80
18685,note_off,105,0,2,,,,,,,,,1,,64,80
18700,control_change,20,0,12,,,,,,,7,94,10,,,
18700,control_change,15,0,1,,,,,,,7,67,2,,,
18710,note_off,210,0,4,,,,,,,,,12,,67,64
18720,note_on,35,0,2,,,,,,,,,1,,67,80
18720,note_on,10,0,4,,,,,,,,,12,,65,64
18720,note_on,20,0,1,,,,,,,,,2,,64,80
18720,note_off,40,0,9,,,,,,,,,7,,76,100
18720,note_on,0,0,9,,,,,,,,,7,,74,100
18720,control_change,20,0,12,,,,,,,7,96,10,,,
18740,control_change,100,0,7,,,,,,,7,59,4,,,
18760,control_change,40,0,1,,,,,,,7,68,2,,,
18800,control_change,60,0,7,,,,,,,7,60,4,,,
18800,control_change,80,0,12,,,,,,,7,97,10,,,
18840,control_change,40,0,7,,,,,,,7,61,4,,,
18840,control_change,120,0,9,,,,,,,7,106,7,,,
18845,note_off,85,0,1,,,,,,,,,2,,64,80
18845,note_off,125,0,2,,,,,,,,,1,,67,80
18860,control_change,20,0,9,,,,,,,7,107,7,,,
18860,control_change,140,0,4,,,,,,,7,82,12,,,
18880,note_on,35,0,1,,,,,,,,,2,,60,80
18880,note_on,35,0,2,,,,,,,,,1,,64,80
18920,control_change,40,0,2,,,,,,,7,70,1,,,
18920,control_change,340,0,3,,,,,,,7,70,0,,,
18940,control_change,60,0,1,,,,,,,7,67,2,,,
18958,note_off,98,0,4,,,,,,,,,12,,65,64
18960,note_on,0,0,4,,,,,,,,,12,,67,64
18960,control_change,2,0,4,,,,,,,7,81,12,,,
18960,note_off,100,0,9,,,,,,,,,7,,74,100
18960,note_on,0,0,9,,,,,,,,,7,,76,100
18980,control_change,60,0,3,,,,,,,7,68,0,,,
18980,control_change,40,0,1,,,,,,,7,65,2,,,
18980,control_change,60,0,2,,,,,,,7,68,1,,,
19000,control_change,5420,0,8,,,,,,,7,53,6,,,
19000,control_change,420,0,5,,,,,,,7,104,3,,,
19005,note_off,25,0,1,,,,,,,,,2,,60,80
19005,note_off,25,0,2,,,,,,,,,1,,64,80
19020,control_change,15,0,2,,,,,,,7,67,1,,,
19020,control_change,180,0,7,,,,,,,7,63,4,,,
19020,control_change,40,0,3,,,,,,,7,67,0,,,
19040,control_change,40,0,8,,,,,,,7,55,6,,,
19040,note_on,35,0,1,,,,,,,,,2,,58,80
19040,control_change,80,0,4,,,,,,,7,79,12,,,
19040,note_on,20,0,2,,,,,,,,,1,,60,80
19060,control_change,40,0,3,,,,,,,7,65,0,,,
19060,control_change,20,0,2,,,,,,,7,65,1,,,
19060,control_change,260,0,12,,,,,,,7,96,10,,,
19080,control_change,0,0,8,,,,,,,7,56,6,,,
19080,control_change,20,0,12,,,,,,,7,93,10,,,
19080,control_change,0,0,12,,,,,,,7,94,10,,,
19080,control_change,40,0,8,,,,,,,7,58,6,,,
19080,control_change,40,0,4,,,,,,,7,78,12,,,
19100,control_change,20,0,12,,,,,,,7,91,10,,,
19100,control_change,20,0,4,,,,,,,7,76,12,,,
19100,control_change,140,0,9,,,,,,,7,106,7,,,
19100,control_change,20,0,8,,,,,,,7,59,6,,,
19120,control_change,60,0,2,,,,,,,7,64,1,,,
19120,control_change,120,0,5,,,,,,,7,106,3,,,
19120,control_change,60,0,3,,,,,,,7,64,0,,,
19120,control_change,20,0,8,,,,,,,7,61,6,,,
19120,control_change,20,0,12,,,,,,,7,88,10,,,
19120,control_change,0,0,12,,,,,,,7,90,10,,,
19140,control_change,20,0,8,,,,,,,7,62,6,,,
19140,control_change,0,0,8,,,,,,,7,63,6,,,
19140,control_change,20,0,3,,,,,,,7,62,0,,,
19140,control_change,20,0,12,,,,,,,7,87,10,,,
19140,control_change,20,0,2,,,,,,,7,62,1,,,
19140,control_change,40,0,9,,,,,,,7,104,7,,,
19160,control_change,0,0,12,,,,,,,7,84,10,,,
19160,control_change,40,0,5,,,,,,,7,107,3,,,
19160,control_change,120,0,1,,,,,,,7,64,2,,,
19160,control_change,20,0,9,,,,,,,7,103,7,,,
19160,control_change,20,0,12,,,,,,,7,85,10,,,
19165,note_off,5,0,1,,,,,,,,,2,,58,80
19165,note_off,25,0,2,,,,,,,,,1,,60,80
19180,control_change,40,0,8,,,,,,,7,66,6,,,
19180,control_change,0,0,8,,,,,,,7,65,6,,,
19180,control_change,40,0,3,,,,,,,7,61,0,,,
19180,control_change,15,0,2,,,,,,,7,61,1,,,
19180,control_change,20,0,12,,,,,,,7,81,10,,,
19180,control_change,0,0,12,,,,,,,7,80,10,,,
19186,note_off,6,0,12,,,,,,,,,10,,60,75
19198,note_off,98,0,4,,,,,,,,,12,,67,64
19200,note_off,40,0,9,,,,,,,,,7,,76,100
19200,note_off,20,0,3,,,,,,,,,0,,60,54
19200,control_change,0,0,9,,,,,,,7,101,7,,,
19200,note_on,0,0,9,,,,,,,,,7,,77,99
19200,note_on,0,0,3,,,,,,,,,0,,57,54
19200,control_change,2,0,4,,,,,,,7,75,12,,,
19200,note_off,180,0,7,,,,,,,,,4,,36,105
19200,note_on,0,0,7,,,,,,,,,4,,29,105
19200,control_change,20,0,8,,,,,,,7,68,6,,,
19200,note_on,0,0,5,,,,,,,,,3,,41,83
19200,note_off,40,0,5,,,,,,,,,3,,48,83
19216,note_on,16,0,8,,,,,,,,,6,,72,60
19220,control_change,20,0,9,,,,,,,7,100,7,,,
19220,control_change,20,0,4,,,,,,,7,74,12,,,
19220,control_change,34,0,12,,,,,,,7,78,10,,,
19220,control_change,55,0,1,,,,,,,7,63,2,,,
19220,control_change,4,0,8,,,,,,,7,69,6,,,
19224,note_on,4,0,4,,,,,,,,,12,,65,57
19232,note_on,12,0,12,,,,,,,,,10,,53,58
19240,control_change,8,0,12,,,,,,,7,77,10,,,
19240,control_change,20,0,8,,,,,,,7,71,6,,,
19240,control_change,0,0,8,,,,,,,7,72,6,,,
19260,control_change,40,0,9,,,,,,,7,99,7,,,
19260,control_change,20,0,12,,,,,,,7,75,10,,,
19280,control_change,100,0,2,,,,,,,7,60,1,,,
19280,control_change,60,0,1,,,,,,,7,61,2,,,
19280,control_change,0,0,12,,,,,,,7,72,10,,,
19280,control_change,80,0,3,,,,,,,7,60,0,,,
19280,control_change,40,0,8,,,,,,,7,74,6,,,
19280,control_change,0,0,8,,,,,,,7,75,6,,,
19280,control_change,20,0,12,,,,,,,7,74,10,,,
19300,control_change,20,0,8,,,,,,,7,76,6,,,
19320,control_change,60,0,9,,,,,,,7,97,7,,,
19320,control_change,40,0,12,,,,,,,7,71,10,,,
19320,control_change,0,0,12,,,,,,,7,70,10,,,
19320,control_change,20,0,8,,,,,,,7,78,6,,,
19340,control_change,20,0,12,,,,,,,7,68,10,,,
19360,note_on,80,0,1,,,,,,,,,2,,57,80
19360,control_change,20,0,12,,,,,,,7,67,10,,,
19360,note_on,80,0,2,,,,,,,,,1,,60,80
19380,control_change,60,0,9,,,,,,,7,96,7,,,
19380,control_change,60,0,8,,,,,,,7,79,6,,,
19400,control_change,20,0,8,,,,,,,7,81,6,,,
19400,control_change,40,0,12,,,,,,,7,65,10,,,
19420,control_change,20,0,8,,,,,,,7,82,6,,,
19420,control_change,60,0,1,,,,,,,7,60,2,,,
19440,control_change,80,0,2,,,,,,,7,58,1,,,
19440,control_change,160,0,3,,,,,,,7,58,0,,,
19440,control_change,20,0,8,,,,,,,7,84,6,,,
19460,control_change,20,0,8,,,,,,,7,85,6,,,
19460,control_change,80,0,9,,,,,,,7,94,7,,,
19480,control_change,80,0,12,,,,,,,7,64,10,,,
19485,note_off,45,0,2,,,,,,,,,1,,60,80
19485,note_off,65,0,1,,,,,,,,,2,,57,80
19500,control_change,40,0,8,,,,,,,7,87,6,,,
19520,note_on,35,0,2,,,,,,,,,1,,65,80
19520,note_on,35,0,1,,,,,,,,,2,,60,80
19540,control_change,40,0,8,,,,,,,7,89,6,,,
19540,control_change,20,0,2,,,,,,,7,57,1,,,
19540,control_change,100,0,3,,,,,,,7,57,0,,,
19540,control_change,0,0,8,,,,,,,7,88,6,,,
19560,control_change,20,0,8,,,,,,,7,91,6,,,
19600,control_change,400,0,7,,,,,,,7,61,4,,,
19600,control_change,40,0,8,,,,,,,7,92,6,,,
19620,control_change,100,0,1,,,,,,,7,58,2,,,
19620,control_change,0,0,8,,,,,,,7,95,6,,,
19620,control_change,20,0,8,,,,,,,7,94,6,,,
19620,control_change,160,0,9,,,,,,,7,93,7,,,
19640,control_change,20,0,8,,,,,,,7,97,6,,,
19645,note_off,105,0,2,,,,,,,,,1,,65,80
19645,note_off,25,0,1,,,,,,,,,2,,60,80
19660,control_change,460,0,5,,,,,,,7,106,3,,,
19660,control_change,60,0,7,,,,,,,7,60,4,,,
19660,control_change,20,0,8,,,,,,,7,98,6,,,
19680,control_change,20,0,7,,,,,,,7,59,4,,,
19680,note_on,35,0,1,,,,,,,,,2,,65,80
19680,control_change,60,0,9,,,,,,,7,91,7,,,
19680,control_change,20,0,8,,,,,,,7,100,6,,,
19680,note_on,35,0,2,,,,,,,,,1,,69,80
19700,control_change,40,0,5,,,,,,,7,104,3,,,
19700,control_change,20,0,2,,,,,,,7,55,1,,,
19700,control_change,160,0,3,,,,,,,7,55,0,,,
19700,control_change,20,0,8,,,,,,,7,101,6,,,
19720,control_change,20,0,8,,,,,,,7,104,6,,,
19720,control_change,0,0,8,,,,,,,7,102,6,,,
19740,control_change,40,0,5,,,,,,,7,102,3,,,
19740,control_change,20,0,8,,,,,,,7,105,6,,,
19740,control_change,60,0,7,,,,,,,7,57,4,,,
19760,control_change,80,0,9,,,,,,,7,90,7,,,
19760,control_change,20,0,8,,,,,,,7,107,6,,,
19780,control_change,20,0,8,,,,,,,7,108,6,,,
19780,control_change,40,0,7,,,,,,,7,56,4,,,
19805,note_off,125,0,1,,,,,,,,,2,,65,80
19805,note_off,105,0,2,,,,,,,,,1,,69,80
19820,control_change,40,0,7,,,,,,,7,54,4,,,
19820,control_change,80,0,5,,,,,,,7,100,3,,,
19840,note_on,35,0,2,,,,,,,,,1,,65,80
19840,control_change,80,0,9,,,,,,,7,88,7,,,
19840,note_on,35,0,1,,,,,,,,,2,,60,80
19840,note_on,60,0,8,,,,,,,,,6,,70,64
19840,control_change,20,0,5,,,,,,,7,99,3,,,
19860,note_off,20,0,8,,,,,,,,,6,,72,60
19860,control_change,40,0,7,,,,,,,7,53,4,,,
19880,control_change,40,0,5,,,,,,,7,96,3,,,
19900,control_change,60,0,9,,,,,,,7,87,7,,,
19900,control_change,20,0,5,,,,,,,7,95,3,,,
19940,control_change,80,0,7,,,,,,,7,51,4,,,
19960,control_change,20,0,7,,,,,,,7,50,4,,,
19960,control_change,60,0,5,,,,,,,7,94,3,,,
19965,note_off,125,0,2,,,,,,,,,1,,65,80
19965,note_off,125,0,1,,,,,,,,,2,,60,80
19998,note_off,138,0,8,,,,,,,,,6,,70,64
20000,note_on,2,0,8,,,,,,,,,6,,69,64
20000,control_change,40,0,7,,,,,,,7,48,4,,,
20000,control_change,100,0,9,,,,,,,7,86,7,,,
20000,note_on,35,0,2,,,,,,,,,1,,60,80
20000,note_on,35,0,1,,,,,,,,,2,,57,80
20000,control_change,40,0,5,,,,,,,7,91,3,,,
20020,control_change,20,0,7,,,,,,,7,47,4,,,
20040,control_change,40,0,5,,,,,,,7,90,3,,,
20040,control_change,40,0,8,,,,,,,7,107,6,,,
20060,control_change,20,0,8,,,,,,,7,105,6,,,
20060,control_change,836,0,4,,,,,,,7,75,12,,,
20080,control_change,20,0,4,,,,,,,7,76,12,,,
20080,control_change,0,0,4,,,,,,,7,78,12,,,
20080,control_change,60,0,7,,,,,,,7,46,4,,,
20080,control_change,40,0,5,,,,,,,7,88,3,,,
20080,control_change,80,0,9,,,,,,,7,84,7,,,
20080,control_change,80,0,1,,,,,,,7,57,2,,,
20100,control_change,20,0,5,,,,,,,7,86,3,,,
20120,control_change,40,0,4,,,,,,,7,79,12,,,
20125,note_off,125,0,2,,,,,,,,,1,,60,80
20125,note_off,45,0,1,,,,,,,,,2,,57,80
20140,control_change,40,0,5,,,,,,,7,84,3,,,
20140,control_change,20,0,4,,,,,,,7,81,12,,,
20140,control_change,60,0,7,,,,,,,7,44,4,,,
20158,note_off,98,0,8,,,,,,,,,6,,69,64
20160,note_on,0,0,8,,,,,,,,,6,,67,64
20160,note_off,20,0,7,,,,,,,,,4,,29,105
20160,note_off,20,0,5,,,,,,,,,3,,41,83
20160,note_on,0,0,5,,,,,,,,,3,,41,83
20160,note_on,0,0,7,,,,,,,,,4,,29,105
20160,control_change,2,0,8,,,,,,,7,104,6,,,
20180,control_change,0,0,4,,,,,,,7,84,12,,,
20180,control_change,20,0,5,,,,,,,7,83,3,,,
20180,control_change,40,0,4,,,,,,,7,82,12,,,
20200,control_change,20,0,4,,,,,,,7,85,12,,,
20240,control_change,60,0,5,,,,,,,7,80,3,,,
20240,control_change,160,0,9,,,,,,,7,83,7,,,
20240,control_change,40,0,4,,,,,,,7,87,12,,,
20260,control_change,20,0,4,,,,,,,7,88,12,,,
20300,control_change,40,0,4,,,,,,,7,89,12,,,
20320,note_on,195,0,1,,,,,,,,,2,,57,80
20320,control_change,160,0,8,,,,,,,7,102,6,,,
20320,control_change,20,0,4,,,,,,,7,91,12,,,
20320,note_on,195,0,2,,,,,,,,,1,,60,80
20340,control_change,20,0,4,,,,,,,7,92,12,,,
20340,control_change,100,0,5,,,,,,,7,79,3,,,
20381,note_off,61,0,8,,,,,,,,,6,,67,64
20420,control_change,180,0,9,,,,,,,7,81,7,,,
20422,note_on,41,0,8,,,,,,,,,6,,65,64
20440,control_change,20,0,9,,,,,,,7,80,7,,,
20445,note_off,125,0,1,,,,,,,,,2,,57,80
20445,note_off,125,0,2,,,,,,,,,1,,60,80
20480,note_on,35,0,2,,,,,,,,,1,,65,80
20480,note_on,35,0,1,,,,,,,,,2,,60,80
20480,control_change,140,0,4,,,,,,,7,91,12,,,
20500,control_change,20,0,4,,,,,,,7,89,12,,,
20500,control_change,0,0,4,,,,,,,7,87,12,,,
20520,control_change,20,0,4,,,,,,,7,85,12,,,
20540,control_change,0,0,4,,,,,,,7,82,12,,,
20540,control_change,20,0,4,,,,,,,7,84,12,,,
20540,control_change,100,0,9,,,,,,,7,78,7,,,
20560,control_change,20,0,4,,,,,,,7,81,12,,,
20580,control_change,0,0,4,,,,,,,7,78,12,,,
20580,control_change,880,0,3,,,,,,,7,54,0,,,
20580,control_change,100,0,2,,,,,,,7,54,1,,,
20580,control_change,20,0,4,,,,,,,7,79,12,,,
20592,note_off,52,0,9,,,,,,,,,7,,77,99
20600,control_change,20,0,4,,,,,,,7,76,12,,,
20600,control_change,20,0,2,,,,,,,7,52,1,,,
20600,control_change,20,0,3,,,,,,,7,52,0,,,
20605,note_off,5,0,2,,,,,,,,,1,,65,80
20605,note_off,125,0,1,,,,,,,,,2,,60,80
20640,note_on,35,0,2,,,,,,,,,1,,69,80
20640,note_on,48,0,9,,,,,,,,,7,,81,100
20640,note_on,35,0,1,,,,,,,,,2,,65,80
20651,note_off,229,0,8,,,,,,,,,6,,65,64
20660,control_change,60,0,4,,,,,,,7,75,12,,,
20660,control_change,9,0,8,,,,,,,7,101,6,,,
20670,note_on,10,0,8,,,,,,,,,6,,64,64
20680,control_change,10,0,8,,,,,,,7,100,6,,,
20700,control_change,40,0,4,,,,,,,7,74,12,,,
20720,control_change,20,0,4,,,,,,,7,72,12,,,
20740,control_change,20,0,4,,,,,,,7,71,12,,,
20740,control_change,100,0,9,,,,,,,7,77,7,,,
20765,note_off,125,0,1,,,,,,,,,2,,65,80
20765,note_off,125,0,2,,,,,,,,,1,,69,80
20780,control_change,40,0,9,,,,,,,7,75,7,,,
20800,note_on,35,0,2,,,,,,,,,1,,65,80
20800,note_on,35,0,1,,,,,,,,,2,,60,80
20800,control_change,640,0,7,,,,,,,7,46,4,,,
20820,control_change,80,0,4,,,,,,,7,69,12,,,
20820,control_change,480,0,5,,,,,,,7,80,3,,,
20840,control_change,40,0,7,,,,,,,7,47,4,,,
20860,control_change,40,0,5,,,,,,,7,83,3,,,
20880,control_change,60,0,4,,,,,,,7,68,12,,,
20883,note_off,203,0,8,,,,,,,,,6,,64,64
20888,note_on,5,0,8,,,,,,,,,6,,65,64
20900,control_change,60,0,7,,,,,,,7,48,4,,,
20900,control_change,40,0,5,,,,,,,7,84,3,,,
20920,control_change,20,0,5,,,,,,,7,86,3,,,
20925,note_off,125,0,2,,,,,,,,,1,,65,80
20925,note_off,125,0,1,,,,,,,,,2,,60,80
20960,control_change,60,0,7,,,,,,,7,50,4,,,
20960,note_on,35,0,2,,,,,,,,,1,,60,80
20960,control_change,180,0,9,,,,,,,7,77,7,,,
20960,control_change,40,0,5,,,,,,,7,88,3,,,
20960,note_on,35,0,1,,,,,,,,,2,,57,80
