tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity,pitch
59152,control_change,,,,,8,0,12,,,11,64,11,,,,,
59168,control_change,,,,,16,0,12,,,11,63,11,,,,,
59184,control_change,,,,,16,0,12,,,11,62,11,,,,,
59192,control_change,,,,,8,0,12,,,11,61,11,,,,,
59216,control_change,,,,,24,0,12,,,11,60,11,,,,,
59232,control_change,,,,,16,0,12,,,11,59,11,,,,,
59280,control_change,,,,,48,0,12,,,11,58,11,,,,,
59288,control_change,,,,,8,0,12,,,11,59,11,,,,,
59336,control_change,,,,,48,0,12,,,11,60,11,,,,,
59344,note_on,,,,,224,0,11,,,,,10,,,62,24,
59344,note_on,,,,,224,0,3,,,,,2,,,74,24,
59344,note_on,,,,,0,0,11,,,,,10,,,64,14,
59344,note_on,,,,,0,0,3,,,,,2,,,76,14,
59352,control_change,,,,,16,0,12,,,11,61,11,,,,,
59368,control_change,,,,,16,0,12,,,11,62,11,,,,,
59384,control_change,,,,,16,0,12,,,11,63,11,,,,,
59400,control_change,,,,,0,0,12,,,11,64,11,,,,,
59400,note_on,,,,,16,0,12,,,,,11,,,57,73,
59416,control_change,,,,,16,0,12,,,11,65,11,,,,,
59424,control_change,,,,,8,0,12,,,11,66,11,,,,,
59432,note_off,,,,,8,0,12,,,,,11,,,56,0,
59440,control_change,,,,,8,0,12,,,11,67,11,,,,,
59448,control_change,,,,,8,0,12,,,11,68,11,,,,,
59464,control_change,,,,,16,0,12,,,11,69,11,,,,,
59480,control_change,,,,,16,0,12,,,11,70,11,,,,,
59496,control_change,,,,,16,0,12,,,11,71,11,,,,,
59520,control_change,,,,,0,0,12,,,11,72,11,,,,,
59520,note_on,,,,,24,0,12,,,,,11,,,59,69,
59536,note_off,,,,,384,0,13,,,,,12,,,40,0,
59544,note_off,,,,,24,0,12,,,,,11,,,57,0,
59616,control_change,,,,,72,0,12,,,11,71,11,,,,,
59640,control_change,,,,,24,0,12,,,11,70,11,,,,,
59656,control_change,,,,,16,0,12,,,11,69,11,,,,,
59664,note_off,,,,,320,0,3,,,,,2,,,74,0,
59664,note_off,,,,,0,0,11,,,,,10,,,64,0,
59664,note_off,,,,,320,0,11,,,,,10,,,62,0,
59664,note_off,,,,,0,0,3,,,,,2,,,76,0,
59672,control_change,,,,,16,0,12,,,11,68,11,,,,,
59680,control_change,,,,,8,0,12,,,11,67,11,,,,,
59696,control_change,,,,,16,0,12,,,11,66,11,,,,,
59704,control_change,,,,,8,0,12,,,11,65,11,,,,,
59728,note_on,,,,,64,0,3,,,,,2,,,74,24,
59728,note_on,,,,,64,0,11,,,,,10,,,62,24,
59728,note_on,,,,,0,0,11,,,,,10,,,64,14,
59728,note_on,,,,,0,0,3,,,,,2,,,76,14,
59728,note_on,,,,,24,0,12,,,,,11,,,52,72,
59784,note_off,,,,,56,0,12,,,,,11,,,59,0,
59920,note_on,,,,,136,0,12,,,,,11,,,54,69,
60000,note_off,,,,,80,0,12,,,,,11,,,52,0,
60048,note_off,,,,,0,0,11,,,,,10,,,64,0,
60048,note_off,,,,,320,0,11,,,,,10,,,62,0,
60048,note_off,,,,,320,0,3,,,,,2,,,74,0,
60048,note_off,,,,,0,0,3,,,,,2,,,76,0,
60104,note_on,,,,,104,0,12,,,,,11,,,56,66,
60112,note_on,,,,,0,0,3,,,,,2,,,76,14,
60112,note_on,,,,,64,0,3,,,,,2,,,74,24,
60112,note_on,,,,,0,0,11,,,,,10,,,64,14,
60112,note_on,,,,,64,0,11,,,,,10,,,62,24,
60184,note_off,,,,,80,0,12,,,,,11,,,54,0,
60272,note_off,,,,,160,0,3,,,,,2,,,74,0,
60272,note_off,,,,,0,0,3,,,,,2,,,76,0,
60272,note_off,,,,,0,0,11,,,,,10,,,64,0,
60272,note_off,,,,,160,0,11,,,,,10,,,62,0,
60288,control_change,,,,,104,0,12,,,11,50,11,,,,,
60288,note_on,,,,,0,0,12,,,,,11,,,57,80,
60304,note_on,,,,,768,0,13,,,,,12,,,45,44,
60320,control_change,,,,,32,0,12,,,11,51,11,,,,,
60344,note_off,,,,,24,0,12,,,,,11,,,56,0,
60344,control_change,,,,,0,0,12,,,11,52,11,,,,,
60368,control_change,,,,,24,0,12,,,11,53,11,,,,,
60392,control_change,,,,,24,0,12,,,11,54,11,,,,,
60416,control_change,,,,,24,0,12,,,11,55,11,,,,,
60440,control_change,,,,,24,0,12,,,11,56,11,,,,,
60464,control_change,,,,,24,0,12,,,11,57,11,,,,,
60496,note_on,,,,,0,0,11,,,,,10,,,60,14,
60496,note_on,,,,,224,0,3,,,,,2,,,76,24,
60496,note_on,,,,,0,0,3,,,,,2,,,72,14,
60496,control_change,,,,,32,0,12,,,11,58,11,,,,,
60496,note_on,,,,,224,0,11,,,,,10,,,64,24,
60520,control_change,,,,,24,0,12,,,11,59,11,,,,,
60544,control_change,,,,,24,0,12,,,11,60,11,,,,,
60568,control_change,,,,,24,0,12,,,11,61,11,,,,,
60592,control_change,,,,,24,0,12,,,11,62,11,,,,,
60616,control_change,,,,,24,0,12,,,11,63,11,,,,,
60640,control_change,,,,,24,0,12,,,11,64,11,,,,,
60664,control_change,,,,,24,0,12,,,11,65,11,,,,,
60672,note_on,,,,,8,0,12,,,,,11,,,52,73,
60688,note_off,,,,,384,0,13,,,,,12,,,45,0,
60744,note_off,,,,,72,0,12,,,,,11,,,57,0,
60816,note_off,,,,,320,0,3,,,,,2,,,76,0,
60816,note_off,,,,,0,0,3,,,,,2,,,72,0,
60816,note_off,,,,,0,0,11,,,,,10,,,60,0,
60816,note_off,,,,,320,0,11,,,,,10,,,64,0,
60880,note_on,,,,,64,0,3,,,,,2,,,76,24,
60880,note_on,,,,,0,0,3,,,,,2,,,72,14,
60880,note_on,,,,,64,0,11,,,,,10,,,64,24,
60880,note_on,,,,,0,0,11,,,,,10,,,60,14,
61200,note_off,,,,,0,0,3,,,,,2,,,72,0,
61200,note_off,,,,,0,0,11,,,,,10,,,60,0,
61200,note_off,,,,,320,0,11,,,,,10,,,64,0,
61200,note_off,,,,,320,0,3,,,,,2,,,76,0,
61248,note_on,,,,,504,0,12,,,,,11,,,56,65,
61264,note_on,,,,,64,0,3,,,,,2,,,76,24,
61264,note_on,,,,,0,0,3,,,,,2,,,72,14,
61264,note_on,,,,,0,0,11,,,,,10,,,60,14,
61264,note_on,,,,,64,0,11,,,,,10,,,64,24,
61304,note_off,,,,,56,0,12,,,,,11,,,52,0,
61424,note_off,,,,,160,0,11,,,,,10,,,64,0,
61424,note_off,,,,,0,0,11,,,,,10,,,60,0,
61424,note_off,,,,,160,0,3,,,,,2,,,76,0,
61424,note_off,,,,,0,0,3,,,,,2,,,72,0,
61440,note_on,,,,,136,0,12,,,,,11,,,57,63,
61456,note_on,,,,,768,0,13,,,,,12,,,38,44,
61456,note_off,,,,,16,0,12,,,,,11,,,56,0,
61648,note_on,,,,,0,0,11,,,,,10,,,60,14,
61648,note_on,,,,,224,0,11,,,,,10,,,63,24,
61648,note_on,,,,,224,0,3,,,,,2,,,75,24,
61648,note_on,,,,,0,0,3,,,,,2,,,72,14,
61824,note_on,,,,,368,0,12,,,,,11,,,50,61,
61840,note_on,,,,,192,0,3,,,,,2,,,74,24,
61840,note_off,,,,,384,0,13,,,,,12,,,38,0,
61840,note_on,,,,,0,0,11,,,,,10,,,62,24,
61840,note_off,,,,,192,0,11,,,,,10,,,63,0,
61864,note_off,,,,,40,0,12,,,,,11,,,57,0,
61864,note_off,,,,,24,0,3,,,,,2,,,75,0,
61968,note_off,,,,,104,0,3,,,,,2,,,72,0,
61968,note_off,,,,,128,0,11,,,,,10,,,60,0,
62032,note_on,,,,,0,0,11,,,,,10,,,60,24,
62032,note_on,,,,,0,0,11,,,,,10,,,62,14,
62032,note_on,,,,,0,0,3,,,,,2,,,72,14,
62032,note_off,,,,,64,0,11,,,,,10,,,62,0,
62032,note_off,,,,,64,0,3,,,,,2,,,74,0,
62032,note_on,,,,,0,0,3,,,,,2,,,74,24,
62208,note_on,,,,,344,0,12,,,,,11,,,52,55,
62248,note_off,,,,,40,0,12,,,,,11,,,50,0,
62352,note_off,,,,,320,0,3,,,,,2,,,74,0,
62352,note_off,,,,,0,0,3,,,,,2,,,72,0,
62352,note_off,,,,,320,0,11,,,,,10,,,62,0,
62352,note_off,,,,,0,0,11,,,,,10,,,60,0,
62400,note_on,,,,,152,0,12,,,,,11,,,54,50,
62416,note_on,,,,,0,0,3,,,,,2,,,72,24,
62416,note_on,,,,,64,0,3,,,,,2,,,74,24,
62416,note_on,,,,,0,0,11,,,,,10,,,60,14,
62416,note_on,,,,,64,0,11,,,,,10,,,62,24,
62432,note_off,,,,,32,0,12,,,,,11,,,52,0,
62576,note_off,,,,,160,0,11,,,,,10,,,62,0,
62576,note_off,,,,,160,0,3,,,,,2,,,74,0,
62576,note_off,,,,,0,0,3,,,,,2,,,72,0,
62576,note_off,,,,,0,0,11,,,,,10,,,60,0,
62592,note_on,,,,,0,0,12,,,,,11,,,55,46,
62592,note_off,,,,,160,0,12,,,,,11,,,54,0,
62608,note_on,,,,,32,0,11,,,,,10,,,62,24,
62608,note_on,,,,,0,0,8,,,,,7,,,79,37,
62608,note_on,,,,,768,0,13,,,,,12,,,43,44,
62608,note_on,,,,,0,0,11,,,,,10,,,59,14,
62608,program_change,,,,,16928,0,8,,,,,7,49,,,,
62616,program_change,,,,,16928,0,9,,,,,8,49,,,,
62616,note_on,,,,,0,0,9,,,,,8,,,67,37,
62640,control_change,,,,,32,0,8,,,11,65,7,,,,,
62648,control_change,,,,,32,0,9,,,11,65,8,,,,,
62672,control_change,,,,,32,0,8,,,11,66,7,,,,,
62680,control_change,,,,,32,0,9,,,11,66,8,,,,,
62704,control_change,,,,,32,0,8,,,11,67,7,,,,,
62712,control_change,,,,,32,0,9,,,11,67,8,,,,,
62728,control_change,,,,,24,0,8,,,11,68,7,,,,,
