tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,program,data,note,velocity,pitch
8006,control_change,,2,0,2,,,,,,,11,88,1,,,,,
8007,control_change,,1,0,3,,,,,,,11,89,2,,,,,
8007,control_change,,1,0,2,,,,,,,11,89,1,,,,,
8007,control_change,,2,0,1,,,,,,,11,88,0,,,,,
8008,control_change,,4,0,5,,,,,,,11,78,4,,,,,
8008,control_change,,1,0,1,,,,,,,11,89,0,,,,,
8009,control_change,,2,0,3,,,,,,,11,90,2,,,,,
8009,control_change,,2,0,2,,,,,,,11,90,1,,,,,
8010,control_change,,4,0,4,,,,,,,11,77,3,,,,,
8010,control_change,,1,0,3,,,,,,,11,91,2,,,,,
8010,control_change,,2,0,1,,,,,,,11,90,0,,,,,
8010,control_change,,1,0,2,,,,,,,11,91,1,,,,,
8011,control_change,,1,0,1,,,,,,,11,91,0,,,,,
8012,control_change,,4,0,5,,,,,,,11,77,4,,,,,
8012,control_change,,2,0,3,,,,,,,11,92,2,,,,,
8012,control_change,,2,0,2,,,,,,,11,92,1,,,,,
8013,control_change,,1,0,3,,,,,,,11,93,2,,,,,
8013,control_change,,1,0,2,,,,,,,11,93,1,,,,,
8013,control_change,,2,0,1,,,,,,,11,92,0,,,,,
8014,control_change,,1,0,1,,,,,,,11,93,0,,,,,
8014,control_change,,4,0,4,,,,,,,11,76,3,,,,,
8015,control_change,,2,0,2,,,,,,,11,94,1,,,,,
8015,control_change,,2,0,3,,,,,,,11,94,2,,,,,
8016,control_change,,1,0,3,,,,,,,11,95,2,,,,,
8016,control_change,,1,0,2,,,,,,,11,95,1,,,,,
8016,control_change,,4,0,5,,,,,,,11,76,4,,,,,
8016,note_on,,0,0,12,,,,,,,,,11,,,40,47,
8016,note_on,,48,0,12,,,,,,,,,11,,,44,0,
8016,control_change,,2,0,1,,,,,,,11,94,0,,,,,
8017,control_change,,1,0,2,,,,,,,11,96,1,,,,,
8017,note_on,,45,0,8,,,,,,,,,7,,,76,0,
8017,control_change,,1,0,3,,,,,,,11,96,2,,,,,
8017,control_change,,1,0,1,,,,,,,11,95,0,,,,,
8017,note_on,,48,0,13,,,,,,,,,12,,,32,0,
8017,note_on,,0,0,13,,,,,,,,,12,,,28,47,
8017,control_change,,3,0,4,,,,,,,11,75,3,,,,,
8018,control_change,,1,0,1,,,,,,,11,96,0,,,,,
8018,note_on,,1,0,2,,,,,,,,,1,,,73,53,
8018,note_on,,1,0,3,,,,,,,,,2,,,73,53,
8019,note_on,,1,0,1,,,,,,,,,0,,,85,53,
8019,control_change,,3,0,5,,,,,,,11,75,4,,,,,
8019,note_on,,45,0,9,,,,,,,,,8,,,64,0,
8020,note_on,,0,0,11,,,,,,,,,10,,,52,47,
8020,note_on,,48,0,11,,,,,,,,,10,,,56,0,
8022,note_on,,4,0,3,,,,,,,,,2,,,71,0,
8022,note_on,,4,0,2,,,,,,,,,1,,,71,0,
8023,note_on,,4,0,1,,,,,,,,,0,,,83,0,
8042,note_on,,20,0,2,,,,,,,,,1,,,71,57,
8042,note_on,,20,0,3,,,,,,,,,2,,,71,57,
8043,note_on,,20,0,1,,,,,,,,,0,,,83,57,
8045,note_on,,3,0,3,,,,,,,,,2,,,73,0,
8045,note_on,,3,0,2,,,,,,,,,1,,,73,0,
8046,note_on,,3,0,1,,,,,,,,,0,,,85,0,
8064,note_on,,48,0,12,,,,,,,,,11,,,40,0,
8064,note_on,,0,0,12,,,,,,,,,11,,,52,50,
8065,note_on,,0,0,13,,,,,,,,,12,,,37,54,
8065,note_on,,48,0,13,,,,,,,,,12,,,28,0,
8066,note_on,,21,0,2,,,,,,,,,1,,,68,61,
8066,note_on,,21,0,3,,,,,,,,,2,,,68,61,
8067,note_on,,21,0,1,,,,,,,,,0,,,80,61,
8068,note_on,,48,0,11,,,,,,,,,10,,,52,0,
8068,note_on,,0,0,11,,,,,,,,,10,,,61,54,
8069,note_on,,3,0,3,,,,,,,,,2,,,71,0,
8069,note_on,,3,0,2,,,,,,,,,1,,,71,0,
8070,note_on,,3,0,1,,,,,,,,,0,,,83,0,
8090,note_on,,21,0,3,,,,,,,,,2,,,64,67,
8090,note_on,,21,0,2,,,,,,,,,1,,,64,66,
8091,note_on,,21,0,1,,,,,,,,,0,,,76,67,
8093,note_on,,3,0,3,,,,,,,,,2,,,68,0,
8093,note_on,,3,0,2,,,,,,,,,1,,,68,0,
8094,note_on,,3,0,1,,,,,,,,,0,,,80,0,
8112,note_on,,0,0,12,,,,,,,,,11,,,51,56,
8112,note_on,,48,0,12,,,,,,,,,11,,,52,0,
8113,note_on,,96,0,8,,,,,,,,,7,,,71,57,
8113,note_on,,48,0,13,,,,,,,,,12,,,37,0,
8113,note_on,,0,0,13,,,,,,,,,12,,,35,60,
8114,set_tempo,789473,144,1,0,,,,,,,,,,,,,,
8114,control_change,,97,0,4,,,,,,,11,123,3,,,,,
8114,note_on,,21,0,2,,,,,,,,,1,,,66,67,
8114,note_on,,0,0,4,,,,,,,,,3,,,63,24,
8114,note_on,,0,0,4,,,,,,,,,3,,,57,14,
8114,note_on,,21,0,3,,,,,,,,,2,,,59,67,
8115,note_on,,96,0,9,,,,,,,,,8,,,59,57,
8115,note_on,,21,0,1,,,,,,,,,0,,,71,37,
8116,note_on,,0,0,11,,,,,,,,,10,,,59,60,
8116,control_change,,97,0,5,,,,,,,11,123,4,,,,,
8116,note_on,,0,0,5,,,,,,,,,4,,,66,53,
8116,note_on,,48,0,11,,,,,,,,,10,,,61,0,
8116,note_on,,0,0,5,,,,,,,,,4,,,59,41,
8117,note_on,,3,0,2,,,,,,,,,1,,,64,0,
8117,note_on,,3,0,3,,,,,,,,,2,,,64,0,
8118,note_on,,3,0,1,,,,,,,,,0,,,76,0,
8118,control_change,,4,0,4,,,,,,,11,122,3,,,,,
8120,control_change,,4,0,5,,,,,,,11,122,4,,,,,
8122,control_change,,4,0,4,,,,,,,11,121,3,,,,,
8124,control_change,,4,0,5,,,,,,,11,121,4,,,,,
8126,control_change,,4,0,4,,,,,,,11,120,3,,,,,
8128,control_change,,4,0,5,,,,,,,11,120,4,,,,,
8130,control_change,,4,0,4,,,,,,,11,119,3,,,,,
8132,control_change,,4,0,5,,,,,,,11,119,4,,,,,
8134,control_change,,4,0,4,,,,,,,11,118,3,,,,,
8136,control_change,,4,0,5,,,,,,,11,118,4,,,,,
8137,note_on,,24,0,8,,,,,,,,,7,,,75,54,
8138,control_change,,4,0,4,,,,,,,11,117,3,,,,,
8139,note_on,,24,0,9,,,,,,,,,8,,,63,54,
8140,control_change,,4,0,5,,,,,,,11,117,4,,,,,
8140,note_on,,3,0,8,,,,,,,,,7,,,71,0,
8142,control_change,,4,0,4,,,,,,,11,116,3,,,,,
8142,note_on,,3,0,9,,,,,,,,,8,,,59,0,
8144,control_change,,4,0,5,,,,,,,11,116,4,,,,,
8146,control_change,,4,0,4,,,,,,,11,115,3,,,,,
8148,control_change,,4,0,5,,,,,,,11,115,4,,,,,
8150,control_change,,4,0,4,,,,,,,11,114,3,,,,,
8152,control_change,,4,0,5,,,,,,,11,114,4,,,,,
8154,control_change,,4,0,4,,,,,,,11,113,3,,,,,
8156,control_change,,4,0,5,,,,,,,11,113,4,,,,,
8158,control_change,,4,0,4,,,,,,,11,112,3,,,,,
8160,program_change,,0,0,12,,,,,,,,,11,45,,,,
8160,text,,0,1,12,,,,,,,,,,,,,,
8160,note_on,,48,0,12,,,,,,,,,11,,,51,0,
8160,control_change,,4,0,5,,,,,,,11,112,4,,,,,
8161,note_on,,48,0,13,,,,,,,,,12,,,35,0,
8161,note_on,,21,0,8,,,,,,,,,7,,,78,48,
8162,sysex,,0,0,12,,,,,,,,,,,"(65, 16, 66, 18, 64, 27, 52, 14, 99)",,,
8162,control_change,,4,0,4,,,,,,,11,111,3,,,,,
8162,note_on,,45,0,3,,,,,,,,,2,,,59,0,
8162,text,,2,1,12,,,,,,,,,,,,,,
8162,note_on,,45,0,2,,,,,,,,,1,,,66,0,
8163,note_on,,21,0,9,,,,,,,,,8,,,66,48,
8163,note_on,,45,0,1,,,,,,,,,0,,,71,0,
8164,note_on,,48,0,11,,,,,,,,,10,,,59,0,
8164,note_on,,3,0,8,,,,,,,,,7,,,75,0,
8164,sysex,,0,0,12,,,,,,,,,,,"(65, 16, 66, 18, 64, 27, 53, 84, 28)",,,
8164,control_change,,4,0,5,,,,,,,11,111,4,,,,,
8164,text,,2,1,12,,,,,,,,,,,,,,
8166,sysex,,0,0,12,,,,,,,,,,,"(65, 16, 66, 18, 64, 27, 54, 66, 45)",,,
8166,note_on,,3,0,9,,,,,,,,,8,,,63,0,
8166,text,,2,1,12,,,,,,,,,,,,,,
8166,control_change,,4,0,4,,,,,,,11,110,3,,,,,
8168,control_change,,4,0,5,,,,,,,11,110,4,,,,,
8170,control_change,,4,0,4,,,,,,,11,109,3,,,,,
8172,control_change,,4,0,5,,,,,,,11,109,4,,,,,
8174,control_change,,4,0,4,,,,,,,11,108,3,,,,,
8176,control_change,,4,0,5,,,,,,,11,108,4,,,,,
8178,control_change,,4,0,4,,,,,,,11,107,3,,,,,
8180,control_change,,4,0,5,,,,,,,11,107,4,,,,,
8182,control_change,,4,0,4,,,,,,,11,106,3,,,,,
8184,control_change,,4,0,5,,,,,,,11,106,4,,,,,
8185,note_on,,21,0,8,,,,,,,,,7,,,81,41,
8186,control_change,,4,0,4,,,,,,,11,105,3,,,,,
8187,note_on,,21,0,9,,,,,,,,,8,,,69,41,
8188,note_on,,3,0,8,,,,,,,,,7,,,78,0,
8188,control_change,,4,0,5,,,,,,,11,105,4,,,,,
8190,control_change,,4,0,4,,,,,,,11,104,3,,,,,
8190,note_on,,3,0,9,,,,,,,,,8,,,66,0,
8192,control_change,,4,0,5,,,,,,,11,104,4,,,,,
8194,control_change,,4,0,4,,,,,,,11,103,3,,,,,
8196,control_change,,4,0,5,,,,,,,11,103,4,,,,,
8198,control_change,,4,0,4,,,,,,,11,102,3,,,,,
8200,control_change,,4,0,5,,,,,,,11,102,4,,,,,
8202,control_change,,4,0,4,,,,,,,11,101,3,,,,,
8204,control_change,,4,0,5,,,,,,,11,101,4,,,,,
8206,set_tempo,983606,92,1,0,,,,,,,,,,,,,,
8206,control_change,,4,0,4,,,,,,,11,100,3,,,,,
8208,control_change,,4,0,5,,,,,,,11,100,4,,,,,
8209,note_on,,21,0,8,,,,,,,,,7,,,80,38,
8210,control_change,,4,0,4,,,,,,,11,99,3,,,,,
8211,note_on,,21,0,9,,,,,,,,,8,,,68,38,
8212,note_on,,3,0,8,,,,,,,,,7,,,81,0,
8212,control_change,,4,0,5,,,,,,,11,99,4,,,,,
8214,note_on,,3,0,9,,,,,,,,,8,,,69,0,
8214,control_change,,4,0,4,,,,,,,11,98,3,,,,,
8216,control_change,,4,0,5,,,,,,,11,98,4,,,,,
8218,control_change,,4,0,4,,,,,,,11,97,3,,,,,
8220,control_change,,4,0,5,,,,,,,11,97,4,,,,,
8222,control_change,,4,0,4,,,,,,,11,96,3,,,,,
8224,control_change,,4,0,5,,,,,,,11,96,4,,,,,
8226,control_change,,4,0,4,,,,,,,11,95,3,,,,,
8228,control_change,,4,0,5,,,,,,,11,95,4,,,,,
8230,control_change,,4,0,4,,,,,,,11,94,3,,,,,
8232,control_change,,4,0,5,,,,,,,11,94,4,,,,,
8233,note_on,,21,0,8,,,,,,,,,7,,,78,32,
8234,control_change,,4,0,4,,,,,,,11,93,3,,,,,
8235,note_on,,21,0,9,,,,,,,,,8,,,66,32,
8236,control_change,,4,0,5,,,,,,,11,93,4,,,,,
8236,note_on,,3,0,8,,,,,,,,,7,,,80,0,
8238,note_on,,3,0,9,,,,,,,,,8,,,68,0,
8238,control_change,,4,0,4,,,,,,,11,92,3,,,,,
8240,control_change,,4,0,5,,,,,,,11,92,4,,,,,
8242,control_change,,4,0,4,,,,,,,11,91,3,,,,,
8244,control_change,,4,0,5,,,,,,,11,91,4,,,,,
8246,control_change,,4,0,4,,,,,,,11,90,3,,,,,
8248,control_change,,4,0,5,,,,,,,11,90,4,,,,,
8250,control_change,,4,0,4,,,,,,,11,89,3,,,,,
8252,control_change,,4,0,5,,,,,,,11,89,4,,,,,
8254,control_change,,4,0,4,,,,,,,11,88,3,,,,,
8256,note_on,,90,0,12,,,,,,,,,11,,,64,39,
8256,control_change,,4,0,5,,,,,,,11,88,4,,,,,
8256,set_tempo,789473,50,1,0,,,,,,,,,,,,,,
8257,note_on,,96,0,13,,,,,,,,,12,,,40,34,
8257,note_on,,21,0,8,,,,,,,,,7,,,76,24,
8258,note_on,,0,0,2,,,,,,,,,1,,,71,37,
8258,note_on,,96,0,2,,,,,,,,,1,,,68,27,
8258,control_change,,0,0,4,,,,,,,11,87,3,,,,,
8258,note_on,,0,0,4,,,,,,,,,3,,,56,9,
8258,note_on,,0,0,4,,,,,,,,,3,,,64,19,
8258,note_on,,0,0,4,,,,,,,,,3,,,63,0,
8258,note_on,,4,0,4,,,,,,,,,3,,,57,0,
8259,note_on,,0,0,12,,,,,,,,,11,,,64,34,
8259,note_on,,3,0,12,,,,,,,,,11,,,64,0,
8259,note_on,,21,0,9,,,,,,,,,8,,,64,24,
8259,note_on,,96,0,1,,,,,,,,,0,,,76,37,
8260,note_on,,3,0,8,,,,,,,,,7,,,78,0,
8260,note_on,,0,0,5,,,,,,,,,4,,,68,44,
8260,note_on,,0,0,5,,,,,,,,,4,,,59,34,
8260,control_change,,0,0,5,,,,,,,11,87,4,,,,,
8260,note_on,,4,0,5,,,,,,,,,4,,,59,0,
8260,note_on,,0,0,5,,,,,,,,,4,,,66,0,
8262,control_change,,4,0,4,,,,,,,11,86,3,,,,,
8262,note_on,,3,0,9,,,,,,,,,8,,,66,0,
8264,control_change,,4,0,5,,,,,,,11,86,4,,,,,
8266,control_change,,4,0,4,,,,,,,11,85,3,,,,,
8268,control_change,,4,0,5,,,,,,,11,85,4,,,,,
8270,control_change,,4,0,4,,,,,,,11,84,3,,,,,
8272,control_change,,4,0,5,,,,,,,11,84,4,,,,,
8274,control_change,,4,0,4,,,,,,,11,83,3,,,,,
8276,control_change,,4,0,5,,,,,,,11,83,4,,,,,
8277,note_on,,18,0,12,,,,,,,,,11,,,64,0,
8278,control_change,,4,0,4,,,,,,,11,82,3,,,,,
8280,control_change,,4,0,5,,,,,,,11,82,4,,,,,
8282,control_change,,0,0,4,,,,,,,11,81,3,,,,,
8282,note_on,,4,0,4,,,,,,,,,3,,,56,0,
8282,note_on,,0,0,4,,,,,,,,,3,,,64,0,
8284,note_on,,4,0,5,,,,,,,,,4,,,59,0,
8284,note_on,,0,0,5,,,,,,,,,4,,,68,0,
8284,control_change,,0,0,5,,,,,,,11,81,4,,,,,
8286,control_change,,4,0,4,,,,,,,11,80,3,,,,,
8288,control_change,,4,0,5,,,,,,,11,80,4,,,,,
8290,control_change,,4,0,4,,,,,,,11,79,3,,,,,
8292,control_change,,4,0,5,,,,,,,11,79,4,,,,,
8294,control_change,,4,0,4,,,,,,,11,78,3,,,,,
8296,control_change,,4,0,5,,,,,,,11,78,4,,,,,
8298,control_change,,4,0,4,,,,,,,11,77,3,,,,,
8300,control_change,,4,0,5,,,,,,,11,77,4,,,,,
8302,note_on,,25,0,12,,,,,,,,,11,,,63,39,
8302,control_change,,4,0,4,,,,,,,11,76,3,,,,,
8304,control_change,,4,0,5,,,,,,,11,76,4,,,,,
8305,note_on,,0,0,12,,,,,,,,,11,,,63,34,
8305,note_on,,3,0,12,,,,,,,,,11,,,63,0,
8305,text,,0,1,13,,,,,,,,,,,,,,
8305,note_on,,45,0,8,,,,,,,,,7,,,76,0,
8305,note_on,,48,0,13,,,,,,,,,12,,,40,0,
8305,text,,0,1,13,,,,,,,,,,,,,,
8305,program_change,,0,0,13,,,,,,,,,12,45,,,,
8305,sysex,,0,0,13,,,,,,,,,,,"(65, 16, 66, 18, 64, 28, 50, 74, 40)",,,
8305,control_change,,3,0,4,,,,,,,11,75,3,,,,,
8307,note_on,,45,0,9,,,,,,,,,8,,,64,0,
8307,text,,2,1,13,,,,,,,,,,,,,,
8307,control_change,,3,0,5,,,,,,,11,75,4,,,,,
8307,sysex,,0,0,13,,,,,,,,,,,"(65, 16, 66, 18, 64, 28, 51, 44, 69)",,,
8309,sysex,,0,0,13,,,,,,,,,,,"(65, 16, 66, 18, 64, 28, 52, 15, 97)",,,
8309,text,,2,1,13,,,,,,,,,,,,,,
8311,text,,2,1,13,,,,,,,,,,,,,,
8311,sysex,,0,0,13,,,,,,,,,,,"(65, 16, 66, 18, 64, 28, 53, 64, 47)",,,
8313,sysex,,0,0,13,,,,,,,,,,,"(65, 16, 66, 18, 64, 28, 54, 94, 16)",,,
8313,text,,2,1,13,,,,,,,,,,,,,,
8323,note_on,,18,0,12,,,,,,,,,11,,,63,0,
8350,note_on,,27,0,12,,,,,,,,,11,,,61,39,
8353,note_on,,3,0,12,,,,,,,,,11,,,61,0,
8353,note_on,,0,0,12,,,,,,,,,11,,,61,34,
8370,note_on,,17,0,12,,,,,,,,,11,,,61,0,
8400,note_on,,30,0,12,,,,,,,,,11,,,59,39,
8402,note_on,,144,0,2,,,,,,,,,1,,,71,0,
8402,note_on,,0,0,2,,,,,,,,,1,,,68,0,
8402,note_on,,0,0,2,,,,,,,,,1,,,71,34,
8402,note_on,,0,0,2,,,,,,,,,1,,,69,34,
8403,note_on,,0,0,12,,,,,,,,,11,,,59,34,
8403,note_on,,0,0,1,,,,,,,,,0,,,78,34,
8403,note_on,,0,0,1,,,,,,,,,0,,,75,34,
8403,note_on,,3,0,12,,,,,,,,,11,,,59,0,
8403,note_on,,144,0,1,,,,,,,,,0,,,76,0,
8421,note_on,,18,0,12,,,,,,,,,11,,,59,0,
8446,note_on,,25,0,12,,,,,,,,,11,,,57,39,
8449,note_on,,0,0,12,,,,,,,,,11,,,57,34,
8449,note_on,,3,0,12,,,,,,,,,11,,,57,0,
8467,note_on,,18,0,12,,,,,,,,,11,,,57,0,
8494,note_on,,27,0,12,,,,,,,,,11,,,54,39,
8497,note_on,,3,0,12,,,,,,,,,11,,,54,0,
8497,note_on,,0,0,12,,,,,,,,,11,,,54,34,
8515,note_on,,18,0,12,,,,,,,,,11,,,54,0,
8543,note_on,,141,0,2,,,,,,,,,1,,,69,0,
8544,note_on,,141,0,1,,,,,,,,,0,,,75,0,
8544,note_on,,29,0,12,,,,,,,,,11,,,52,39,
8545,note_on,,232,0,13,,,,,,,,,12,,,40,39,
8546,note_on,,241,0,4,,,,,,,,,3,,,59,28,
8546,note_on,,0,0,2,,,,,,,,,1,,,68,34,
8546,note_on,,0,0,2,,,,,,,,,1,,,71,34,
8546,note_on,,3,0,2,,,,,,,,,1,,,71,0,
8547,note_on,,3,0,1,,,,,,,,,0,,,78,0,
8547,note_on,,3,0,12,,,,,,,,,11,,,52,0,
8547,note_on,,0,0,12,,,,,,,,,11,,,52,34,
8547,note_on,,0,0,1,,,,,,,,,0,,,76,34,
8547,note_on,,0,0,1,,,,,,,,,0,,,80,34,
8548,note_on,,3,0,13,,,,,,,,,12,,,40,0,
8548,note_on,,0,0,13,,,,,,,,,12,,,40,34,
8548,note_on,,0,0,5,,,,,,,,,4,,,56,38,
8548,note_on,,241,0,5,,,,,,,,,4,,,64,38,
8565,note_on,,18,0,12,,,,,,,,,11,,,52,0,
8566,note_on,,18,0,13,,,,,,,,,12,,,40,0,
8593,note_on,,27,0,13,,,,,,,,,12,,,39,39,
8594,note_on,,0,0,2,,,,,,,,,1,,,71,0,
8594,note_on,,48,0,2,,,,,,,,,1,,,68,0,
8595,note_on,,48,0,1,,,,,,,,,0,,,76,0,
8595,note_on,,0,0,1,,,,,,,,,0,,,80,0,
8596,note_on,,0,0,13,,,,,,,,,12,,,39,34,
8596,note_on,,3,0,13,,,,,,,,,12,,,39,0,
8614,note_on,,18,0,13,,,,,,,,,12,,,39,0,
8641,note_on,,27,0,13,,,,,,,,,12,,,37,39,
8644,note_on,,3,0,13,,,,,,,,,12,,,37,0,
8644,note_on,,0,0,13,,,,,,,,,12,,,37,34,
8661,note_on,,17,0,13,,,,,,,,,12,,,37,0,
8689,note_on,,28,0,13,,,,,,,,,12,,,35,39,
8689,program_change,,384,0,8,,,,,,,,,7,48,,,,
8690,note_on,,144,0,4,,,,,,,,,3,,,59,0,
8690,text,,1,1,8,,,,,,,,,,,,,,
8690,sysex,,0,0,8,,,,,,,,,,,"(65, 16, 66, 18, 64, 24, 52, 68, 48)",,,
8690,note_on,,0,0,4,,,,,,,,,3,,,63,24,
8690,note_on,,0,0,4,,,,,,,,,3,,,57,14,
8692,note_on,,144,0,5,,,,,,,,,4,,,56,0,
8692,note_on,,0,0,5,,,,,,,,,4,,,64,0,
8692,note_on,,0,0,5,,,,,,,,,4,,,66,44,
8692,note_on,,0,0,5,,,,,,,,,4,,,59,24,
8692,text,,2,1,8,,,,,,,,,,,,,,
8692,note_on,,0,0,13,,,,,,,,,12,,,35,34,
8692,sysex,,0,0,8,,,,,,,,,,,"(65, 16, 66, 18, 64, 24, 50, 58, 60)",,,
8692,note_on,,3,0,13,,,,,,,,,12,,,35,0,
8710,note_on,,18,0,13,,,,,,,,,12,,,35,0,
8737,note_on,,27,0,13,,,,,,,,,12,,,33,39,
8740,note_on,,0,0,13,,,,,,,,,12,,,33,34,
8740,note_on,,3,0,13,,,,,,,,,12,,,33,0,
8758,note_on,,18,0,13,,,,,,,,,12,,,33,0,
8785,note_on,,27,0,13,,,,,,,,,12,,,30,34,
8788,note_on,,0,0,13,,,,,,,,,12,,,30,29,
8788,note_on,,3,0,13,,,,,,,,,12,,,30,0,
8806,note_on,,18,0,13,,,,,,,,,12,,,30,0,
8833,control_change,,141,0,8,,,,,,,11,40,7,,,,,
8833,note_on,,27,0,13,,,,,,,,,12,,,28,29,
8833,note_on,,0,0,8,,,,,,,,,7,,,68,30,
8834,note_on,,0,0,4,,,,,,,,,3,,,56,9,
8834,note_on,,144,0,4,,,,,,,,,3,,,57,0,
8834,note_on,,0,0,4,,,,,,,,,3,,,63,0,
8834,note_on,,0,0,4,,,,,,,,,3,,,64,19,
8835,control_change,,2,0,8,,,,,,,11,41,7,,,,,
8836,note_on,,0,0,13,,,,,,,,,12,,,28,24,
8836,note_on,,144,0,5,,,,,,,,,4,,,66,0,
8836,note_on,,0,0,5,,,,,,,,,4,,,68,34,
8836,note_on,,3,0,13,,,,,,,,,12,,,28,0,
8837,control_change,,2,0,8,,,,,,,11,42,7,,,,,
8839,control_change,,2,0,8,,,,,,,11,43,7,,,,,
8840,control_change,,1,0,8,,,,,,,11,44,7,,,,,
8842,control_change,,2,0,8,,,,,,,11,45,7,,,,,
8844,control_change,,2,0,8,,,,,,,11,46,7,,,,,
8845,control_change,,1,0,8,,,,,,,11,47,7,,,,,
8847,control_change,,2,0,8,,,,,,,11,48,7,,,,,
8849,control_change,,2,0,8,,,,,,,11,49,7,,,,,
8850,control_change,,1,0,8,,,,,,,11,50,7,,,,,
8852,control_change,,2,0,8,,,,,,,11,51,7,,,,,
8854,note_on,,18,0,13,,,,,,,,,12,,,28,0,
8854,control_change,,2,0,8,,,,,,,11,52,7,,,,,
8856,control_change,,2,0,8,,,,,,,11,53,7,,,,,
8857,control_change,,1,0,8,,,,,,,11,54,7,,,,,
8858,note_on,,0,0,4,,,,,,,,,3,,,64,0,
8858,note_on,,24,0,4,,,,,,,,,3,,,56,0,
8859,control_change,,2,0,8,,,,,,,11,55,7,,,,,
8861,control_change,,2,0,8,,,,,,,11,56,7,,,,,
8862,control_change,,1,0,8,,,,,,,11,57,7,,,,,
8864,control_change,,2,0,8,,,,,,,11,58,7,,,,,
8866,control_change,,2,0,8,,,,,,,11,59,7,,,,,
8867,control_change,,1,0,8,,,,,,,11,60,7,,,,,
8869,control_change,,2,0,8,,,,,,,11,61,7,,,,,
8871,control_change,,2,0,8,,,,,,,11,62,7,,,,,
8873,control_change,,2,0,8,,,,,,,11,63,7,,,,,
8874,control_change,,1,0,8,,,,,,,11,64,7,,,,,
8876,control_change,,2,0,8,,,,,,,11,65,7,,,,,
8878,control_change,,2,0,8,,,,,,,11,66,7,,,,,
8879,control_change,,1,0,8,,,,,,,11,67,7,,,,,
8881,control_change,,2,0,8,,,,,,,11,68,7,,,,,
8883,control_change,,2,0,8,,,,,,,11,69,7,,,,,
8884,note_on,,48,0,5,,,,,,,,,4,,,59,0,
8884,note_on,,0,0,5,,,,,,,,,4,,,68,0,
8884,control_change,,1,0,8,,,,,,,11,70,7,,,,,
8886,control_change,,2,0,8,,,,,,,11,71,7,,,,,
8888,control_change,,2,0,8,,,,,,,11,72,7,,,,,
8889,control_change,,1,0,8,,,,,,,11,73,7,,,,,
8891,control_change,,2,0,8,,,,,,,11,74,7,,,,,
8893,control_change,,2,0,8,,,,,,,11,75,7,,,,,
8895,control_change,,2,0,8,,,,,,,11,76,7,,,,,
8896,control_change,,1,0,8,,,,,,,11,77,7,,,,,
8898,control_change,,2,0,8,,,,,,,11,78,7,,,,,
8900,control_change,,2,0,8,,,,,,,11,79,7,,,,,
8901,control_change,,1,0,8,,,,,,,11,80,7,,,,,
8903,control_change,,2,0,8,,,,,,,11,81,7,,,,,
8905,control_change,,2,0,8,,,,,,,11,82,7,,,,,
8906,control_change,,1,0,8,,,,,,,11,83,7,,,,,
8908,control_change,,2,0,8,,,,,,,11,84,7,,,,,
8910,control_change,,2,0,8,,,,,,,11,85,7,,,,,
8912,control_change,,2,0,8,,,,,,,11,86,7,,,,,
8914,control_change,,2,0,8,,,,,,,11,87,7,,,,,
8917,control_change,,3,0,8,,,,,,,11,88,7,,,,,
8920,control_change,,3,0,8,,,,,,,11,89,7,,,,,
8922,control_change,,2,0,8,,,,,,,11,90,7,,,,,
8933,control_change,,11,0,8,,,,,,,11,91,7,,,,,
8942,control_change,,9,0,8,,,,,,,11,92,7,,,,,
8949,control_change,,7,0,8,,,,,,,11,93,7,,,,,
8957,control_change,,8,0,8,,,,,,,11,94,7,,,,,
8964,control_change,,7,0,8,,,,,,,11,95,7,,,,,
8970,control_change,,6,0,8,,,,,,,11,96,7,,,,,
8978,control_change,,8,0,8,,,,,,,11,97,7,,,,,
8984,control_change,,6,0,8,,,,,,,11,98,7,,,,,
8989,control_change,,5,0,8,,,,,,,11,99,7,,,,,
8995,control_change,,6,0,8,,,,,,,11,100,7,,,,,
9002,control_change,,7,0,8,,,,,,,11,101,7,,,,,
9008,control_change,,6,0,8,,,,,,,11,102,7,,,,,
9016,control_change,,8,0,8,,,,,,,11,103,7,,,,,
9026,control_change,,10,0,8,,,,,,,11,104,7,,,,,
9072,control_change,,46,0,8,,,,,,,11,103,7,,,,,
9082,control_change,,10,0,8,,,,,,,11,102,7,,,,,
9090,control_change,,8,0,8,,,,,,,11,101,7,,,,,
9097,control_change,,7,0,8,,,,,,,11,100,7,,,,,
9104,control_change,,7,0,8,,,,,,,11,99,7,,,,,
9109,control_change,,5,0,8,,,,,,,11,98,7,,,,,
9115,control_change,,6,0,8,,,,,,,11,97,7,,,,,
9120,control_change,,5,0,8,,,,,,,11,96,7,,,,,
9121,control_change,,1,0,8,,,,,,,11,96,7,,,,,
9121,note_on,,0,0,8,,,,,,,,,7,,,80,25,
9123,control_change,,2,0,8,,,,,,,11,95,7,,,,,
9125,control_change,,2,0,8,,,,,,,11,94,7,,,,,
9126,control_change,,1,0,8,,,,,,,11,93,7,,,,,
9128,control_change,,2,0,8,,,,,,,11,92,7,,,,,
9129,note_on,,1,0,8,,,,,,,,,7,,,68,0,
9129,control_change,,0,0,8,,,,,,,11,91,7,,,,,
9130,control_change,,1,0,8,,,,,,,11,90,7,,,,,
9132,control_change,,2,0,8,,,,,,,11,89,7,,,,,
